mouse1,mouse2,tissue,cell_type,n_cells,det1,det2,pct_coexpr,cell_R,cell_p,coexpr_rho,coexpr_p,pb_r,pb_p,n_mice,cell_BH,pb_BH,pathway,pw_name,gene1,gene2,kind
Sos2,Kras,liver,cDC,731,0.0930232558139535,0.510259917920657,0.051983584131327,-0.0267240382424533,0.470644699990897,0.405624247729511,0.0120560848555716,-0.541620399277305,0.209221098771204,7,0.843628027356751,0.653038096502548,hsa04910,Insulin signaling pathway,SOS2,KRAS,coherent
Calm1,Pygb,liver,Monocyte,920,0.957608695652174,0.0467391304347826,0.0467391304347826,0.023629406640791,0.47408957617992,0.122399667848777,0.434259258682719,0.692552896307151,0.0845918727679825,7,0.845489769225555,0.528347602469399,hsa04910,Insulin signaling pathway,CALM1,PYGB,discordant
Pik3cd,Akt2,liver,Macrophage_other,214,0.154205607476636,0.0794392523364486,0.014018691588785,-0.0491428465971081,0.474535148121275,,,0.829367186131942,0.170632813868058,4,0.845489769225555,0.647447873181605,hsa04066,HIF-1 signaling pathway,PIK3CD,AKT2,coherent
Gnai2,Prkce,liver,LSEC,745,0.566442953020134,0.212080536912752,0.138255033557047,0.0261836123227966,0.475477134254037,0.156773913664245,0.113773052957586,-0.125046815059356,0.789369760717592,7,0.845489769225555,0.935006477358759,hsa04371,Apelin signaling pathway,GNAI2,PRKCE,coherent
Hras,Pik3r2,liver,Cholangiocyte,636,0.430817610062893,0.14937106918239,0.0880503144654088,0.0283221690821174,0.475848306078915,0.423991797676008,0.00124341768484296,0.332250079442426,0.466564745680139,7,0.845489769225555,0.789097796298277,hsa04211,Longevity regulating pathway,HRAS,PIK3R2,coherent
Foxo3,Gadd45a,liver,Neutrophil,572,0.0734265734265734,0.368881118881119,0.0332167832167832,0.0297915266935515,0.477016749170735,0.63859649122807,0.00403131909356584,0.228428023398,0.622246211564972,7,0.845715284555976,0.857833486911303,hsa04068,FoxO signaling pathway,FOXO3,GADD45A,discordant
Sirt1,Foxo3,liver,Monocyte,920,0.0804347826086957,0.101086956521739,0.0141304347826087,0.0233915749947649,0.478551657636061,0.917582417582418,0,0.855878798217875,0.0139923739332891,7,0.846588117648108,0.366509923671961,hsa04211,Longevity regulating pathway,SIRT1,FOXO3,coherent
Foxo3,Bcl2l11,liver,B_cell,7386,0.0522610343893853,0.106959111833198,0.00528025995125914,-0.00820833738446811,0.480603583167268,0.400607287449393,0.0120171359431669,0.150511216358726,0.747368541413791,7,0.848369803330047,0.921438292798457,hsa04068,FoxO signaling pathway,FOXO3,BCL2L11,discordant
Stat3,Foxo3,liver,T_cell,2018,0.264618434093162,0.0782953419226957,0.0203171456888008,-0.0155431756738082,0.485275714925666,0.839024390243903,0,-0.0855452653076448,0.855304645263361,7,0.854758959912452,0.952948797715961,hsa04068,FoxO signaling pathway,STAT3,FOXO3,discordant
Akt2,Foxo3,liver,cDC,731,0.186046511627907,0.0984952120383037,0.0232558139534884,0.0256450574955064,0.488753345978759,0.843137254901961,9.69454747418727e-07,-0.539046932676252,0.211823973999689,7,0.857261167452131,0.654925928429272,hsa04068,FoxO signaling pathway,AKT2,FOXO3,coherent
Akt2,Foxo3,liver,cDC,731,0.186046511627907,0.0984952120383037,0.0232558139534884,0.0256450574955064,0.488753345978759,0.843137254901961,9.69454747418727e-07,-0.539046932676252,0.211823973999689,7,0.857261167452131,0.654925928429272,hsa04211,Longevity regulating pathway,AKT2,FOXO3,coherent
Mapk8,Irs2,liver,Cholangiocyte,636,0.111635220125786,0.161949685534591,0.0188679245283019,-0.0274966663462696,0.488807783904355,0.034965034965035,0.921184082791962,0.214042922516646,0.644895727296334,7,0.857261167452131,0.868261688224538,hsa04910,Insulin signaling pathway,MAPK8,IRS2,discordant
Gnb2,Mras,liver,cDC,731,0.917920656634747,0.027359781121751,0.0259917920656635,-0.0255269378177008,0.490758266963412,-0.145614035087719,0.550650103712552,0.469157514199975,0.288212874788795,7,0.858826967185971,0.700971423228206,hsa04371,Apelin signaling pathway,GNB2,MRAS,coherent
Calm1,Pygb,liver,cDC,731,0.982216142270862,0.0902872777017784,0.0889192886456908,-0.0254524244649177,0.492025295186189,-0.127447552447552,0.310863892604204,-0.653301623848065,0.111560472994507,7,0.859021023792674,0.553078850816671,hsa04910,Insulin signaling pathway,CALM1,PYGB,discordant
Foxo3,Gadd45a,liver,Cholangiocyte,636,0.256289308176101,0.226415094339623,0.0770440251572327,0.0270509292443785,0.495883458728416,0.422051583085881,0.00252272663975559,0.782432470344437,0.0375705793378999,7,0.859021023792674,0.440632621203995,hsa04068,FoxO signaling pathway,FOXO3,GADD45A,discordant
Sirt1,Bax,liver,NK_cell,596,0.098993288590604,0.315436241610738,0.0385906040268456,0.0278860368605237,0.496828793793338,0.538537549407115,0.0089346770110611,0.422405596174024,0.345125998313504,7,0.859021023792674,0.734673102124598,hsa04211,Longevity regulating pathway,SIRT1,BAX,coherent
Hras,Pik3cd,liver,pDC,748,0.264705882352941,0.351604278074866,0.0975935828877005,-0.0248538746281429,0.497320816340228,0.39220041959768,0.000658250179811432,0.00894646715297581,0.984812613457603,7,0.859021023792674,0.99773974937118,hsa04211,Longevity regulating pathway,HRAS,PIK3CD,coherent
Bcl2l1,Bax,liver,Monocyte,920,0.0315217391304348,0.551086956521739,0.0217391304347826,0.0223605900037051,0.49815671220631,0.344360902255639,0.137339294801485,0.0981700563194302,0.834143248749512,7,0.859021023792674,0.947626061335638,hsa04115,p53 signaling pathway,BCL2L1,BAX,discordant
Gnb2,Kras,liver,B_cell,7386,0.375710804224208,0.53479555916599,0.21161657189277,0.00784363462362422,0.500315972239054,0.235510360349488,3.85651691217741e-21,0.654371663753658,0.110773591454753,7,0.859021023792674,0.553078850816671,hsa04371,Apelin signaling pathway,GNB2,KRAS,discordant
Akt1,Tsc2,liver,Monocyte,920,0.380434782608696,0.0554347826086957,0.0173913043478261,-0.0222171767095666,0.500917239192211,0.376470588235294,0.151348737054164,0.145687695151364,0.755289256565551,7,0.859021023792674,0.923187216378501,hsa04910,Insulin signaling pathway,AKT1,TSC2,discordant
Hras,Pik3r2,liver,HSC_Fibroblast,2024,0.165513833992095,0.0933794466403162,0.0256916996047431,0.0149356871220118,0.501862383411598,0.572014001536754,1.370699719908e-05,0.337698592991432,0.458827394874803,7,0.859021023792674,0.78384559887453,hsa04211,Longevity regulating pathway,HRAS,PIK3R2,coherent
Pdpk1,Sgk1,liver,cDC,731,0.170998632010944,0.20656634746922,0.039671682626539,-0.0248712554718319,0.501967332873918,0.312315270935961,0.0993085927719989,-0.865939430330224,0.0117430632883344,7,0.859021023792674,0.35728446438067,hsa04068,FoxO signaling pathway,PDPK1,SGK1,coherent
Hras,Araf,liver,Macrophage_other,214,0.088785046728972,0.0747663551401869,0.00467289719626168,-0.0459952505563933,0.50332580471818,,,-0.241246756736429,0.758753243263571,4,0.859021023792674,0.923187216378501,hsa04068,FoxO signaling pathway,HRAS,ARAF,coherent
Hras,Araf,liver,Macrophage_other,214,0.088785046728972,0.0747663551401869,0.00467289719626168,-0.0459952505563933,0.50332580471818,,,-0.241246756736429,0.758753243263571,4,0.859021023792674,0.923187216378501,hsa04910,Insulin signaling pathway,HRAS,ARAF,coherent
Foxo3,Cdkn1b,liver,Cholangiocyte,636,0.256289308176101,0.394654088050315,0.132075471698113,0.0264742526123832,0.505117978792323,0.249824085373685,0.0219150366443598,0.262802587868822,0.569098155585648,7,0.859021023792674,0.841359060397846,hsa04068,FoxO signaling pathway,FOXO3,CDKN1B,coherent
Usp7,Foxo3,liver,T_cell,2018,0.222993062438057,0.0782953419226957,0.0203171456888008,0.0148211036893986,0.505781938847334,0.637630662020906,1.1941472585214e-05,-0.378381156994586,0.402619136492817,7,0.859021023792674,0.759601586284297,hsa04068,FoxO signaling pathway,USP7,FOXO3,coherent
Foxo3,Plk3,liver,LSEC,745,0.0523489932885906,0.0563758389261745,0.00268456375838926,-0.0243780473415169,0.506451837135249,,,-0.127224646360915,0.785760444656743,7,0.859021023792674,0.935006477358759,hsa04068,FoxO signaling pathway,FOXO3,PLK3,discordant
Pik3ca,Akt1,liver,Neutrophil,572,0.0402097902097902,0.118881118881119,0.0034965034965035,-0.0277484525469816,0.507764710504304,,,0.172440957982839,0.71158816798219,7,0.859021023792674,0.907417321002952,hsa04066,HIF-1 signaling pathway,PIK3CA,AKT1,discordant
Sos2,Hras,liver,Kupffer_cell,202,0.0247524752475248,0.0940594059405941,0,-0.0468419593936836,0.50798319603668,,,-0.237656164693547,0.607838910540355,7,0.859021023792674,0.853434822125673,hsa04068,FoxO signaling pathway,SOS2,HRAS,discordant
Sos2,Hras,liver,Kupffer_cell,202,0.0247524752475248,0.0940594059405941,0,-0.0468419593936836,0.50798319603668,,,-0.237656164693547,0.607838910540355,7,0.859021023792674,0.853434822125673,hsa04910,Insulin signaling pathway,SOS2,HRAS,discordant
Rps6kb2,Rps6,liver,LSEC,745,0.0644295302013423,0.495302013422819,0.0348993288590604,-0.0242559580942788,0.508583856016996,-0.27042735042735,0.180939285706316,0.484973467164545,0.269986411676912,7,0.859021023792674,0.698181421279147,hsa04066,HIF-1 signaling pathway,RPS6KB2,RPS6,discordant
Rps6kb2,Rps6,liver,LSEC,745,0.0644295302013423,0.495302013422819,0.0348993288590604,-0.0242559580942788,0.508583856016996,-0.27042735042735,0.180939285706316,0.484973467164545,0.269986411676912,7,0.859021023792674,0.698181421279147,hsa04371,Apelin signaling pathway,RPS6KB2,RPS6,discordant
Rps6kb2,Rps6,liver,LSEC,745,0.0644295302013423,0.495302013422819,0.0348993288590604,-0.0242559580942788,0.508583856016996,-0.27042735042735,0.180939285706316,0.484973467164545,0.269986411676912,7,0.859021023792674,0.698181421279147,hsa04910,Insulin signaling pathway,RPS6KB2,RPS6,discordant
Kras,Pik3cd,liver,NK_cell,596,0.308724832214765,0.325503355704698,0.11241610738255,0.0271121493410174,0.508853586754035,0.492098331870062,2.98886428883094e-05,-0.369733621892993,0.414328851356089,7,0.859021023792674,0.763426905348326,hsa04211,Longevity regulating pathway,KRAS,PIK3CD,discordant
Sirt1,Bax,liver,LSEC,745,0.0671140939597315,0.242953020134228,0.0187919463087248,-0.0241023758916048,0.511272483699074,0.956043956043956,0,-0.192936961378146,0.678522132783838,7,0.861313810712962,0.891520990000771,hsa04211,Longevity regulating pathway,SIRT1,BAX,coherent
Hras,Araf,liver,Kupffer_cell,202,0.0940594059405941,0.0841584158415842,0.00495049504950495,-0.0463386918614346,0.512557040094034,,,-0.150921804679489,0.746695119916183,7,0.86169009638997,0.921438292798457,hsa04068,FoxO signaling pathway,HRAS,ARAF,coherent
Hras,Araf,liver,Kupffer_cell,202,0.0940594059405941,0.0841584158415842,0.00495049504950495,-0.0463386918614346,0.512557040094034,,,-0.150921804679489,0.746695119916183,7,0.86169009638997,0.921438292798457,hsa04910,Insulin signaling pathway,HRAS,ARAF,coherent
Kras,Araf,liver,Neutrophil,572,0.531468531468532,0.0262237762237762,0.0174825174825175,0.027160777877869,0.516797438124955,0.696969696969697,0.0311410954595681,-0.787850987284701,0.0353854910837221,7,0.867023801151785,0.440632621203995,hsa04068,FoxO signaling pathway,KRAS,ARAF,discordant
Kras,Araf,liver,Neutrophil,572,0.531468531468532,0.0262237762237762,0.0174825174825175,0.027160777877869,0.516797438124955,0.696969696969697,0.0311410954595681,-0.787850987284701,0.0353854910837221,7,0.867023801151785,0.440632621203995,hsa04910,Insulin signaling pathway,KRAS,ARAF,discordant
Foxo3,Gadd45a,liver,NK_cell,596,0.102348993288591,0.0503355704697987,0.00335570469798658,-0.0265335449048587,0.517942434459427,,,0.368657594553388,0.415795116155372,7,0.867153106765061,0.763426905348326,hsa04068,FoxO signaling pathway,FOXO3,GADD45A,discordant
Akt2,Foxo3,liver,Monocyte,920,0.134782608695652,0.101086956521739,0.0173913043478261,-0.0210697742803856,0.523291497238034,0.141176470588235,0.601515823316303,0.438769391132323,0.324702448010006,7,0.874305958348321,0.724336230176168,hsa04068,FoxO signaling pathway,AKT2,FOXO3,coherent
Akt2,Foxo3,liver,Monocyte,920,0.134782608695652,0.101086956521739,0.0173913043478261,-0.0210697742803856,0.523291497238034,0.141176470588235,0.601515823316303,0.438769391132323,0.324702448010006,7,0.874305958348321,0.724336230176168,hsa04211,Longevity regulating pathway,AKT2,FOXO3,coherent
Camk2b,Crebbp,liver,Cholangiocyte,636,0.0408805031446541,0.388364779874214,0.020440251572327,0.0251723402337083,0.526293685087561,0.0604395604395604,0.848988506886828,-0.189765390193548,0.683613359174424,7,0.875480791862487,0.895643925311155,hsa04066,HIF-1 signaling pathway,CAMK2B,CREBBP,discordant
Pdpk1,Sgk1,liver,Macrophage_other,214,0.121495327102804,0.261682242990654,0.0467289719626168,0.0434356068683553,0.527396680359417,0.187878787878788,0.607566897460635,-0.5612866137728,0.4387133862272,4,0.875480791862487,0.765251841880464,hsa04068,FoxO signaling pathway,PDPK1,SGK1,coherent
Pik3cd,Akt2,liver,Kupffer_cell,202,0.108910891089109,0.103960396039604,0.0198019801980198,0.0447055721100985,0.527544732496061,,,-0.232310994685608,0.616172013403083,7,0.875480791862487,0.856732320005656,hsa04066,HIF-1 signaling pathway,PIK3CD,AKT2,coherent
Pik3ca,Akt1,liver,B_cell,7386,0.108448415922015,0.053479555916599,0.00622799891686975,-0.00733244110159352,0.528651862679025,0.858896083872957,0,0.331056215224434,0.468266485869745,7,0.875480791862487,0.789097796298277,hsa04066,HIF-1 signaling pathway,PIK3CA,AKT1,discordant
Sgk1,Foxo3,liver,cDC,731,0.20656634746922,0.0984952120383037,0.0177838577291382,-0.0232537845329517,0.530186209690316,0.285714285714286,0.343645873021018,0.864161408338457,0.0121241997549753,7,0.875480791862487,0.35728446438067,hsa04068,FoxO signaling pathway,SGK1,FOXO3,coherent
Gnb2,Rras,liver,B_cell,7386,0.375710804224208,0.0408881668020579,0.0158407798537774,-0.00727133167731281,0.53209306181303,0.603320894963209,0,0.629110950099278,0.130116822280292,7,0.875480791862487,0.575918373412426,hsa04371,Apelin signaling pathway,GNB2,RRAS,coherent
Pik3ca,Akt2,liver,B_cell,7386,0.108448415922015,0.0603845112374763,0.00717573788248037,-0.00726738793998083,0.532315530900415,0.796968230930495,0,0.220891486252213,0.634084237432149,7,0.875480791862487,0.865197078362766,hsa04066,HIF-1 signaling pathway,PIK3CA,AKT2,discordant
Pik3r2,Prkcz,liver,Cholangiocyte,636,0.14937106918239,0.20440251572327,0.0377358490566038,-0.0247886237799808,0.532620087660183,0.697391304347826,0.000223694006835546,0.362475024625985,0.424258897068393,7,0.875480791862487,0.763426905348326,hsa04910,Insulin signaling pathway,PIK3R2,PRKCZ,coherent
Kras,Araf,liver,Macrophage_other,214,0.233644859813084,0.0747663551401869,0.0233644859813084,0.0425472927234402,0.535884575894709,,,0.85111850898467,0.14888149101533,4,0.877495161034638,0.613663810682477,hsa04068,FoxO signaling pathway,KRAS,ARAF,discordant
Kras,Araf,liver,Macrophage_other,214,0.233644859813084,0.0747663551401869,0.0233644859813084,0.0425472927234402,0.535884575894709,,,0.85111850898467,0.14888149101533,4,0.877495161034638,0.613663810682477,hsa04910,Insulin signaling pathway,KRAS,ARAF,discordant
Prkce,Mras,liver,pDC,748,0.0494652406417112,0.0935828877005348,0.00401069518716578,-0.0226628520566067,0.536006896395543,,,0.302201495370657,0.510068873491053,7,0.877495161034638,0.812121256714222,hsa04371,Apelin signaling pathway,PRKCE,MRAS,coherent
Sirt1,Bax,liver,Cholangiocyte,636,0.147798742138365,0.522012578616352,0.0927672955974843,-0.0243617901106328,0.539702198544702,0.363004091174752,0.00494975976944229,0.211414968738725,0.649057690581643,7,0.878690010919859,0.868261688224538,hsa04211,Longevity regulating pathway,SIRT1,BAX,coherent
Irs2,Pik3cd,liver,Macrophage_other,214,0.163551401869159,0.154205607476636,0.0280373831775701,-0.0421032045130366,0.540153325324517,,,0.980872481859801,0.0191275181401989,4,0.878690010919859,0.39118551692537,hsa04068,FoxO signaling pathway,IRS2,PIK3CD,discordant
Irs2,Pik3cd,liver,Macrophage_other,214,0.163551401869159,0.154205607476636,0.0280373831775701,-0.0421032045130366,0.540153325324517,,,0.980872481859801,0.0191275181401989,4,0.878690010919859,0.39118551692537,hsa04152,AMPK signaling pathway,IRS2,PIK3CD,discordant
Irs2,Pik3cd,liver,Macrophage_other,214,0.163551401869159,0.154205607476636,0.0280373831775701,-0.0421032045130366,0.540153325324517,,,0.980872481859801,0.0191275181401989,4,0.878690010919859,0.39118551692537,hsa04211,Longevity regulating pathway,IRS2,PIK3CD,discordant
Irs2,Pik3cd,liver,Macrophage_other,214,0.163551401869159,0.154205607476636,0.0280373831775701,-0.0421032045130366,0.540153325324517,,,0.980872481859801,0.0191275181401989,4,0.878690010919859,0.39118551692537,hsa04910,Insulin signaling pathway,IRS2,PIK3CD,discordant
Sos2,Kras,liver,Cholangiocyte,636,0.113207547169811,0.238993710691824,0.0345911949685535,-0.0239421224063735,0.546710965983465,0.625070581592321,0.00232998716401146,0.327452163565001,0.473417445874437,7,0.878690010919859,0.790977296399265,hsa04068,FoxO signaling pathway,SOS2,KRAS,coherent
Sos2,Kras,liver,Cholangiocyte,636,0.113207547169811,0.238993710691824,0.0345911949685535,-0.0239421224063735,0.546710965983465,0.625070581592321,0.00232998716401146,0.327452163565001,0.473417445874437,7,0.878690010919859,0.790977296399265,hsa04910,Insulin signaling pathway,SOS2,KRAS,coherent
Pik3cd,Prkcz,liver,T_cell,2018,0.284935579781962,0.0480673934588702,0.0163528245787909,0.0133868024993883,0.547827772172779,0.809893877650091,1.1369153539545e-08,0.498234567113877,0.255120097438165,7,0.878690010919859,0.696904965199444,hsa04910,Insulin signaling pathway,PIK3CD,PRKCZ,coherent
Prkce,Kras,liver,T_cell,2018,0.0346878097125867,0.338949454905847,0.012388503468781,-0.0133731452130131,0.548236275524193,0.138461538461538,0.507570402314571,0.216446641622809,0.641095328048854,7,0.878690010919859,0.866310363474145,hsa04371,Apelin signaling pathway,PRKCE,KRAS,discordant
Foxo3,Ccnd1,liver,LSEC,745,0.0523489932885906,0.284563758389262,0.0187919463087248,0.0219130165602746,0.550389650619626,0.67032967032967,0.0107963859706298,0.547366336491867,0.203464984778974,7,0.878690010919859,0.653038096502548,hsa04068,FoxO signaling pathway,FOXO3,CCND1,discordant
Kras,Araf,liver,T_cell,2018,0.338949454905847,0.103567888999009,0.0371655104063429,-0.0132682147292959,0.551379859991103,0.598748221906117,2.77928694281398e-08,-0.271598873041473,0.555735596339861,7,0.878690010919859,0.837274595913895,hsa04068,FoxO signaling pathway,KRAS,ARAF,discordant
Kras,Araf,liver,T_cell,2018,0.338949454905847,0.103567888999009,0.0371655104063429,-0.0132682147292959,0.551379859991103,0.598748221906117,2.77928694281398e-08,-0.271598873041473,0.555735596339861,7,0.878690010919859,0.837274595913895,hsa04910,Insulin signaling pathway,KRAS,ARAF,discordant
Akt1,Tsc2,liver,pDC,748,0.252673796791444,0.0641711229946524,0.0200534759358289,0.0218021120922126,0.551607975950244,0.903571428571428,0,0.762136696621141,0.0464048316075458,7,0.878690010919859,0.440632621203995,hsa04910,Insulin signaling pathway,AKT1,TSC2,discordant
Pik3ca,Akt1,liver,LSEC,745,0.0993288590604027,0.153020134228188,0.0174496644295302,0.0218395113081121,0.551728042363854,0.54945054945055,0.0552810211762194,0.379653640577554,0.4009072509489,7,0.878690010919859,0.759601586284297,hsa04066,HIF-1 signaling pathway,PIK3CA,AKT1,discordant
Pdpk1,Akt1,liver,T_cell,2018,0.145688800792864,0.087215064420218,0.0138751238850347,-0.0132202752509634,0.552819006892045,0.688013136288998,7.96544117564914e-05,-0.473363098368161,0.283314280719863,7,0.878690010919859,0.700971423228206,hsa04068,FoxO signaling pathway,PDPK1,AKT1,coherent
Pdpk1,Akt1,liver,T_cell,2018,0.145688800792864,0.087215064420218,0.0138751238850347,-0.0132202752509634,0.552819006892045,0.688013136288998,7.96544117564914e-05,-0.473363098368161,0.283314280719863,7,0.878690010919859,0.700971423228206,hsa04152,AMPK signaling pathway,PDPK1,AKT1,coherent
Pdpk1,Akt1,liver,T_cell,2018,0.145688800792864,0.087215064420218,0.0138751238850347,-0.0132202752509634,0.552819006892045,0.688013136288998,7.96544117564914e-05,-0.473363098368161,0.283314280719863,7,0.878690010919859,0.700971423228206,hsa04910,Insulin signaling pathway,PDPK1,AKT1,coherent
Pik3r2,Pdpk1,liver,cDC,731,0.0738714090287278,0.170998632010944,0.0164158686730506,0.0219664727557893,0.553205944891244,1,0,-0.407477817172302,0.364213057063204,7,0.878690010919859,0.735674135162493,hsa04910,Insulin signaling pathway,PIK3R2,PDPK1,coherent
Pik3cd,Akt2,liver,NK_cell,596,0.325503355704698,0.12248322147651,0.0419463087248322,-0.0242665276369206,0.554343001451529,0.328461538461538,0.109209483232562,-0.210429728912463,0.65061992002355,7,0.878690010919859,0.868920024768294,hsa04066,HIF-1 signaling pathway,PIK3CD,AKT2,coherent
Pdpk1,Akt2,liver,cDC,731,0.170998632010944,0.186046511627907,0.039671682626539,0.0218518305697928,0.555279442875792,0.831527093596059,1.13781637417779e-06,0.556145594234319,0.19481908523574,7,0.878690010919859,0.653038096502548,hsa04068,FoxO signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,liver,cDC,731,0.170998632010944,0.186046511627907,0.039671682626539,0.0218518305697928,0.555279442875792,0.831527093596059,1.13781637417779e-06,0.556145594234319,0.19481908523574,7,0.878690010919859,0.653038096502548,hsa04152,AMPK signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,liver,cDC,731,0.170998632010944,0.186046511627907,0.039671682626539,0.0218518305697928,0.555279442875792,0.831527093596059,1.13781637417779e-06,0.556145594234319,0.19481908523574,7,0.878690010919859,0.653038096502548,hsa04910,Insulin signaling pathway,PDPK1,AKT2,coherent
Akt1,Foxo3,liver,Neutrophil,572,0.118881118881119,0.0734265734265734,0.00524475524475525,-0.0246968553285533,0.555552268485908,,,0.0448066234686411,0.924010246923681,7,0.878690010919859,0.970825618084713,hsa04068,FoxO signaling pathway,AKT1,FOXO3,coherent
Akt1,Foxo3,liver,Neutrophil,572,0.118881118881119,0.0734265734265734,0.00524475524475525,-0.0246968553285533,0.555552268485908,,,0.0448066234686411,0.924010246923681,7,0.878690010919859,0.970825618084713,hsa04211,Longevity regulating pathway,AKT1,FOXO3,coherent
Foxo3,Plk3,liver,Macrophage_other,214,0.0700934579439252,0.163551401869159,0.0233644859813084,0.0404921253350151,0.555780041880831,,,-0.637384424441557,0.362615575558443,4,0.878690010919859,0.735674135162493,hsa04068,FoxO signaling pathway,FOXO3,PLK3,discordant
Gnai2,Prkce,liver,NK_cell,596,0.781879194630873,0.0285234899328859,0.023489932885906,-0.0241781752994386,0.555786520491999,0.714285714285714,0.00556164999027655,-0.74711613211524,0.0536086540623089,7,0.878690010919859,0.479587350531582,hsa04371,Apelin signaling pathway,GNAI2,PRKCE,coherent
Calm1,Pygb,liver,NK_cell,596,0.904362416107383,0.063758389261745,0.0604026845637584,0.0241602610572972,0.556079430149003,0.0528991570694473,0.75929393019936,0.384303060397216,0.394677023939399,7,0.878690010919859,0.759601586284297,hsa04910,Insulin signaling pathway,CALM1,PYGB,discordant
Irs2,Pik3ca,liver,NK_cell,596,0.087248322147651,0.0671140939597315,0.00838926174496644,0.0241519647652626,0.556215105434492,,,0.272406464643511,0.554513888590052,7,0.878690010919859,0.837274595913895,hsa04068,FoxO signaling pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,liver,NK_cell,596,0.087248322147651,0.0671140939597315,0.00838926174496644,0.0241519647652626,0.556215105434492,,,0.272406464643511,0.554513888590052,7,0.878690010919859,0.837274595913895,hsa04152,AMPK signaling pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,liver,NK_cell,596,0.087248322147651,0.0671140939597315,0.00838926174496644,0.0241519647652626,0.556215105434492,,,0.272406464643511,0.554513888590052,7,0.878690010919859,0.837274595913895,hsa04211,Longevity regulating pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,liver,NK_cell,596,0.087248322147651,0.0671140939597315,0.00838926174496644,0.0241519647652626,0.556215105434492,,,0.272406464643511,0.554513888590052,7,0.878690010919859,0.837274595913895,hsa04910,Insulin signaling pathway,IRS2,PIK3CA,coherent
Prkce,Kras,liver,cDC,731,0.051983584131327,0.510259917920657,0.0314637482900137,-0.0215224490074386,0.561257861350095,0.410079051383399,0.0530717912925031,0.246825591329598,0.593622433992158,7,0.882839477888114,0.845651607722162,hsa04371,Apelin signaling pathway,PRKCE,KRAS,discordant
Akt2,Ppp1cb,liver,NK_cell,596,0.12248322147651,0.23489932885906,0.0352348993288591,-0.0238168621026069,0.56170870473444,0.837662337662338,0,-0.109960154506631,0.814452354704271,7,0.882839477888114,0.940733018520438,hsa04910,Insulin signaling pathway,AKT2,PPP1CB,discordant
Pik3ca,Akt1,liver,T_cell,2018,0.0921704658077304,0.087215064420218,0.00941526263627354,0.0128895128110823,0.562798388834477,0.86140350877193,0,0.95078516661662,0.00100495469248725,7,0.882839477888114,0.236022401374971,hsa04066,HIF-1 signaling pathway,PIK3CA,AKT1,discordant
Sos2,Hras,liver,Macrophage_other,214,0.0514018691588785,0.088785046728972,0.00467289719626168,-0.0397358161171903,0.563190701411383,,,-0.870427755651697,0.129572244348303,4,0.882839477888114,0.575918373412426,hsa04068,FoxO signaling pathway,SOS2,HRAS,discordant
Sos2,Hras,liver,Macrophage_other,214,0.0514018691588785,0.088785046728972,0.00467289719626168,-0.0397358161171903,0.563190701411383,,,-0.870427755651697,0.129572244348303,4,0.882839477888114,0.575918373412426,hsa04910,Insulin signaling pathway,SOS2,HRAS,discordant
Akt1,Ppp1ca,liver,Neutrophil,572,0.118881118881119,0.347902097902098,0.0454545454545455,0.0241207693442983,0.564813433515398,0.77025641025641,7.83117508575254e-06,-0.196513381257542,0.67279265725229,7,0.883647894469141,0.889101353510052,hsa04910,Insulin signaling pathway,AKT1,PPP1CA,coherent
Pik3cd,Pdpk1,liver,Monocyte,920,0.277173913043478,0.11195652173913,0.0380434782608696,0.0189524233550997,0.565882888083686,0.709243697478992,3.97831955057809e-06,0.501142776382395,0.25191134455232,7,0.883647894469141,0.696904965199444,hsa04910,Insulin signaling pathway,PIK3CD,PDPK1,coherent
Akt2,Pde3b,liver,Monocyte,920,0.134782608695652,0.0347826086956522,0.00434782608695652,-0.0187964306400584,0.569085285094003,,,-0.290336297474884,0.527618546932165,7,0.884037903810117,0.819489148708318,hsa04371,Apelin signaling pathway,AKT2,PDE3B,discordant
Akt2,Pde3b,liver,Monocyte,920,0.134782608695652,0.0347826086956522,0.00434782608695652,-0.0187964306400584,0.569085285094003,,,-0.290336297474884,0.527618546932165,7,0.884037903810117,0.819489148708318,hsa04910,Insulin signaling pathway,AKT2,PDE3B,discordant
Stat3,Foxo3,liver,LSEC,745,0.212080536912752,0.0523489932885906,0.0147651006711409,-0.0208300206072797,0.570268691121673,0.663636363636364,0.0308508738328496,0.0824464672780242,0.86050974666532,7,0.884037903810117,0.953440098344431,hsa04068,FoxO signaling pathway,STAT3,FOXO3,discordant
Hras,Pik3cd,liver,Kupffer_cell,202,0.0940594059405941,0.108910891089109,0.0247524752475248,0.0401262205824962,0.570720979912444,,,-0.659367110422426,0.107138258298651,7,0.884037903810117,0.549287677695887,hsa04211,Longevity regulating pathway,HRAS,PIK3CD,coherent
Usp7,Foxo3,liver,Cholangiocyte,636,0.278301886792453,0.256289308176101,0.0927672955974843,0.0225079033591708,0.570997614199574,0.474583205532916,0.000146132167890404,0.0422914881414202,0.928267928944964,7,0.884037903810117,0.970825618084713,hsa04068,FoxO signaling pathway,USP7,FOXO3,coherent
