mouse1,mouse2,tissue,cell_type,n_cells,det1,det2,pct_coexpr,cell_R,cell_p,coexpr_rho,coexpr_p,pb_r,pb_p,n_mice,cell_BH,pb_BH,pathway,pw_name,gene1,gene2,kind
Rap1a,Mapk8,kidney,LoH,163,0.257668711656442,0.098159509202454,0.0368098159509202,0.0512083512088616,0.51622261229543,,,0.231172067470957,0.659418877093489,6,0.954633754679944,0.953156104705289,hsa04510,Focal adhesion,RAP1A,MAPK8,coherent
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04068,FoxO signaling pathway,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04081,Hormone signaling,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04152,AMPK signaling pathway,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04211,Longevity regulating pathway,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04213,Longevity regulating pathway - multiple species,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04910,Insulin signaling pathway,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04931,Insulin resistance,IRS2,PIK3R2,discordant
Irs2,Pik3r2,kidney,B_cell,189,0.0899470899470899,0.0317460317460317,0,-0.0474994135200481,0.516310313601371,,,0.201591557088769,0.798408442911231,4,0.954633754679944,0.979563665440066,hsa04935,"Growth hormone synthesis, secretion and action",IRS2,PIK3R2,discordant
Prkce,Mapk8,kidney,LoH,163,0.0306748466257669,0.098159509202454,0,-0.0510373096158404,0.517626802388481,,,-0.738577743819778,0.0935793869274525,6,0.954633754679944,0.688148901379214,hsa04931,Insulin resistance,PRKCE,MAPK8,discordant
Tradd,Traf2,kidney,Endothelial,2875,0.04,0.0504347826086957,0.00208695652173913,-0.0120629940441397,0.517924364403865,,,0.424343107831086,0.342680245156949,7,0.954633754679944,0.849179476928849,hsa04920,Adipocytokine signaling pathway,TRADD,TRAF2,coherent
Pik3cd,Prkcz,kidney,Distal_tubule,234,0.0384615384615385,0.0726495726495727,0.00854700854700855,0.0422979365194235,0.519667947244032,,,-0.456107246544943,0.363281996676802,6,0.954633754679944,0.858824071833344,hsa04910,Insulin signaling pathway,PIK3CD,PRKCZ,coherent
Pik3cd,Prkcz,kidney,Distal_tubule,234,0.0384615384615385,0.0726495726495727,0.00854700854700855,0.0422979365194235,0.519667947244032,,,-0.456107246544943,0.363281996676802,6,0.954633754679944,0.858824071833344,hsa04931,Insulin resistance,PIK3CD,PRKCZ,coherent
Rhoa,Rock2,kidney,PT,324,0.645061728395062,0.141975308641975,0.111111111111111,0.0358084261537403,0.520700120549309,0.141827541827542,0.40783809631866,0.289456941568227,0.528927211143733,7,0.954633754679944,0.915328876307966,hsa04510,Focal adhesion,RHOA,ROCK2,discordant
Akt1,Ppp1cb,kidney,PT,324,0.114197530864198,0.259259259259259,0.0493827160493827,0.0357609006805726,0.52125400484568,0.385294117647059,0.14140872493054,0.382835037845503,0.396639974587552,7,0.954633754679944,0.860369610304226,hsa04910,Insulin signaling pathway,AKT1,PPP1CB,discordant
Prkce,Mapk8,kidney,Endothelial,2875,0.160695652173913,0.072,0.0114782608695652,-0.0119000376490085,0.523595065132146,0.371323529411765,0.0340871883064044,-0.0692070208919551,0.882791674558138,7,0.954633754679944,0.989213824879223,hsa04931,Insulin resistance,PRKCE,MAPK8,discordant
Socs3,Irs2,kidney,PT,324,0.0648148148148148,0.0925925925925926,0.0123456790123457,0.0355042525618642,0.524250310918097,,,0.683564621505427,0.090422494804297,7,0.954633754679944,0.688148901379214,hsa04920,Adipocytokine signaling pathway,SOCS3,IRS2,coherent
Socs3,Irs2,kidney,PT,324,0.0648148148148148,0.0925925925925926,0.0123456790123457,0.0355042525618642,0.524250310918097,,,0.683564621505427,0.090422494804297,7,0.954633754679944,0.688148901379214,hsa04931,Insulin resistance,SOCS3,IRS2,coherent
Mapk8,Irs2,kidney,B_cell,189,0.0317460317460317,0.0899470899470899,0.0105820105820106,0.0465296134639902,0.524921579851168,,,0.630142083812614,0.369857916187386,4,0.954633754679944,0.858824071833344,hsa04910,Insulin signaling pathway,MAPK8,IRS2,discordant
Mapk8,Irs2,kidney,B_cell,189,0.0317460317460317,0.0899470899470899,0.0105820105820106,0.0465296134639902,0.524921579851168,,,0.630142083812614,0.369857916187386,4,0.954633754679944,0.858824071833344,hsa04920,Adipocytokine signaling pathway,MAPK8,IRS2,discordant
Mapk8,Irs2,kidney,B_cell,189,0.0317460317460317,0.0899470899470899,0.0105820105820106,0.0465296134639902,0.524921579851168,,,0.630142083812614,0.369857916187386,4,0.954633754679944,0.858824071833344,hsa04931,Insulin resistance,MAPK8,IRS2,discordant
Prkce,Mras,kidney,LoH,163,0.0306748466257669,0.0920245398773006,0,-0.0500973772859864,0.52537810433408,,,-0.137501393604275,0.795047753803234,6,0.954633754679944,0.979563665440066,hsa04371,Apelin signaling pathway,PRKCE,MRAS,coherent
Rac1,Mapk8,kidney,B_cell,189,0.253968253968254,0.0317460317460317,0.0158730158730159,0.0464386016021342,0.525733440077194,,,0.0676832524781429,0.932316747521857,4,0.954633754679944,0.9961074627586,hsa04510,Focal adhesion,RAC1,MAPK8,coherent
Rhoa,Pip5k1a,kidney,Macrophage,907,0.630650496141125,0.041896361631753,0.0341786108048512,0.0210912911978528,0.525826839527999,0.311290322580645,0.0885779676590768,-0.0590899602314726,0.899860805914098,7,0.954633754679944,0.991631313032817,hsa04510,Focal adhesion,RHOA,PIP5K1A,discordant
Tnf,Tnfrsf1a,kidney,Macrophage,907,0.195148842337376,0.183020948180816,0.0452039691289967,-0.0210687814194418,0.526268779014523,0.432578397212544,0.00508416793465282,-0.32037404637861,0.48359297308343,7,0.954633754679944,0.90556017271728,hsa04920,Adipocytokine signaling pathway,TNF,TNFRSF1A,coherent
Tnf,Tnfrsf1a,kidney,Macrophage,907,0.195148842337376,0.183020948180816,0.0452039691289967,-0.0210687814194418,0.526268779014523,0.432578397212544,0.00508416793465282,-0.32037404637861,0.48359297308343,7,0.954633754679944,0.90556017271728,hsa04931,Insulin resistance,TNF,TNFRSF1A,coherent
Tnf,Tnfrsf1a,kidney,Macrophage,907,0.195148842337376,0.183020948180816,0.0452039691289967,-0.0210687814194418,0.526268779014523,0.432578397212544,0.00508416793465282,-0.32037404637861,0.48359297308343,7,0.954633754679944,0.90556017271728,hsa04936,Alcoholic liver disease,TNF,TNFRSF1A,coherent
Mapk8,Irs1,kidney,Distal_tubule,234,0.0641025641025641,0.0512820512820513,0.00427350427350427,-0.0415723715689019,0.526862181736859,,,0.684501142429373,0.133606989830997,6,0.954633754679944,0.734990357982085,hsa04910,Insulin signaling pathway,MAPK8,IRS1,discordant
Mapk8,Irs1,kidney,Distal_tubule,234,0.0641025641025641,0.0512820512820513,0.00427350427350427,-0.0415723715689019,0.526862181736859,,,0.684501142429373,0.133606989830997,6,0.954633754679944,0.734990357982085,hsa04920,Adipocytokine signaling pathway,MAPK8,IRS1,discordant
Mapk8,Irs1,kidney,Distal_tubule,234,0.0641025641025641,0.0512820512820513,0.00427350427350427,-0.0415723715689019,0.526862181736859,,,0.684501142429373,0.133606989830997,6,0.954633754679944,0.734990357982085,hsa04931,Insulin resistance,MAPK8,IRS1,discordant
Foxo3,Cdkn1b,kidney,LoH,163,0.122699386503067,0.349693251533742,0.0552147239263804,0.0498910927776558,0.527087100242639,,,0.363277344779074,0.479054916391355,6,0.954633754679944,0.90556017271728,hsa04068,FoxO signaling pathway,FOXO3,CDKN1B,coherent
Kras,Pik3r2,kidney,B_cell,189,0.148148148148148,0.0317460317460317,0.00529100529100529,-0.0460239108437214,0.529440683330876,,,0.189079793259695,0.810920206740305,4,0.954633754679944,0.986807518551547,hsa04211,Longevity regulating pathway,KRAS,PIK3R2,discordant
Kras,Pik3r2,kidney,B_cell,189,0.148148148148148,0.0317460317460317,0.00529100529100529,-0.0460239108437214,0.529440683330876,,,0.189079793259695,0.810920206740305,4,0.954633754679944,0.986807518551547,hsa04213,Longevity regulating pathway - multiple species,KRAS,PIK3R2,discordant
Foxo3,Bcl2l11,kidney,PT,324,0.135802469135802,0.0462962962962963,0.00925925925925926,-0.0350393011931203,0.529700793623565,,,0.759241211800619,0.0477492629466517,7,0.954633754679944,0.649689785742508,hsa04068,FoxO signaling pathway,FOXO3,BCL2L11,discordant
Rock2,Ppp1ca,kidney,Endothelial,2875,0.44904347826087,0.522782608695652,0.250782608695652,0.0116868123486635,0.531062848711918,0.270469079291801,1.49035295971533e-13,-0.469120064373402,0.288256663724932,7,0.954633754679944,0.832819800890255,hsa04510,Focal adhesion,ROCK2,PPP1CA,coherent
Prmt1,Foxo3,kidney,LoH,163,0.294478527607362,0.122699386503067,0.0429447852760736,0.0493873101046145,0.531272544961479,,,0.487524148297012,0.326651097408978,6,0.954633754679944,0.847471063461576,hsa04068,FoxO signaling pathway,PRMT1,FOXO3,discordant
Kras,Pik3ca,kidney,B_cell,189,0.148148148148148,0.0793650793650794,0.0211640211640212,0.0454036826362409,0.535009887654722,,,0.112889619667004,0.887110380332996,4,0.954633754679944,0.989213824879223,hsa04211,Longevity regulating pathway,KRAS,PIK3CA,coherent
Kras,Pik3ca,kidney,B_cell,189,0.148148148148148,0.0793650793650794,0.0211640211640212,0.0454036826362409,0.535009887654722,,,0.112889619667004,0.887110380332996,4,0.954633754679944,0.989213824879223,hsa04213,Longevity regulating pathway - multiple species,KRAS,PIK3CA,coherent
Foxo3,Cryab,kidney,Macrophage,907,0.0882028665931643,0.0209481808158765,0.00220507166482911,-0.0206013926591705,0.535487735744926,,,-0.171287850593926,0.713459654748937,7,0.954633754679944,0.967383603819724,hsa04213,Longevity regulating pathway - multiple species,FOXO3,CRYAB,coherent
Rhoa,Rock2,kidney,B_cell,189,0.53968253968254,0.17989417989418,0.132275132275132,0.0450597935959723,0.538110342172531,0.438461538461539,0.0294351178356514,0.253519238900019,0.746480761099981,4,0.954633754679944,0.977911206020736,hsa04510,Focal adhesion,RHOA,ROCK2,discordant
Akt1,Pde3b,kidney,T_cell,345,0.0840579710144928,0.159420289855072,0.0173913043478261,-0.0331566527214165,0.539353324404064,,,0.607972967022093,0.200403416455206,6,0.954633754679944,0.788257252441661,hsa04371,Apelin signaling pathway,AKT1,PDE3B,discordant
Akt1,Pde3b,kidney,T_cell,345,0.0840579710144928,0.159420289855072,0.0173913043478261,-0.0331566527214165,0.539353324404064,,,0.607972967022093,0.200403416455206,6,0.954633754679944,0.788257252441661,hsa04910,Insulin signaling pathway,AKT1,PDE3B,discordant
Rac3,Mapk8,kidney,LoH,163,0.0245398773006135,0.098159509202454,0,-0.0483178045646652,0.540213035543973,,,-0.133545350232636,0.800872822615212,6,0.954633754679944,0.979618379466087,hsa04510,Focal adhesion,RAC3,MAPK8,discordant
Vav2,Rac1,kidney,LoH,163,0.0429447852760736,0.417177914110429,0.0184049079754601,-0.0482127143134116,0.541095539624752,,,-0.0689096538418971,0.896799129374509,6,0.954633754679944,0.991631313032817,hsa04510,Focal adhesion,VAV2,RAC1,discordant
Rock1,Ppp1cb,kidney,Macrophage,907,0.317530319735391,0.115766262403528,0.0485115766262404,0.0203144638514788,0.541187201127895,0.620295983086681,1.12456899189729e-05,-0.415791852643806,0.353529617188979,7,0.954633754679944,0.858824071833344,hsa04510,Focal adhesion,ROCK1,PPP1CB,discordant
Map2k4,Mapk13,kidney,Distal_tubule,234,0.0811965811965812,0.0256410256410256,0,-0.0401246173619842,0.541366575428406,,,0.481965308091849,0.333030033088053,6,0.954633754679944,0.847471063461576,hsa04935,"Growth hormone synthesis, secretion and action",MAP2K4,MAPK13,coherent
Akt1,Ppp1ca,kidney,Macrophage,907,0.144432194046307,0.413450937155458,0.0694597574421169,-0.0202979898354558,0.541515351853684,0.359639016897081,0.0039879004218042,0.13313457967302,0.775981429546902,7,0.954633754679944,0.977911206020736,hsa04910,Insulin signaling pathway,AKT1,PPP1CA,coherent
Pik3r2,Pdpk1,kidney,PT,324,0.0648148148148148,0.154320987654321,0.0185185185185185,0.0339942318140074,0.542055578849923,,,0.513452665639231,0.238537040777422,7,0.954633754679944,0.821114024266717,hsa04910,Insulin signaling pathway,PIK3R2,PDPK1,coherent
Ptprf,Irs2,kidney,Distal_tubule,234,0.153846153846154,0.166666666666667,0.0555555555555556,0.0400473667597474,0.542146045130434,0.175824175824176,0.566023611331862,-0.304672655091115,0.557131701978837,6,0.954633754679944,0.915328876307966,hsa04910,Insulin signaling pathway,PTPRF,IRS2,coherent
Akt1,Tsc2,kidney,Macrophage,907,0.144432194046307,0.0330760749724366,0.00441014332965821,-0.0202203829627309,0.543062558539789,,,0.694645280488998,0.0832640465288347,7,0.954633754679944,0.688148901379214,hsa04910,Insulin signaling pathway,AKT1,TSC2,discordant
Rhoa,Rock1,kidney,T_cell,345,0.568115942028986,0.405797101449275,0.231884057971015,-0.0327469704815216,0.544379889371455,0.560672300425462,6.34689741461251e-08,-0.113763452043122,0.830090992231121,6,0.954633754679944,0.986807518551547,hsa04510,Focal adhesion,RHOA,ROCK1,discordant
Socs3,Srebf1,kidney,T_cell,345,0.127536231884058,0.0318840579710145,0.00579710144927536,-0.0325760109229321,0.546484298266395,,,-0.34738317618366,0.499885480466172,6,0.954633754679944,0.90556017271728,hsa04931,Insulin resistance,SOCS3,SREBF1,coherent
Akt2,Foxo3,kidney,Macrophage,907,0.0661521499448732,0.0882028665931643,0.00992282249173098,0.0200372436767079,0.546722400093361,,,-0.400591360339861,0.373161356341604,7,0.954633754679944,0.858824071833344,hsa04068,FoxO signaling pathway,AKT2,FOXO3,coherent
Akt2,Foxo3,kidney,Macrophage,907,0.0661521499448732,0.0882028665931643,0.00992282249173098,0.0200372436767079,0.546722400093361,,,-0.400591360339861,0.373161356341604,7,0.954633754679944,0.858824071833344,hsa04211,Longevity regulating pathway,AKT2,FOXO3,coherent
Akt2,Foxo3,kidney,Macrophage,907,0.0661521499448732,0.0882028665931643,0.00992282249173098,0.0200372436767079,0.546722400093361,,,-0.400591360339861,0.373161356341604,7,0.954633754679944,0.858824071833344,hsa04213,Longevity regulating pathway - multiple species,AKT2,FOXO3,coherent
Rhoa,Rock1,kidney,Macrophage,907,0.630650496141125,0.317530319735391,0.237045203969129,0.0200296331441104,0.546874751883616,0.312103422086345,3.05991695546366e-06,0.1679552671614,0.718874816439902,7,0.954633754679944,0.969857700329902,hsa04510,Focal adhesion,RHOA,ROCK1,discordant
Ppp1ca,Myl12a,kidney,PT,324,0.515432098765432,0.398148148148148,0.262345679012346,0.0333805267506996,0.549376869004357,0.319581786202853,0.0029929158425443,-0.270144321935259,0.55793819951505,7,0.954633754679944,0.915328876307966,hsa04510,Focal adhesion,PPP1CA,MYL12A,coherent
Vav2,Rac2,kidney,cDC,152,0.0394736842105263,0.651315789473684,0.0263157894736842,-0.0487893852473041,0.550570083920557,,,0.323335376303124,0.676664623696876,4,0.954633754679944,0.961681800439103,hsa04510,Focal adhesion,VAV2,RAC2,coherent
Tnf,Tnfrsf1a,kidney,Distal_tubule,234,0.0299145299145299,0.0641025641025641,0,-0.039193309790935,0.550800483988974,,,0.263681287099083,0.613644662038528,6,0.954633754679944,0.938562674441629,hsa04920,Adipocytokine signaling pathway,TNF,TNFRSF1A,coherent
Tnf,Tnfrsf1a,kidney,Distal_tubule,234,0.0299145299145299,0.0641025641025641,0,-0.039193309790935,0.550800483988974,,,0.263681287099083,0.613644662038528,6,0.954633754679944,0.938562674441629,hsa04931,Insulin resistance,TNF,TNFRSF1A,coherent
Tnf,Tnfrsf1a,kidney,Distal_tubule,234,0.0299145299145299,0.0641025641025641,0,-0.039193309790935,0.550800483988974,,,0.263681287099083,0.613644662038528,6,0.954633754679944,0.938562674441629,hsa04936,Alcoholic liver disease,TNF,TNFRSF1A,coherent
Zyx,Actn1,kidney,T_cell,345,0.269565217391304,0.0260869565217391,0.00579710144927536,-0.0322113952758708,0.550985857510847,,,-0.787139096998964,0.0631423073969114,6,0.954633754679944,0.688148901379214,hsa04510,Focal adhesion,ZYX,ACTN1,coherent
Usp7,Foxo3,kidney,Macrophage,907,0.152149944873208,0.0882028665931643,0.0121278941565601,-0.0197734019641413,0.552016339377517,0.863636363636364,0.00127451701387643,-0.824657889935385,0.022444289962073,7,0.954633754679944,0.582324781928086,hsa04068,FoxO signaling pathway,USP7,FOXO3,coherent
Akt2,Prkaa2,kidney,B_cell,189,0.0687830687830688,0.0317460317460317,0,-0.0433631294341363,0.553536945303136,,,0.776591829508277,0.223408170491723,4,0.954633754679944,0.81490148002901,hsa04213,Longevity regulating pathway - multiple species,AKT2,PRKAA2,coherent
Ikbkg,Irs2,kidney,PT,324,0.037037037037037,0.0925925925925926,0.00308641975308642,-0.0330053897172587,0.553875900395622,,,-0.584871628669166,0.167805492687863,7,0.954633754679944,0.744132123400575,hsa04920,Adipocytokine signaling pathway,IKBKG,IRS2,coherent
Stat3,Foxo3,kidney,B_cell,189,0.132275132275132,0.0846560846560847,0.0158730158730159,0.0432132140929256,0.554910285979651,,,0.322620017171429,0.677379982828571,4,0.954633754679944,0.961681800439103,hsa04068,FoxO signaling pathway,STAT3,FOXO3,discordant
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04068,FoxO signaling pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04081,Hormone signaling,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04152,AMPK signaling pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04211,Longevity regulating pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04213,Longevity regulating pathway - multiple species,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04910,Insulin signaling pathway,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04931,Insulin resistance,IRS2,PIK3CA,coherent
Irs2,Pik3ca,kidney,Distal_tubule,234,0.166666666666667,0.094017094017094,0.0341880341880342,-0.0387166996489826,0.555659314248104,,,-0.435326773594457,0.388259097400469,6,0.954633754679944,0.858824071833344,hsa04935,"Growth hormone synthesis, secretion and action",IRS2,PIK3CA,coherent
Hras,Araf,kidney,Endothelial,2875,0.400347826086957,0.126608695652174,0.055304347826087,-0.0109931818261056,0.555723643574867,0.597888699977161,8.73944114944997e-17,0.180282746916833,0.698891880492783,7,0.954633754679944,0.965215176964589,hsa04068,FoxO signaling pathway,HRAS,ARAF,coherent
Hras,Araf,kidney,Endothelial,2875,0.400347826086957,0.126608695652174,0.055304347826087,-0.0109931818261056,0.555723643574867,0.597888699977161,8.73944114944997e-17,0.180282746916833,0.698891880492783,7,0.954633754679944,0.965215176964589,hsa04910,Insulin signaling pathway,HRAS,ARAF,coherent
Srebf1,Irs2,kidney,Macrophage,907,0.0352811466372657,0.115766262403528,0.00551267916207277,0.0195600643966905,0.556315217503172,,,0.580344287229692,0.171931856822592,7,0.954633754679944,0.744132123400575,hsa04931,Insulin resistance,SREBF1,IRS2,coherent
Pik3ca,Pdpk1,kidney,LoH,163,0.196319018404908,0.171779141104294,0.0368098159509202,-0.0462346174822373,0.557838660070463,,,-0.212183610906604,0.686501036676792,6,0.954633754679944,0.963243086228888,hsa04910,Insulin signaling pathway,PIK3CA,PDPK1,discordant
Stk11,Foxo3,kidney,Macrophage,907,0.128996692392503,0.0882028665931643,0.0154355016538037,0.019471314635026,0.558108366222673,0.503296703296703,0.0693754149463021,-0.196386108393986,0.672996336098925,7,0.954633754679944,0.95811315003504,hsa04068,FoxO signaling pathway,STK11,FOXO3,discordant
Traf2,Mapk8,kidney,B_cell,189,0.0634920634920635,0.0317460317460317,0,-0.0427684324101334,0.55899452591928,,,0.289551764297183,0.710448235702817,4,0.954633754679944,0.967383603819724,hsa04920,Adipocytokine signaling pathway,TRAF2,MAPK8,discordant
Rock2,Myl12a,kidney,Macrophage,907,0.284454244762955,0.410143329658214,0.141124586549063,0.0194130743834464,0.559286606997099,0.4973791430141,3.69092019724878e-09,0.839873577488118,0.0180427251711559,7,0.954633754679944,0.562304876119431,hsa04510,Focal adhesion,ROCK2,MYL12A,coherent
Traf2,Ikbkg,kidney,B_cell,189,0.0634920634920635,0.0317460317460317,0,-0.0427165904317415,0.559471509180843,,,-0.479631129741376,0.520368870258625,4,0.954633754679944,0.913260204294353,hsa04920,Adipocytokine signaling pathway,TRAF2,IKBKG,coherent
Akt2,Tsc2,kidney,PT,324,0.151234567901235,0.0709876543209877,0.00925925925925926,-0.032532626244211,0.559571218289922,,,0.764803135055309,0.0451853859658679,7,0.954633754679944,0.649689785742508,hsa04910,Insulin signaling pathway,AKT2,TSC2,discordant
Foxo3,Cdkn1b,kidney,cDC,152,0.125,0.434210526315789,0.0592105263157895,0.0474824340930064,0.561309147569687,,,0.915614937792818,0.0843850622071824,4,0.954633754679944,0.688148901379214,hsa04068,FoxO signaling pathway,FOXO3,CDKN1B,coherent
Foxo3,Sod1,kidney,T_cell,345,0.0927536231884058,0.228985507246377,0.0231884057971015,-0.0313364424457303,0.561861567717965,,,-0.889139447832683,0.0177538515090305,6,0.954633754679944,0.562304876119431,hsa04213,Longevity regulating pathway - multiple species,FOXO3,SOD1,coherent
Ikbkg,Nfkbie,kidney,Macrophage,907,0.0220507166482911,0.154355016538038,0.00220507166482911,-0.0192758497964999,0.562067511966748,,,-0.493889019430081,0.259949380774365,7,0.954633754679944,0.821114024266717,hsa04920,Adipocytokine signaling pathway,IKBKG,NFKBIE,coherent
Met,Pik3cd,kidney,Distal_tubule,234,0.0897435897435897,0.0384615384615385,0.00427350427350427,-0.0380796014245167,0.562186543487991,,,-0.450160440998877,0.370370589832546,6,0.954633754679944,0.858824071833344,hsa04510,Focal adhesion,MET,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04068,FoxO signaling pathway,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04081,Hormone signaling,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04152,AMPK signaling pathway,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04211,Longevity regulating pathway,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04213,Longevity regulating pathway - multiple species,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04910,Insulin signaling pathway,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04931,Insulin resistance,IRS1,PIK3CD,discordant
Irs1,Pik3cd,kidney,Distal_tubule,234,0.0512820512820513,0.0384615384615385,0,-0.0378201149172056,0.564855552684254,,,0.0257616828573271,0.961366024268666,6,0.954633754679944,0.997732895414207,hsa04935,"Growth hormone synthesis, secretion and action",IRS1,PIK3CD,discordant
Kras,Pik3cd,kidney,LoH,163,0.325153374233129,0.0368098159509202,0.0122699386503067,-0.0453996554891189,0.564980163130456,,,-0.462701865285696,0.355477821027503,6,0.954633754679944,0.858824071833344,hsa04211,Longevity regulating pathway,KRAS,PIK3CD,discordant
Kras,Pik3cd,kidney,LoH,163,0.325153374233129,0.0368098159509202,0.0122699386503067,-0.0453996554891189,0.564980163130456,,,-0.462701865285696,0.355477821027503,6,0.954633754679944,0.858824071833344,hsa04213,Longevity regulating pathway - multiple species,KRAS,PIK3CD,discordant
Foxo3,Cdkn1a,kidney,T_cell,345,0.0927536231884058,0.121739130434783,0.0115942028985507,-0.0310674193790081,0.565226181725258,,,-0.320199564613934,0.536115325324269,6,0.954633754679944,0.915328876307966,hsa04068,FoxO signaling pathway,FOXO3,CDKN1A,discordant
Ogt,Pdpk1,kidney,B_cell,189,0.264550264550265,0.0687830687830688,0.0423280423280423,0.0420817228917166,0.565328577825502,,,0.732789681037337,0.267210318962663,4,0.954633754679944,0.821114024266717,hsa04931,Insulin resistance,OGT,PDPK1,coherent
Sirt1,Foxo3,kidney,LoH,163,0.128834355828221,0.122699386503067,0.0306748466257669,0.0451144521598298,0.567429471788303,,,0.439967720571563,0.382631045884315,6,0.954633754679944,0.858824071833344,hsa04211,Longevity regulating pathway,SIRT1,FOXO3,coherent
