gene,module,GS_T2D,GS_p,MM_red,MM_yellow,MM_tan,MM_greenyellow,kME_own,hub
DNAJC1,turquoise,0.2312279230115,0.245864554538208,0.556671286775034,-0.492030145743255,-0.417384300579035,-0.485560214722753,0.765970209996338,FALSE
ITGA9,pink,0.0919692433302513,0.648215735105232,0.121535317970066,-0.167357004984814,-0.451838345240436,0.00830941524340127,0.592621943920554,FALSE
PPP3CA,black,-0.136874301308164,0.496010251568071,-0.263099578563575,0.251427873558237,0.264326655810254,-0.0727867580689295,0.688837977801786,FALSE
EDEM2,turquoise,0.285210889897291,0.149295682995063,0.537142933826426,-0.395249962097915,-0.194248609550318,-0.231521084659607,0.598760447935448,FALSE
INTS11,turquoise,0.596142631097865,0.00103254169552514,0.609813646887398,-0.656310363525909,-0.397195353702247,-0.460693117633897,0.80359137260809,FALSE
ICAM3,turquoise,0.0944225955121925,0.639450612616138,0.23663372143655,-0.0498792994122184,-0.00627058712427662,-0.226182356853263,0.626465663255092,FALSE
COPE,turquoise,0.324519852019271,0.0986348546971746,0.634917367317361,-0.449909484732974,-0.41412780234459,-0.54247994283339,0.862228766374953,FALSE
TXNDC9,blue,-0.279454918728251,0.158041957391449,-0.177689501147467,0.296497052432503,0.0372231355298097,0.288796940254686,0.689222147382955,FALSE
HBQ1,turquoise,-0.0121508781739861,0.952034365756293,0.0941478291855471,-0.431332835420425,-0.0296882952710174,-0.197742934676716,0.436359287094161,FALSE
RPL15,turquoise,0.159783498523309,0.425969680422457,0.349506776577501,-0.0752340738167445,-0.186239579012545,-0.32638974825846,0.581582921612942,FALSE
SLC13A2,turquoise,0.467990513385277,0.0138262881104421,0.442153202840556,-0.403869344473254,-0.193498037916861,-0.363625133430356,0.605867229112237,FALSE
TIPRL,blue,-0.373572062620425,0.0549295272499202,-0.279950860858163,0.305903315605668,0.164378139321238,0.102228656666313,0.764902558631093,FALSE
TLR4,magenta,-0.222467908707152,0.264710497622107,-0.509378006860132,0.423555603696716,0.129001114166045,0.266569802613935,0.732421829860994,FALSE
WHR1,red,0.544919154848404,0.00329129570262937,0.689590678275227,-0.632226613844186,-0.80946896386382,-0.400067348161026,0.689590678275227,FALSE
NODAL,blue,0.0166256813086885,0.934402435743313,-0.315923306549756,0.218529195085507,0.205763535460997,0.244358441846047,0.693512205366765,FALSE
AIF1,purple,-0.0953863871597152,0.636020064137995,-0.18729100972574,0.27368022644449,-0.130461843113665,-0.0501979348093855,0.777614610364196,FALSE
TRABD,turquoise,0.559545373688519,0.00240849888666515,0.633669422149702,-0.511540641817643,-0.353683934606356,-0.507898846533289,0.80060506567496,FALSE
NEMF,blue,-0.359575896498869,0.0654509428064119,-0.548098487681829,0.626394504759753,0.441986028055845,0.257549996156355,0.850616973804761,FALSE
ENC1,blue,-0.384580170537432,0.0476242701783422,-0.329910723861624,0.44453608730137,0.0564537148641754,0.428348881604196,0.682987571460856,FALSE
MAP4K3,yellow,-0.632689298207019,0.000398169786110557,-0.674566971278078,0.736161793462259,0.538960227329163,0.443361303565651,0.736161793462259,TRUE
OAS1,blue,-0.28291358260836,0.152743902031444,-0.220467508861501,0.0226181958308827,-0.0466761315090934,0.109849415291177,0.530868675906033,FALSE
C11orf58,blue,-0.138344796598076,0.491348503495683,-0.212610904496675,0.440634459499295,0.153837355183493,0.167568845947588,0.685235649442861,FALSE
KPNA3,blue,-0.13019163232803,0.517471145329962,-0.125058607483892,0.397247487035249,0.0701865509002273,0.236995228958759,0.733429346075354,FALSE
ERCC2,turquoise,0.440090850211331,0.0216058303104738,0.665617857442291,-0.542073763893424,-0.495832629306389,-0.254470674704114,0.682790191533177,FALSE
CX3CL1,turquoise,0.0681699604947191,0.735473537472127,0.44166105340786,-0.19642545330265,-0.382356527657085,-0.0604350216145043,0.538031634236532,FALSE
PTPN4,blue,-0.429415023312978,0.0253978888505065,-0.437523241064808,0.401608958327253,0.357533439431758,0.119923056710203,0.585047366329981,FALSE
FXYD5,pink,0.358766082469811,0.0661042857865358,0.423659433197169,-0.527547856848257,-0.543258217431616,0.113416350190905,0.856509232307537,FALSE
CKB,brown,-0.227054068710486,0.254730771033145,-0.546045797382971,0.191987321610197,0.251425050284441,0.368998941648342,0.582635604176526,FALSE
CAPN2,blue,0.0384910559921451,0.848829825861835,0.0109703360010094,-0.0960760433573898,-0.211865983522577,0.126459781347576,0.342176055154562,FALSE
FUT5,turquoise,0.223925196127348,0.26151234928732,0.27376225631985,-0.399631208159974,-0.1083604672774,-0.281918650047972,0.702091354567261,FALSE
ERH,blue,-0.25904632398268,0.191975820930592,-0.291218525051571,0.342329245409055,0.219530541730982,0.17482682550486,0.779517474830958,FALSE
RUNDC3B,yellow,-0.366222789241032,0.0602753592865452,-0.422274025036509,0.711107026577484,0.634317591136744,0.151596832896265,0.711107026577484,TRUE
THY1,turquoise,0.30053932862598,0.127704522833964,0.425136460128977,-0.526051854735781,-0.488145568240344,0.0809319629000799,0.50755064139829,FALSE
NARS1,black,-0.181767123107584,0.364201110003317,-0.294294065515605,0.399701541722243,0.28426798742447,0.0658598841998029,0.843020009233649,FALSE
SSR4,turquoise,0.300183571698248,0.128178226343186,0.639133384832601,-0.51493776989668,-0.470810465438418,-0.244046683685591,0.785822416612549,FALSE
PADI2,blue,-0.156860538878625,0.434591622774297,-0.347188843299879,0.153845095198157,0.190563923571429,0.298444799047478,0.632916488883386,FALSE
KDM4C,turquoise,0.0625384860792729,0.756647432126989,0.273458607783081,0.00292891427669738,-0.0455304506978395,-0.363100742865238,0.56347707500045,FALSE
ZNF22,blue,-0.490366898362455,0.00941123230318202,-0.543842132480968,0.648900262506613,0.387547820028132,0.426973983295706,0.83827901219851,FALSE
FCN1,turquoise,0.458664782189676,0.0161148033351405,0.366179894950243,-0.390107303543589,-0.394308123718799,-0.272421101872218,0.572932969627806,FALSE
ATP1B2,greenyellow,-0.414432810290613,0.0316130573969485,-0.491127494349183,0.37165390462992,0.198676751018141,0.760979437717445,0.760979437717445,TRUE
CHRD,turquoise,0.113570732340385,0.572729094264143,0.314866088741015,-0.399939723798507,-0.324447409269895,-0.199091668983618,0.534041354331883,FALSE
ATG2A,turquoise,0.0842750816876445,0.675998372659771,0.427499402762635,-0.398539590845801,-0.466888816698113,0.00415677042275078,0.690296913321482,FALSE
CPPED1,turquoise,0.213965912366331,0.283871404997889,0.288848437058034,0.100350867747674,0.0575588721417068,-0.506837676192249,0.441701644851991,FALSE
C1RL,blue,-0.0503603716125662,0.803008171411007,-0.209860669214316,0.429167635765443,0.103984348834575,0.174326361722619,0.546234140053218,FALSE
ZNF160,turquoise,-0.0367024586626547,0.855780307829243,-0.0170596893969757,0.0162033490809566,-0.00626233750495144,0.172625153044601,0.172909653655641,FALSE
SEM1,blue,-0.386540821973725,0.0464075888642258,-0.4527782560867,0.17384031763543,0.463774533830437,0.147830930058902,0.359336623595108,FALSE
CLDN1,salmon,0.100174651865812,0.619086143309583,0.269431532064978,-0.0964574266453765,-0.205567188194647,0.00183135045092828,0.760652688727825,FALSE
PGAP4,blue,-0.232133111923133,0.243968867567041,-0.471878411357684,0.362654838555713,0.332924616766071,0.367227252793781,0.775882517656532,FALSE
SLC26A6,turquoise,0.582214261255086,0.00144201161563054,0.742333877851444,-0.688457874678727,-0.582692460840784,-0.381177989695035,0.75878612266082,FALSE
PSEN1,blue,-0.155662747587571,0.438151902517096,-0.201674801888345,0.340785413501653,0.0811255239481109,0.260972763064488,0.690358370175845,FALSE
TENT4A,turquoise,0.267448055456746,0.177445624185121,0.324839297575284,-0.349461952147708,-0.0281364899710281,-0.406245492683379,0.731239774622335,FALSE
FBXW2,blue,-0.423176525790968,0.0278528448410931,-0.46556874803498,0.642465243874845,0.436616269672993,0.221540532522034,0.86687780742315,FALSE
WSB2,blue,-0.22195804353886,0.265835389660615,-0.29558392010606,0.302058462983783,0.17400065745495,0.176865872250736,0.772295379303649,FALSE
CKS2,red,0.211715194336387,0.289087592665721,0.470741618984706,-0.46657444517096,-0.484799878373008,-0.288074698162819,0.470741618984706,FALSE
CD84,purple,-0.123610276304853,0.539038065435738,-0.184424856049012,0.196949651286726,-0.176222013299718,0.343020947982576,0.75942628451674,FALSE
WDR19,blue,-0.548466831787412,0.00305512170894457,-0.816618168719953,0.633852426920909,0.658075846194751,0.268394346855923,0.761711682713708,FALSE
PTPRF,turquoise,0.435438675395106,0.0231970730733062,0.585966827141954,-0.727274654711554,-0.450486570248261,-0.237054643386183,0.722598342162599,FALSE
SCML2,blue,-0.171325664969467,0.392854001269714,-0.230349204772816,0.45767743313921,0.169239511875278,0.085147355005454,0.731437703128862,FALSE
SLC12A5,blue,-0.232234579066706,0.243756972715058,-0.587323106315137,0.244213487011898,0.394900959612765,0.327954925371554,0.630244724000179,FALSE
TKTL1,blue,-0.412787293629839,0.0323643527847733,-0.599177462831451,0.441261647622278,0.464686945779917,0.42934881870258,0.90566255006854,FALSE
ARCN1,red,0.489375226558401,0.00957813705131842,0.709136982244114,-0.342869728032756,-0.506878534426084,-0.243774351531608,0.709136982244114,TRUE
TFF2,grey,-0.1511766534572,0.45162510807948,0.0830040445173542,-0.216675538696119,-0.132216319031482,-0.112968855645729,,FALSE
FGFR3,turquoise,0.418300992268263,0.0299021316217116,0.601437636124568,-0.425207720896946,-0.49885804844964,-0.508047241117807,0.633786143251558,FALSE
CHRM2,brown,-0.342095640504267,0.0807057027792462,-0.451945649409642,0.19073878891603,0.125691009860951,0.594182295756499,0.7037668293895,FALSE
STARD7,blue,-0.146084974514089,0.467179569472001,-0.164704485066593,0.347062124523595,0.0697051613771471,0.212089028399923,0.666449061304659,FALSE
PLAU,turquoise,0.331941015501635,0.0907324755053254,0.556457560837032,-0.500682348166805,-0.520466118579237,-0.283228422890422,0.799090439211851,FALSE
KAT2A,turquoise,0.309489581346632,0.116203311729161,0.381852077617036,-0.518769971442533,-0.186548913717396,-0.385178897115272,0.682939254843349,FALSE
ARID4A,yellow,-0.230580449189456,0.247226452378125,-0.151958439769393,0.483293258655175,0.290926430941508,0.000307747324067134,0.483293258655175,FALSE
PRELP,pink,0.288322407987701,0.144714728000172,0.264294094249683,-0.374234994290382,-0.479189713928302,0.33407407244312,0.796840581260838,FALSE
CUL5,blue,-0.522640058992073,0.00516052724247425,-0.46256786855772,0.592623264230834,0.435461362709077,0.152136966787628,0.817392353051961,FALSE
RPL37A,blue,-0.421473046503616,0.0285555275299879,-0.651980789099098,0.580412409082398,0.526466896410947,0.354822061483038,0.841698361471521,FALSE
TSC22D2,blue,-0.275822011998231,0.163746184420789,-0.538453518164354,0.420767642167902,0.353481594911835,0.364444144447515,0.845447542674257,FALSE
GPR52,blue,-0.577747521959921,0.00160005259332245,-0.625389626448321,0.603451767120524,0.640676408129707,0.485227735078734,0.737671204262131,FALSE
ZNF451,blue,-0.52678568666688,0.00475698889236768,-0.589488572101438,0.540315690440059,0.518481455053625,0.159883394194685,0.857547531900909,FALSE
IQCC,turquoise,0.113001105522329,0.574668404541207,0.401270881874288,-0.325006799420141,-0.241174177564794,-0.319818483356482,0.826637232776869,FALSE
EPAS1,pink,0.233534057241183,0.241053984840089,0.202897912246545,-0.169365177111804,-0.315275854047536,0.0163157374373861,0.691964660458514,FALSE
RACK1,turquoise,0.312264093543035,0.112798172961977,0.52686158075491,-0.194298063732198,-0.309049406401809,-0.348867304725875,0.809112602540864,FALSE
UCHL1,greenyellow,-0.584281912741005,0.00137354518070626,-0.443330964679292,0.254661994197091,0.277787424347694,0.775424802396146,0.775424802396146,TRUE
ROCK1,blue,-0.360017143558824,0.0650970613611528,-0.590433866006666,0.517028245803911,0.394922372958005,0.203138504248578,0.909628855850103,FALSE
HOOK1,grey,-0.0695205481006436,0.730422712313002,0.268189936630019,0.0510245759365581,-0.256661956537076,-0.0337870413258538,,FALSE
NUP210,turquoise,0.446811745532626,0.0194653888636498,0.439310883266786,-0.38044978007957,-0.150380213059614,-0.571630884179323,0.522866527130102,FALSE
SH3GLB2,turquoise,0.544016385032879,0.00335382385944777,0.645635383861685,-0.577181527285117,-0.457710678172916,-0.383236848764131,0.781762156909067,FALSE
SMARCA5,blue,-0.391231306029045,0.0435964208156237,-0.518072126047274,0.498531197179378,0.370705461002974,0.31168261327285,0.867303977048135,FALSE
FAN1,blue,-0.228431083940578,0.251782921284077,-0.430430299564698,0.22867257507324,0.467728681939636,0.0358859399346096,0.192165109030017,FALSE
CHMP7,turquoise,0.314006200141832,0.110698154674837,0.454774320182413,-0.257516038410748,-0.298749887376931,-0.476667228492747,0.490204280908659,FALSE
ARHGAP29,yellow,-0.625288801645835,0.000487565345343841,-0.68939668534376,0.859600252890939,0.652106041637686,0.308113011926266,0.859600252890939,TRUE
NDUFS3,turquoise,-0.0629757300035687,0.754997055800331,0.234726163568898,0.122336919426272,-0.0629058171714497,-0.260100097332728,0.235635015212271,FALSE
ITIH3,green,-0.00590923010154686,0.976663213776892,0.193065216822666,0.0646102841305663,-0.282440442064047,-0.0380646197692656,0.286020142627499,FALSE
SPCS3,blue,-0.0457336105843836,0.820803004257673,-0.00620758303514552,0.211421645357887,-0.0257880431993416,0.0341907647855762,0.627946253665094,FALSE
GRIN2C,turquoise,0.358374823676205,0.0664217468722897,0.485771434595455,-0.429279016027828,-0.352004537760297,-0.433116645587227,0.85478306173973,FALSE
POMC,turquoise,0.346499235035008,0.0766298527551547,0.558940908921104,-0.370976816862079,-0.522099785677533,-0.571841323577812,0.614970364880669,FALSE
CCT7,turquoise,0.420050051304507,0.0291534280994037,0.765664227722982,-0.573202038452567,-0.543976774445964,-0.539117454282529,0.937945120798894,FALSE
PRKAR2B,magenta,-0.2138809810443,0.284067145995965,-0.337542845080743,0.323714085978841,0.014421405647844,0.225780383153528,0.768205893455462,FALSE
ITGB7,green,0.365781618506793,0.0606086900423278,0.611131839786798,-0.37661686571504,-0.631504295380847,-0.274611518561542,0.677024456433116,FALSE
SH3BP4,blue,-0.260416250482376,0.189552337546483,-0.44786132403345,0.443425751396215,0.547585064304689,0.29154558706695,0.506371245203101,FALSE
DDX41,turquoise,0.293530468485119,0.137274727355847,0.646350617486645,-0.360427430576269,-0.430318351780466,-0.377939833515465,0.756014754903006,FALSE
PHLDB1,pink,-0.0248083224906514,0.902244353940415,0.0615267176837551,-0.0925917252906331,-0.147445241838064,0.346271097011859,0.722082867834405,FALSE
TBC1D15,blue,-0.480231466426646,0.0112370504430005,-0.603112671486576,0.653362608040048,0.419338932993807,0.13942894743398,0.808317204711025,FALSE
SLC12A4,turquoise,0.468051045350415,0.0138123641722952,0.517219809538989,-0.544149441140217,-0.475214867794991,-0.119758018805875,0.59155004157717,FALSE
AMPD1,purple,0.00463367670482773,0.981699697754244,-0.153042096312886,0.112756060080371,0.0181719477667409,0.568726986762485,0.469255827648302,FALSE
MRTFA,blue,0.14575077178378,0.468210167254549,-0.129500424308967,-0.167776185944112,-0.0484411150361305,0.316796164479482,0.4506664372717,FALSE
CDK5RAP3,turquoise,0.238389987850388,0.231129132380289,0.247928900181274,-0.304820767682381,-0.0845088660831659,-0.447865460289329,0.673450045347149,FALSE
EMC7,turquoise,-0.388513237807119,0.0452085085215438,0.0270279458495523,0.176226984216,0.0891262136407948,-0.251547056862998,0.0604496238494205,FALSE
AGBL2,grey,-0.191319070129402,0.339096216417013,-0.223203950148599,0.205986235780344,0.227546409949237,-0.0803877618773567,,FALSE
TOMM22,turquoise,0.180402725777372,0.367873838451591,0.35388759427538,-0.0319213599209853,-0.120904074377591,-0.128917834802598,0.584719204419094,FALSE
EPHX1,turquoise,0.166212268115077,0.407340162279834,0.598284157889002,-0.364936336724049,-0.299756015625796,-0.312750032747945,0.745828038911048,FALSE
CD81,turquoise,0.387933044621932,0.0455586496172885,0.638475853052315,-0.44951286767355,-0.442643805076669,-0.395063950182645,0.91999987390468,FALSE
RPLP1,turquoise,0.3187602419102,0.105114888565314,0.428531463619322,-0.326092234856039,-0.233388774861298,-0.0909201855921475,0.732747016580575,FALSE
GUCA2B,turquoise,0.0227425216973137,0.910350809051251,0.356011404841212,-0.390127710308925,-0.228326200051504,-0.053929209815482,0.20465243009358,FALSE
FAM53B,turquoise,0.451059370861217,0.0182045874066902,0.561645900356242,-0.699168656729593,-0.568452693708867,-0.290588897890601,0.467298600221708,FALSE
SSR1,black,-0.279184778799587,0.158461191512912,-0.256419309267841,0.400094390732284,0.236207589383714,0.093190074739066,0.776703888661673,FALSE
PSMD5,blue,-0.397271861648738,0.0401767747228971,-0.502347378803116,0.673540479394432,0.439248199798844,0.304081020767501,0.706741512594048,FALSE
PDE8B,blue,-0.213326179699977,0.285347904100513,-0.250348608543736,0.301773395217652,0.258760499690152,0.258561165815676,0.503890453362196,FALSE
TRA2A,blue,-0.378676136330298,0.0514404699326518,-0.680714150571863,0.54895074664057,0.517888888727458,0.205077340171267,0.783041448336365,FALSE
APPBP2,blue,-0.477613486063102,0.0117538274944301,-0.437500466442838,0.623556644828161,0.373331776604616,0.326679620664576,0.889602043934031,FALSE
GJC2,turquoise,0.555398098997815,0.00263526214765998,0.603163523435345,-0.573982153280742,-0.448994532569383,-0.537417150976162,0.773268867101622,FALSE
SLC7A8,purple,0.285348085681973,0.149091533638389,0.254598841248402,-0.264322606455024,-0.451143651810265,0.193903372183758,0.654382572939096,FALSE
HSPA12A,greenyellow,-0.400427862551189,0.0384769987449771,-0.332625172512595,0.194046507199843,0.23194750956134,0.826056031409805,0.826056031409805,TRUE
CA5B,blue,-0.434201693917345,0.0236358582243883,-0.243000393352703,0.220869630598324,0.172206080559893,0.443589622124096,0.428439493363852,FALSE
NDUFS5,blue,-0.522107747420155,0.00521438436595888,-0.545699213345709,0.569668811686262,0.428739403909939,0.407377430909437,0.759530629512265,FALSE
GREM1,brown,-0.0759062738244728,0.706693309754596,-0.096460847916241,-0.0668722511770796,-0.0211927051654214,0.413752178585567,0.55709303819215,FALSE
SEPTIN6,purple,-0.0872321552068843,0.665269243788651,-0.125732648028822,0.0214330653692421,-0.164097920006848,0.136422906930016,0.830686141661868,FALSE
MLXIP,turquoise,0.518796853055723,0.00556017179282569,0.608950194437534,-0.77246949291633,-0.563885079754631,-0.136509053797454,0.457876790401014,FALSE
WDR26,blue,-0.508380247355932,0.00677727711588268,-0.523520135066035,0.695829588655663,0.377431720178172,0.164742535383822,0.770989679795651,FALSE
CAST,blue,-0.530741066958203,0.00439725350942202,-0.607987623038892,0.559160277143473,0.455653221343404,0.318588957538658,0.91508405498321,FALSE
RNLS,turquoise,0.231376056511737,0.245553665468878,0.423488688094608,-0.0695439888675159,-0.186822630959295,-0.365261441721607,0.521040070489789,FALSE
TRMT11,blue,-0.581043442191916,0.00148207327854586,-0.56482032145195,0.480601497310257,0.519334598584611,0.378569487111183,0.762107582001741,FALSE
IFITM2,turquoise,-0.0179252933775045,0.929286906703353,0.301208920904162,-0.199275899429963,-0.368226205974982,0.249800877678687,0.402086152111765,FALSE
ZZZ3,blue,-0.365994995902952,0.0604472922285898,-0.58901921896396,0.615185521578465,0.533316110550197,0.0996425176525737,0.845155769626875,FALSE
CD93,magenta,-0.162050833807219,0.419346709471383,-0.328153449718221,0.352063749869013,0.0500178245058066,0.277097250073873,0.87444566086728,FALSE
PITPNM3,grey,-0.0444206860322465,0.825868811889424,0.0569623077883944,-0.040759978346987,-0.0317207667875348,-0.112641906001741,,FALSE
TGM2,green,0.482103152527326,0.0108793058495008,0.71071765319511,-0.350612165568929,-0.690668079997087,-0.319559037944864,0.825209829169024,FALSE
FAM8A1,blue,-0.454743402899797,0.0171661191458647,-0.630177568495651,0.645746039560159,0.61593757472437,0.245179718367215,0.882616442080152,FALSE
NPC1,cyan,0.144224431276911,0.472932003500466,0.212452946942891,0.188681261250746,-0.084674802761142,-0.214354019380648,0.466852003365217,FALSE
PJA2,blue,-0.0816806017014308,0.685463125962092,-0.131899939846806,0.55509205881301,0.227604853951549,0.0706717167151474,0.460321655236994,FALSE
CYTH2,turquoise,0.667399851879609,0.000143064277796797,0.77862192110063,-0.634624052282477,-0.715146331649267,-0.396620546332106,0.733823743544361,FALSE
ANXA10,blue,-0.514287034780451,0.00606223236745032,-0.600164055721584,0.603364556044709,0.51849145318454,0.120829590143621,0.869749513603325,FALSE
MYOF,turquoise,0.203967751055582,0.307502891776052,0.379458141432069,-0.289394741832572,-0.495162822981572,0.180583347275117,0.515423281213017,FALSE
ALG12,turquoise,0.604670901925187,0.000835208657179519,0.653740916552589,-0.625499042771418,-0.486166256515763,-0.285300816054877,0.781599272392276,FALSE
LMO3,blue,-0.322298217229589,0.101097929529163,-0.551584026368821,0.28659719897087,0.361050260901309,0.629931986552929,0.641469247468572,FALSE
ALOX5AP,purple,0.122985704068533,0.541106496999932,-0.00778224882605569,0.0503282345084432,-0.083714461275593,0.164596804759546,0.619464648731414,FALSE
ISYNA1,pink,0.382152125993989,0.0491657018773406,0.412827975808313,-0.522406827962457,-0.497703992469478,-0.0620681618827788,0.821338207928634,FALSE
SYNE2,turquoise,0.302408410844497,0.125236741340745,0.247313826990037,-0.064114892267231,-0.215359430733522,-0.315344309660224,0.362064288132186,FALSE
MEF2D,turquoise,0.0362257445760767,0.857634612369206,0.368494692416718,-0.311610464461635,-0.257115611978503,0.0167562577910788,0.690667367286426,FALSE
LCP2,purple,0.0407204502165545,0.840181884799102,-0.182098639778154,0.200218870543298,-0.0722061219438978,0.0756106625813043,0.750327094020119,FALSE
CCR2,brown,0.0382786417058484,0.849654700294325,-0.117853898299025,-0.0910092421907327,-0.172800596797018,0.453069465826001,0.747762052867584,FALSE
EDDM3A,blue,-0.301117861574704,0.126936914869352,-0.603511147043302,0.362947253106917,0.438507339209313,0.250538139668869,0.812033732223179,FALSE
CFAP410,turquoise,0.370960959616573,0.0567845890995297,0.421846096912525,-0.579953769212846,-0.32372109503279,-0.369878912259291,0.754672153902137,FALSE
BMP10,grey,-0.0482704597653658,0.811034802864611,0.0478794701850347,0.0102587399367851,-0.220622233858051,0.167172204055061,,FALSE
PSD,turquoise,0.135867782073098,0.499213824906794,0.496968798062677,-0.251226981604815,-0.250531947903996,-0.266193057516687,0.778955118596472,FALSE
IAPP,blue,-0.331311504099505,0.0913836420230501,-0.378499171651055,0.474630403764487,0.344245838434251,0.0365108361726285,0.535197230439445,FALSE
TRMT112,turquoise,-0.0481746460648859,0.811403244195842,0.168630350607883,0.0201663920276372,0.048218095014407,-0.0521695363999876,0.495431893947487,FALSE
RUVBL2,turquoise,0.292206228334635,0.139139661394749,0.601068006016052,-0.319233112741472,-0.306776304025449,-0.426073886151181,0.802580286866984,FALSE
KIAA0232,red,0.128861691462,0.521795264659725,0.398874872478569,-0.107036194289311,-0.182698903064743,-0.224116225777011,0.398874872478569,FALSE
DNTTIP2,blue,-0.232505566583424,0.24319166157605,-0.349728543453273,0.44639115345511,0.24382479194735,0.124732132421051,0.788198703310906,FALSE
LMNA,turquoise,0.374630715723854,0.0541910534775249,0.708882017746742,-0.478645065409897,-0.590013878981161,-0.36443246549042,0.80748408848142,FALSE
NPEPPS,blue,-0.498840727364755,0.00808171202256429,-0.715624556485548,0.671611309421264,0.622475545417463,0.304161144850866,0.755893421740805,FALSE
GJB1,turquoise,0.263486533553612,0.184197869720611,0.637943222034444,-0.267249299604194,-0.322894113806669,-0.314525320757982,0.781382399780258,FALSE
C5orf22,blue,-0.256130407885025,0.197205233256,-0.388650059824693,0.525913315810733,0.293170627814009,0.225428763463668,0.845276652949647,FALSE
ZNF428,turquoise,0.201397337692786,0.313769999765041,0.398304482427999,-0.416657059844775,-0.242021333753351,-0.253323546770093,0.694962217356554,FALSE
PPL,turquoise,0.167506496965927,0.40364568824807,0.33930392772956,-0.132929320708121,-0.10689982534817,-0.271916817987081,0.322251573046727,FALSE
TMA7,black,-0.448117005780854,0.0190705652721425,-0.53081033837956,0.668174092118213,0.491749953464876,0.124086766170883,0.826303229922631,FALSE
PSMB4,turquoise,0.192246722323856,0.336715032117526,0.254222424028803,0.0112967437731531,-0.0951753866034668,-0.412246984055345,0.399845968826252,FALSE
MAGI1,blue,-0.636971778823643,0.000353289579796823,-0.736451103716653,0.517453292544336,0.567894735761514,0.385366919580864,0.64349305681355,FALSE
EDEM3,blue,-0.0862785537593689,0.668722290671328,-0.02665884287322,0.128326529821089,-0.045868940129031,0.138122174330179,0.464578003721219,FALSE
GRHPR,turquoise,-0.15287697272817,0.446492805321029,-0.00313653959818673,0.26096718709448,0.336792588111531,-0.170358311361124,0.385519304481977,FALSE
RGS17,blue,-0.225418343236569,0.258261611151184,-0.535937323234271,0.280928316201189,0.425349525469386,0.155410926706678,0.708883455009709,FALSE
PLOD1,turquoise,0.431717252316937,0.0245375566441793,0.532498638606036,-0.567126402327267,-0.284386733042194,-0.494827159842032,0.847712262341111,FALSE
AVPI1,blue,-0.417896196428864,0.0300775991180773,-0.388986863398038,0.531020244459847,0.543097754885467,0.25900367007027,0.478276812489941,FALSE
CSTF3,blue,-0.271710262559806,0.170376153289686,-0.446525404389658,0.533755266259808,0.367064669998098,0.439505621579597,0.739574101463807,FALSE
GSDME,blue,-0.286662365497942,0.147145989389419,-0.155771639492087,0.124939043508214,0.0378557187474308,0.240033627447465,0.627135976169636,FALSE
PSG9,blue,-0.218969865384035,0.272490088046924,-0.507593926631875,0.211504141390232,0.35756113301083,0.414591262386264,0.642700316417362,FALSE
AIP,turquoise,0.385243150164439,0.0472100759547219,0.410309122349794,-0.376392082761623,-0.305704738407323,-0.443423469729432,0.709086368826407,FALSE
F11,grey,-0.122091047527046,0.544075848894414,-0.146596814741319,0.419866070669749,0.391598091853168,-0.198325070827321,,FALSE
RNASE3,greenyellow,-0.224473549625678,0.260315456861321,-0.309950813909905,0.175380681689645,0.166255967186931,0.587637456844592,0.587637456844592,FALSE
SERPINA6,grey,0.046745999923862,0.81690156002074,0.18787260813033,0.240201353484908,0.0198778377155407,-0.228819995560618,,FALSE
ARG1,yellow,-0.362204060453587,0.0633649528154983,-0.478137502570016,0.809048418024055,0.614328313980859,0.0188849686913359,0.809048418024055,TRUE
EXTL1,turquoise,0.30610624618578,0.120457486813218,0.478773099265694,-0.399861732711784,-0.341121909968485,-0.303362897121593,0.81307845245015,FALSE
NR5A2,yellow,-0.356188213626828,0.0682176696923835,-0.339497944200347,0.645342380180613,0.449485715969235,0.213815942471754,0.645342380180613,FALSE
RTN3,turquoise,0.0306712403535081,0.879292204446535,0.288166224887814,-0.0345222275814436,-0.155346299784509,-0.0179514764108277,0.446588581086391,FALSE
SPPL2B,turquoise,0.240502132070406,0.226898499040503,0.306395531108091,-0.351232415450124,-0.294897584367233,-0.100818028214125,0.591852150691266,FALSE
PSMA4,blue,-0.218136829374309,0.274364161952873,-0.16863161381801,0.419363913914264,0.172215344775326,-0.0426111205571642,0.671616007125212,FALSE
CYBRD1,brown,-0.221726964959177,0.266346223208149,-0.138092063898485,0.174110294927884,-0.134185878114676,0.687619910504558,0.635702824596947,FALSE
MYO1C,turquoise,0.591874506821227,0.00114565513668411,0.624962909136204,-0.541454090048813,-0.525338869114407,-0.338741637511894,0.545328547823717,FALSE
BMX,blue,-0.194648059633437,0.330598084589604,-0.490230003893009,0.395942038851434,0.204771692801615,0.311716837293791,0.644783904360931,FALSE
SLC31A2,blue,-0.328515518916198,0.0943184712679881,-0.511027099242761,0.533574852875452,0.588290851296901,0.230259305741875,0.619981619458817,FALSE
ANXA4,blue,-0.15303977540769,0.44600303642098,-0.220128009524965,0.331105805885494,0.183610377075369,0.190709843164529,0.477350570429775,FALSE
PDE7B,grey,-0.347130334985651,0.0760588669407222,-0.192609854600611,0.169076685250341,0.159240581667161,0.282845292382038,,FALSE
ZNF391,blue,-0.268627377431489,0.175469377668099,-0.502193998939398,0.149115769628892,0.182655885711455,0.462556355421636,0.564939008304734,FALSE
