gene,GSM391693,GSM391694,GSM391695,GSM391696,GSM391697,GSM391702,GSM391703,GSM391704,GSM391705,GSM391706,GSM391707,GSM391708,GSM391709,GSM391710,GSM1585585,GSM1585586,GSM1585587,GSM1585588,GSM1585589,GSM1585590,GSM1585591,GSM1585592,GSM1585593,GSM1585594,GSM1585595,GSM1585596,GSM1585597
IFT140,4.08004204259382,3.99148712439444,4.03132739854962,4.15075267986357,4.26251496482545,4.4287747673717,4.44099007607142,4.504765969162,4.06995229476334,4.37159441011885,4.6363962660672,4.36778631821329,4.32315781647769,4.23725612852215,4.19565333908316,4.24532666050507,4.24532666050507,4.24078669235416,4.33673415574402,4.47193296739374,4.17359845827586,4.38742777597854,4.48201015762864,4.17632740113928,4.00854974638613,4.26492714182387,4.26492714182387
IFT20,7.69615880664166,7.52722945346757,7.65314992601656,7.55722374918412,7.35913764475652,7.60306573682623,7.85526818953792,8.00084440013118,7.60956713762916,7.08449208082431,7.74667523578875,7.56049694145099,7.72548232881096,7.47233929851599,7.64092669102788,7.3376170945291,7.56694080264516,7.71091879364747,7.80066141773707,7.70882256958623,7.88286233011366,7.65548359746566,7.69245673495283,7.64143489867304,7.53492038007281,7.19501025505787,7.3537416520554
IFT22,5.31164652213419,5.34215197713152,5.33567008450941,5.51707022923244,5.15520746780871,5.21268407775101,5.10963648409881,5.28081780512204,5.53436995420307,5.77369541795051,5.20749489240467,5.32351278239108,5.12972723126552,5.30481835403381,5.50514865341074,5.4637617646866,5.37448726967452,5.38431637914402,4.96642781023579,5.43459282776504,5.3154829553041,5.11802989931933,5.2772868508564,5.4424158026169,5.32247544271733,5.35004906113132,5.35004906113132
IFT25,7.41441414328845,7.55486424563387,7.78945589609727,7.42528456474373,7.03817954547487,6.66546766468563,6.37691482057775,6.37726575292217,6.98085051671075,7.4319990107316,6.5179725967415,6.18726898705263,6.7979170736196,6.48143225980212,7.10574294158664,6.94133211936634,6.96511701480252,6.93246400225643,7.18999077023235,7.008837323902,6.84518627009742,7.17085114337373,6.90782229558928,7.06371625690073,6.87325041655144,6.84406094121462,6.84330001347592
IFT27,6.16592710576203,6.07329841058906,6.03459535943029,6.34649405976984,6.19295342307801,6.20664502660054,5.94471542247844,6.14143172694901,6.44094774219971,6.32370949679573,5.96427158216033,6.17033009116743,6.30031836446223,6.08998103996668,5.71945335666333,6.15228820735888,6.357414375897,6.36519901359078,6.27505161258315,6.38408314389761,6.16308296101471,6.13092620867635,6.06482586916751,6.10279855683915,6.13405818878185,6.35220242015646,5.91121516253184
IFT46,7.01084776964928,6.87057546450417,7.07543211110876,7.05316055362052,7.11406068613676,7.08817905707468,6.82442719910814,7.01804893626334,7.08533103975877,7.0577860192255,7.17306717372695,7.22122611993865,6.91989918209518,7.11936086225205,7.01631834292545,7.18617233087841,6.91772976288937,6.95345596714062,7.10764326565222,7.04162008958791,6.87467586754833,7.16812736972341,7.07466931366329,6.84981413240682,7.26367911269396,7.1032257856179,7.06831302284392
IFT52,6.13479945976335,5.95190520061589,5.83453031974376,6.2882924691213,6.33556698808283,5.63768419855721,5.59857562134328,5.45054813966567,6.23947621425767,6.47704757532396,5.62955270041391,5.63058751885104,5.96585265211966,5.95606734622006,5.95178171480802,6.36984290120767,5.96255560715545,5.94923626230731,5.85223194649613,5.95985446390041,5.98125028683606,5.64884815349982,5.85581691271448,6.21692946629027,5.75039753822589,5.94227785502766,5.87163534561821
IFT56,4.63754920550048,4.64588661353928,4.52504640837482,4.96274970005423,4.87969230023597,4.5188315071935,4.31682855091907,4.67823852245778,4.94375197942882,4.80444439509791,4.62672318055718,4.58211633831656,4.66259229095859,4.59140000438586,4.54989739332082,4.65099581732468,4.73455613525692,4.65099581732468,4.55723485086243,4.57900304304266,4.65099581732468,4.96915330281873,4.82236813515713,5.04757194563246,4.58189538310824,4.56119123297239,4.40554724107281
IFT57,4.19122166273789,4.44087040694595,4.5085965443912,4.33497661917737,4.41416812285556,4.14669193915976,4.13212488140477,4.26820224583013,4.42098286259158,4.35275134649981,4.03341571411869,4.51443651905634,4.29099404646221,4.03142524035649,4.45234871581779,4.42651552099997,4.31607013271831,4.19600754377503,4.11317470399555,4.34828127903657,4.32080785850339,4.31002915411246,4.00949502369743,4.54880604810472,4.31002915411246,4.29540120089391,4.31002915411246
IFT70A,3.80797858736698,3.64315101541395,3.68930501562479,3.74948036479449,3.73716076381749,3.75740481388045,3.98312036282118,3.80859711587482,3.75241818160789,3.75382980181559,3.83074949760166,3.62799334448154,3.7808545680395,3.75085939827644,3.80872936720446,3.70098605396012,3.79468627475823,3.65952802691175,3.84048171574087,3.73778985168864,3.45243501520395,3.85324759690786,3.51121288130966,4.08285872035037,3.81238682860133,3.94337145733886,3.84743927644855
IFT74,4.38760265354143,4.40514601813914,4.48203407677187,4.39438141464464,4.20824947293504,4.5528238967907,4.05826822929501,4.20561782071414,4.43527357070592,4.86827626293126,4.40168185844552,4.20732855555424,4.38445565288694,4.32898845980372,4.39498159023065,4.28740008805017,4.27352474234742,4.37230618875308,4.53416107638333,4.77258291844789,4.27911776726864,4.26835134838156,4.19557438837544,4.69952419439166,4.05220445368896,4.48627846680538,4.37580287923681
IFT81,4.46692985791608,4.43351820927354,4.44735216250178,4.38967954272199,4.42092080584512,4.50296450802296,4.30408318972415,4.53307723009836,4.4385738264283,4.46080630436263,4.594287009356,4.43947190246792,4.27379843518928,4.67412302262096,4.44900275909437,4.29518261496486,4.44661637541919,4.08974419211594,4.23336398497066,4.44661637541919,4.03093941778628,4.84883248480634,4.44827443787309,4.75248665718181,4.46249341182574,5.14731156708136,4.60812472874883
IFT88,6.3092510460182,6.21367969615459,6.33454264631804,6.31031873124058,6.04069096013603,6.08100120367502,5.72231293567217,5.82385829424685,6.06943588399821,6.17127181289328,5.81499129510874,5.83774805781539,5.80358950679327,6.37310935456671,6.10828104813794,6.06154384731903,5.83097364816098,5.67785561376047,6.15925685286383,6.11024614833929,5.70136628426617,6.4991606133993,6.17701152500763,6.3059701201994,6.18581589623345,6.60396978023885,5.85525611389511
IGBP1,6.99396467112831,6.90060683690322,6.96324770931897,6.81928358042007,7.16078089218497,6.43722533125715,6.68173939660273,6.21381665087499,7.14464551407772,7.16556687757134,6.89097193126004,6.82377625373405,7.09750299085151,6.89646862730533,6.74236683250784,6.89743081844082,6.84369803317088,7.07227875187909,6.4459988998187,6.8465442090849,6.89743081844082,7.1308257376552,6.68227132563936,7.11893089994553,7.05940261198667,6.7924682740496,6.97923961823872
IGF1,8.13866473906774,8.99856315719077,7.64586344756241,6.66829835851696,8.73076366493772,6.00413333577911,7.51014265065495,5.88858616037062,8.35877171016944,8.27870196124837,6.839014677206,6.62024685579739,7.40263019697658,7.47955775448869,8.14334941672194,7.44729006989229,8.05351172901034,6.96626487754661,7.16759393896575,6.61403254079968,6.78470473661989,7.21088164220905,7.95806424338876,8.13333050410953,8.56860488016663,7.06013871486901,8.06714426506557
IGF1R,5.51372096537502,5.5215594308199,5.65791568961161,5.59343763040647,5.95871183569261,5.43249152676211,5.20659641737294,5.52537411295004,5.53961317017069,5.49779169986396,5.44531427400341,5.50117695902551,5.5745294744201,5.67126837158914,5.77389240957091,5.97149250226515,5.6912472476659,5.41527127781654,4.90640664402729,5.5100673618979,5.22707336577622,5.60272765172881,5.61421601236261,5.88834750180162,5.56479449505719,5.79905405698651,5.36292727383266
IGF2-AS,5.62177309281315,5.63779828044014,5.61582170243573,5.89244995509401,5.63329740250394,5.76627778698162,5.75586122159626,5.86995537136997,5.4998972940467,5.11461542959035,5.99147892014927,5.98468258319071,5.60584877330602,5.75344205779951,5.66515147915009,5.4511037044728,5.5881375121286,5.78259405946842,5.7584517777583,5.57599641663885,5.89257252473805,5.90926618880975,5.59236854429255,5.49741333780891,5.47512439892553,5.70868569764682,6.08796228270002
IGF2BP2,5.38426110381331,5.62711660880728,5.60594164423797,5.66069806921653,5.5323557618093,5.4101912998532,5.15413042106882,5.34034037641671,5.58018268695362,5.69303710442066,4.94488739740226,5.3267168469255,5.25828559092035,5.09074246908948,5.55041680753795,5.66491224481654,5.34119307238774,5.41803811295601,5.1985895302152,5.42041807797151,5.51171914276506,5.42950610114277,5.4056277284823,5.49837117073489,5.501034590918,5.42751916448504,4.97789767870033
IGF2BP3,3.40192735817248,3.38070760697699,3.27333083170511,3.39631586681642,3.38813174721605,3.51211253241414,3.4339042817109,3.37726099927951,3.29455432877026,3.4105573175437,3.36365320294159,3.53982492121838,3.4014018355947,3.44319386028857,3.56311273472236,3.36745079430812,3.35232563984226,3.55410474442322,3.36745079430812,3.36745079430812,3.07900042408224,3.44119576615156,3.36011268940345,3.36722652099992,3.34888491021461,3.54949375595012,3.43786367368892
IGF2R,7.62063961823986,7.50406010820196,7.36159555684781,7.56420291361142,7.36772008178834,7.72371028691398,8.30901520438555,8.41262807806124,7.7333190880419,7.34180407360155,7.81325099375093,7.67205937652019,8.09877237093467,7.88766720198793,7.75904211850464,7.52516448844142,7.70067058320458,7.58425375137881,7.70067058320458,7.84063601939802,7.77185564592959,7.74074204207347,7.85737370864629,7.68595884895373,7.82362262013218,7.61572911559251,7.80807148738454
IGFALS,7.73009813328411,8.10198065707403,7.38710112964466,6.93178266550231,7.27529096866325,7.80180635320096,7.86326183146964,7.52628582321554,7.42696707623787,6.98809099113729,8.0792797566954,7.97727027533536,7.46319334087909,7.9314471834842,7.60132950177916,6.91911020970369,7.78334220261453,7.23398722956771,7.7197771006357,7.61637832335117,7.68217707927294,7.46406977016959,8.1478906835781,7.12899901350073,8.03681814107129,7.82329905128993,7.69280073726902
IGFBP1,9.52476121848879,10.0856642656305,9.65387352291381,6.965002848425,9.31034760935625,8.00093348961274,8.57149257126323,8.07539816742036,10.2521681211218,8.63645247201,9.59196371162535,6.36492886261492,7.44500869458149,7.64971767676048,8.85985148706769,7.40196377231945,8.78536733086291,7.86944662049311,7.60871553043981,7.23379217918517,5.22994265734312,11.2253622822688,7.54476258094282,9.46851355285952,10.085288785001,11.3019652395522,11.2159284234996
IGFBP2,8.4977704554281,8.55432459659299,8.74029329744053,7.73926418625185,9.35924278279693,6.34583956782164,9.31531589424352,8.07271616103138,8.00999707832742,8.25584732296854,8.64837727193039,6.70578917308542,7.16209198572608,9.8445589337715,8.05547303523923,9.96716027738657,8.20810635655753,5.79962633776949,8.05439677981038,7.0475629011446,7.18672996238259,9.65953844456069,7.95483510682278,9.7571526602387,9.12793267210836,9.12599863493274,8.28208117861537
IGFBP3,9.52214285826322,10.0228280525359,9.89721515226092,9.59054172245366,10.0878238063897,10.37343970717,10.0526137889488,10.2968329817132,9.60904167778529,10.0021403363808,10.1604315789394,10.1126453669308,10.5942298091773,9.96760054194094,10.0145101197169,10.1617805758459,10.2523396836863,10.0401763637674,9.60903883642776,9.99908490828404,10.3086129416877,9.77163471009702,9.61475168300198,10.3952662517196,10.063156443677,9.92830925223068,9.75416130585774
IGFBP4,10.934643442504,10.8612437415643,10.4811491155953,10.6346659945467,10.3979970487705,11.1047171657672,11.1649609227739,10.7513182857133,10.8222719522023,10.4778468999586,11.2383779259953,10.6542357357627,11.0245740542334,10.8821059681164,10.6990728165745,10.8810485375,10.955916686328,10.8906032351877,10.4874769778859,10.6922919591601,10.8543470718778,10.6960450166506,10.9220150653156,10.909034113738,10.9298706152968,10.7189801624205,10.8414799196735
IGFBP5,7.7199687276189,7.9574160346007,8.03936953022285,7.45850487879622,8.61504730207392,6.92050326851393,7.18434677162345,7.02196534777471,7.8006742191894,8.31303199450974,7.08866835356105,7.57491195644977,7.88998774490866,7.02148021354371,7.65986596393299,8.44974835462122,8.089650313082,7.45309085477517,7.06359950082681,7.41443490968317,7.07271192614177,7.28870593333447,7.89983907094919,7.82233469945603,7.67727908482516,8.48601931615183,7.10863672063897
IGFBP6,5.11467928184067,5.25608871652549,5.09776849555251,5.01441129005434,5.73234212170493,5.25554890735627,5.36219907202509,5.75764430357245,5.14812333538698,4.97940374755648,5.54353420328602,5.92880156974845,6.00492003772405,5.00987272398137,5.26219481121066,6.29375877285341,5.68228789001864,5.05016117977124,5.17037589865558,4.97022534113706,5.48019499257718,5.24566569245131,5.29553960594196,5.12081266405398,5.39483622511988,5.13874178237281,5.47162765646598
IGFBP7,9.15756810587582,10.0305955035935,9.77693078436573,9.23368839348188,10.5711911648481,9.16559656093453,10.0829191595379,10.4982568365348,9.52892077269955,9.53866049697716,9.86690680529034,10.5550455557213,10.5100365758129,9.29512626869451,9.87363961541933,10.8689826150138,10.1153404513834,10.163595619668,8.74436302124962,9.84263270810616,9.99625064718031,9.6833645706471,9.0453192615825,10.0183847196306,9.5705608222374,9.72868413407863,10.0833232500356
IGFLR1,6.30155649625131,6.22687693529724,6.25475348919338,6.09185042573681,6.66469030555439,6.72436195428578,7.24473572317934,6.86449279038379,6.57746426058751,6.21608595919308,6.73325272613857,6.63855384463073,6.42526662809187,6.88465763091923,6.27902758791686,6.58885976963456,6.92367871780218,6.51524928162141,6.48119581494261,6.51524928162141,6.80424117086333,6.05002724859423,6.56278220435093,7.01815225077317,6.55988861216195,6.3039390948298,6.24854056329094
IGHMBP2,6.7017838668943,6.53259917050206,6.75174799721759,6.97510878868427,7.02130891328047,6.95006620625857,6.81507252308152,6.98521376059197,6.95770005800219,6.935870561419,6.68107222561097,6.70165279346067,6.815833874965,6.94834145443442,6.71690195861903,6.68493202651394,6.86675744721365,6.82789712765223,6.86892358728202,7.14824514835494,6.79028072650133,6.82211532865351,6.55389807423482,6.55339422438291,6.87792926217934,7.30124641507099,6.77001295282679
IGKC,7.69519214728317,7.41589059464246,7.64331931060527,7.77610638708498,8.04022633102681,8.38877437664435,8.6503054027794,7.84674452567639,8.41841184284276,8.1105174210644,8.82119950605485,8.34449081189482,10.3054682103698,8.34880164548102,7.53547437716679,9.62387607048434,8.50924833258065,8.49768181665171,7.4094548810204,8.27126526829582,8.32799263863344,7.91585347350358,8.05047854704542,8.65041466552491,7.78726613373584,7.96422214435175,8.21440788636072
IGKV1D-8,3.87575406592861,3.78153068623872,3.53826621074927,3.7383034217491,4.0046549152307,3.68858906425104,4.20060059608796,3.93823641057872,3.85873607089599,4.46329213894824,4.0365761640961,3.98844854852375,3.71192197985087,3.80724675881427,3.9080245306642,3.95905100808677,4.30530637626184,3.65772775897694,3.8379086002771,3.7430130022859,4.26353451029578,3.48592444870506,3.39169666544235,3.75477230685216,3.93862122486726,4.03371582962564,4.16511952612164
IGLL1,4.94835396881311,4.83910804052774,4.83590547448026,4.73235795149337,4.8133678409887,5.14396362862732,5.34242861856873,5.25628972893728,4.62049594507388,4.60410542333315,5.33470459833093,5.08973701164843,4.97658837914129,4.90491071006702,4.72217085246759,5.03493535876858,5.19405336209137,5.24485005218559,4.90976452261611,4.92469056689727,4.66248350420468,5.16085743901838,5.15012458100178,4.67384293618016,4.82103756520321,4.963094743186,4.88871102047449
IGSF3,5.64775556648334,5.68819763273785,5.61388285876216,6.06382349764639,5.74615103026059,5.5615627451247,5.56901366573745,5.67861103728801,5.64766818188949,5.49484612395755,5.88254201693673,5.73790588633975,5.50959267336456,5.80802235504405,5.39191841404947,5.65915927705132,5.79389840312363,5.7645134025943,5.63954854210269,5.98379826470823,5.9387354661673,5.66963006164436,5.66884653624082,5.43335815360453,5.62378741568335,5.659413766747,5.64583967400856
IGSF6,5.45169757205036,5.60883778699901,5.59869431406399,5.38988610766763,5.32338136952425,5.45428077542239,5.67501124557763,5.49097248248903,5.18067082447292,5.39796148746172,5.55026625041303,5.68276960924281,5.36365254832608,5.31243358221861,5.67268448174154,5.4233158803829,5.90975455112115,5.51125416039028,4.7950572335088,5.75647390831729,5.57254907880952,5.34314837317684,4.85760143491134,6.3057732489904,5.39019249592087,4.9505743145692,5.58198522884963
IGSF9B,4.7322598195482,4.24410092437085,4.23552830875176,4.76455434602359,4.7877642908245,4.83256508403588,4.93981216556962,5.02066234975486,4.96652712592758,4.6345989943731,4.75687923006643,4.9475005433971,4.82040557538776,4.88493687112389,4.64243099309628,5.11083923776227,4.79589227972983,4.43991724914452,4.71969386412797,5.19311834965348,4.37334763678478,4.35554883318101,4.33107684555942,4.89760580307231,4.75834462499474,4.68169718522006,5.21380189217509
IHH,5.55407443188888,5.52111071549935,5.88401272730329,5.83248934266846,5.828113387677,5.25965381125359,5.63602784094525,5.37012492133019,5.77243300407204,5.82529912716144,5.51865819513355,5.72340915863905,5.40350744579913,5.62305959877374,6.10654260953065,5.62051544556158,5.26494519781868,5.50362872960331,5.62051544556158,5.41206413455283,5.36625335813768,5.77563316705219,5.61663914641513,5.87117811675561,5.69832087719192,5.66932012448055,5.72570684925408
IKBKB,6.34761214690325,6.53533884009849,6.38362465470258,6.2623410302006,6.42937190860974,6.29262937373274,6.66386400474664,6.69468234653888,6.09341445253602,6.27611318305261,6.533649701454,6.41811421311738,6.59104410216745,6.42960511170351,6.38830277205696,6.21901053380455,6.4511636201154,6.53155067325717,6.48484289089285,6.54097932771784,6.46311531697046,6.34192918660237,6.37594849063707,6.41571943311741,6.37672779339801,6.54906094880046,6.37253276015063
IKBKE,6.24750154905217,5.9352112587463,5.98980414049615,6.04661214632281,6.02586149139256,6.044878240972,5.58049767928012,6.03585490691439,6.06610672865373,6.13168694547601,5.50195190877577,5.82487497205036,6.03774242924115,5.87661656965757,5.96481476558539,6.04654192765416,6.36649845705454,5.96481476558539,5.41078940927059,6.1011136943802,5.96481476558539,5.68231904602723,5.74748526768929,6.05922319222037,6.095381945675,5.96924662419463,6.04117456754628
IKBKG,6.51648229884898,6.26015099620312,6.46112770795193,6.71702447955352,6.79992960266303,6.67361436762762,6.92139613706025,6.8466284589559,6.70126872131534,6.62014724339603,6.72814190885563,6.77730178335569,6.60831578060347,6.74275613481688,7.25911816290223,6.76750839819719,6.78234855608342,6.61284847629009,6.96339874975183,6.63140559212442,6.91812991313266,6.34198038318606,6.46172601337036,6.49920021112812,6.23920119826093,6.1966493197658,6.46044615605999
IKZF1,6.11864156640632,6.05889040293461,5.961522566945,6.25301947421841,6.19748399985869,6.34315105754264,6.06780580562182,6.11496206099618,6.37036401307605,6.44876400961179,6.02657138733108,5.92865967769076,6.20221327055892,6.21940278436877,6.05294933213081,6.33342978311662,6.54061536321137,6.58462420533944,5.95899587658024,6.08796090651147,6.29670768479306,5.81150881819839,5.90331599079621,6.03216624267811,6.21344000917171,5.80364155517053,6.18233957209543
IKZF2,4.88153717947392,4.89798912383921,4.74228579207161,5.15800380450295,4.8852315076844,5.14790343592027,4.75191364848695,5.06699461127097,4.80129867276949,5.25892364309332,4.70119893738273,4.68663255344769,4.83869889929847,4.81084667263872,5.05822098173913,4.89544316390241,5.32999425785685,4.89862236910796,4.73913067060714,4.93005412219823,4.92970327753246,4.49350636191476,4.73469005456652,4.93266821129133,4.79938897351135,5.13352171521151,4.77722992003674
IKZF3,4.75427138802501,4.59361068001144,4.73204417666413,5.07197121020003,4.72370864633658,4.74481070956362,4.37050171277255,4.51027595351601,4.65024909993072,4.77634341224551,4.35999454073389,4.40214046430817,4.35734906726487,4.76426497162026,4.69249038260401,4.67745146605295,5.20200856765682,4.83123394709807,4.33921110544455,4.57654146906157,4.95987765809515,3.75141899158792,4.24950584810539,4.46597228812852,4.81331716992075,4.49718647426582,5.07574202803802
IKZF4,5.88887623820509,6.09133850781464,6.04798850182736,5.80708283636244,5.86687943989237,6.1581843150079,5.84969328669018,6.17185703476352,5.83371441638493,6.06090772784228,5.89960409679017,5.95634034559726,5.9330550599817,5.78644682622847,5.9203797891136,5.69274907487464,5.99591953570647,5.95580097699126,6.06407179786169,5.87114752635844,6.02393297920307,5.62351550819747,5.8609631624719,5.96520115233631,6.06733894499164,6.2991005374389,6.05740473504638
IKZF5,5.97835266624697,5.67260666662317,5.80335843448516,5.7169763191895,5.71282161750251,5.85243542673362,5.40459672509239,5.72020279920736,5.91655555242,6.10374353515752,5.85260310366135,5.68105332191455,5.97468534725393,5.62973740727521,6.23527469917401,5.80756083980636,5.61807900801789,5.52873537413772,5.68597079633212,5.35858529700287,5.62244458180208,5.97017013266096,5.84921877644177,5.82467743680754,6.12538970584965,5.72306127637157,6.15416967075188
IL10,3.8458193561786,3.52697996208906,3.83713747955613,3.87272623784846,3.94608073696248,3.88676806879394,3.57960436158986,3.67432779052642,3.77368907478534,3.79506113276168,3.8019012873246,3.81713349337597,3.79313880223515,3.89015756204352,3.58344946882972,3.78337059347746,3.8592859769174,4.0313556603792,3.78011097653974,3.80107871796611,3.90947022067172,3.79276878027974,3.51406684921188,3.89003064184668,3.8442303632678,3.62872422132841,3.79276878027974
IL10RA,6.23350821095621,6.30908899027809,6.50769258352424,6.02983347673229,6.26779008785146,6.69457197249282,6.56155170119884,6.67090165652306,6.42216476356938,6.42257921468366,6.79476427084416,6.4279463620575,6.91140622227114,6.4040946449684,6.3286291845934,6.46817371250234,7.05044734364161,6.60069992260211,5.9223938252643,6.55159884894208,6.72148100225266,5.78983060767088,6.24520273872489,6.9931326225707,6.44169935936718,6.46053837567085,6.33670939774121
IL10RB,6.31994252301468,6.43879182369891,6.77083515443198,6.16666988938192,5.91067201781053,7.10711832182169,7.50227422530058,6.75690356945073,6.22325178905264,5.98668176482142,6.88147974487736,6.6639923693575,6.75979614184264,6.25110718274123,6.62117478102799,6.51950617248146,6.55805056506662,6.64694237218137,6.25594968357351,6.44192804116653,6.42561205462722,6.60858580559572,6.70770050160637,7.08579354306132,6.21756782102419,6.59250309066748,6.36679416562761
IL11,5.18764897521496,5.33378703510272,5.52266554529889,5.49107929042807,5.43165852430948,5.48130355387899,5.50202088764837,5.44819659256114,5.46746111326065,5.60729215507675,5.32078490874609,5.64059499255646,5.37842177708756,5.54976854379564,5.49860758396093,5.43061391339217,5.38984319417342,5.14785934773898,5.53063479172289,5.29536207137069,5.7742024037201,5.48492062863692,5.28512413755048,5.24069910653364,5.46682035365556,5.5020801830447,5.71702510425025
IL11RA,6.65710878165531,6.84499104609628,6.78713704102253,7.02250129901591,6.47270838047909,6.82754382050064,6.81665677210867,6.83404965320596,6.3970939437471,6.33583513567045,6.56911951799743,6.96263975899254,6.61674209367224,6.58110203113712,6.29014084952309,6.75219228798707,7.04551147665273,6.93969344489394,6.89074551213494,6.81045986635915,6.58740077027625,6.58247193263345,6.77816345737742,6.44704683526102,6.55836262915974,6.9438787373558,6.39747434254642
IL12A,3.45881811282867,3.44677953626096,3.43044498957732,3.6948256944179,3.52837305644901,3.46959474836485,3.60619900429725,3.46959474836485,3.49992504336699,3.6368371693674,3.36496407326936,3.54960776436982,3.38982592276418,3.47592091908098,3.42518884342017,3.49169732608453,3.56072420902409,3.49169732608453,3.49169732608453,3.54489155459387,3.32933951415897,3.48845051958057,3.74203366893459,3.55747740252013,3.44156765377569,3.51119151775232,3.4120642720786
IL12B,3.24825162892883,3.1999273062774,3.23295262071199,3.28944472687668,3.14225067614288,3.31535864937309,3.26037884865387,3.25101431640932,3.33640642371818,3.20225109629485,3.12576845990157,3.18464561261266,3.21862063836272,3.16964201078074,3.11578705872374,3.06667030885158,3.25094629683249,3.12089679981557,3.23184169538718,3.27184965943027,3.27650638529232,3.40529743258103,3.24487358041332,3.23590104133051,3.419680958553,3.21301607477866,3.1541801330984
IL12RB1,4.84289540719815,4.69856947323919,4.69407307528195,5.11171522309219,5.1331916380072,5.02930734735433,5.08252973437904,5.15696712719435,5.1643899877452,4.92254236352748,4.97727748113612,4.9297137529628,4.78117979259822,4.99967422957051,4.55308873720981,4.83061774718893,5.00258184256262,5.02715191992195,4.7915517258191,5.16404027756536,5.20503323334819,4.92290595671513,4.94732057892412,4.96686244865767,4.89956107479168,4.97667750531725,5.15939842536233
IL12RB2,3.9528489491182,3.84827006205191,3.80950913137556,4.13850482571286,3.96696783080398,3.80771515122336,3.62889242766846,3.61412776148742,3.91406848348255,4.00290651428419,3.77018449617418,3.97468093410549,3.74590473704143,3.70646831244751,3.70358734806162,3.55049378428676,3.96939989750375,4.03906393787048,3.77301718558689,3.9501227517708,4.17351840288862,3.86746575386574,3.76177400023193,3.88872412987688,3.86746575386574,3.66547602692229,3.904701902619
IL13,4.82929505779118,4.7885506051358,5.255047586573,4.98068088470308,4.90777863241457,4.72464920226049,4.8168118014689,5.08953571048391,4.79341708665137,4.85698549895851,4.90692562926834,4.9854275588425,4.85693633441087,4.71918977458973,4.8895544128607,4.89484612773955,4.8895544128607,4.72586856409926,4.8895544128607,4.8895544128607,4.8895544128607,4.64379254293052,5.16202761089267,5.20693975368647,4.85666730185775,4.77348626894939,4.88515936729113
IL13RA1,8.50485092504754,8.96009239641536,8.92555944371888,8.57588834589336,8.60124633383969,8.91086077490039,8.48902446382346,8.30682181962543,8.68164324503282,8.8655041016676,8.553043153453,8.44982041449543,8.62628260188093,8.33457279164765,8.71372876035603,8.67453968669771,8.58938966175691,8.87161422906441,8.48605360543103,8.89042042125213,8.60893018209571,8.56603759127117,8.50615993260077,8.9405545362041,8.63182689638846,8.31878779765463,8.51895007927704
IL13RA2,5.52600350964949,4.68830245030613,5.69348222202022,4.77000349083023,4.76294968948599,4.89886171224441,4.61610733726385,4.57350442162973,4.99631524800483,5.55448519985078,4.83678786337523,4.44035827034359,4.99487975040696,5.01988887959242,5.30059762493072,4.71126605293954,5.43867535347998,5.65584177016838,4.79974752451772,5.31942747123514,4.81619538362958,4.98105173481799,4.31072630066404,5.10465851661841,4.97637931181518,4.13330639787869,4.75363989071603
IL15,4.40473369323417,4.46910133096971,4.6524980612098,4.42297910764577,4.4209004698551,4.25669904041547,4.45834227660594,4.30820532979998,4.48956093939322,4.55506059927847,4.36346276038315,4.35339280050123,4.40945401270495,4.53860122704594,4.31632928662104,4.34182773328103,4.48967274821531,4.31720579102692,4.84660302723293,4.22646459327919,4.44357396943207,4.53114023873066,4.48386708733759,4.32957626195162,4.41397926235021,4.35062740336914,4.63873453483156
IL15RA,6.50606905476867,6.2832989948795,6.53478277021916,6.40862104941418,6.73937129402526,6.50066748406699,6.52530016543742,6.56244319888174,6.73515679622019,6.8123057064149,6.26754545995255,6.40574478882521,6.39365438694581,6.46738086566196,6.55114973677564,6.64372053155413,6.57496045580417,6.5334579253951,6.22339219397789,6.4555859451805,6.53601952994744,6.22732937384241,6.4314749231665,6.66642547907595,6.41218781460555,6.7345570281448,6.64158549418561
IL16,6.46308529182762,5.94846493850313,6.12290114653025,6.28186802252233,6.34051859329028,5.82374528003615,6.06360092994218,6.0580243325377,5.87570452164696,6.23266474891677,6.07342076827403,5.77334287716835,6.02948662978093,6.04305597793775,6.04160347432389,6.40031282552375,6.14042067961369,6.12581972179515,5.64345562689668,6.00407531367115,6.19792512617682,5.72700133385043,6.22647951610784,6.19170883025116,6.12156761426713,6.13035323218568,6.23281045535447
IL17A,4.40785680725899,4.0966081966126,4.2595534852496,4.3402595777697,4.35246295244142,4.18244627469823,4.03647530116906,4.0578412573831,4.43566286149168,4.28069947084589,4.09792589341788,4.13558887829547,3.97737633850375,4.14610885089268,4.45027791625437,4.03294270307981,3.98242694130225,4.22581930500176,4.22581930500176,4.28213453466161,4.15198934449539,4.21308630036733,4.09186157108083,4.26752429411014,4.34826115663974,4.24574385566526,4.21308630036733
IL17B,3.75016305968728,3.61592830720176,3.94135349849759,3.81033406307219,3.67215822766581,4.10343022459922,4.32996645544886,4.46749541607054,3.87367481739941,3.88741576607582,4.36697242244248,4.1810918077496,4.17307048497775,3.92500942285301,4.02661789918063,4.02661789918063,3.89475080529748,3.79456039413058,4.1919005660494,3.83842268563995,4.19472647876206,3.74658954293359,3.70848007516701,3.73356858897279,4.31945991353308,4.1447045377404,4.18345957233885
