gene,logFC,logCPM,F,PValue,FDR,log2FC_DESeq2,padj_DESeq2,cpm_Control,cpm_STZ,pct_cells_detected,cell_type,n_mice_Control,n_mice_STZ,n_cells,sig,deseq2_concordant
Mtif3,-0.159477142805575,4.4153684309932,0.392461463532904,0.538264212001552,0.892775494691416,-0.175775495697503,,22.7847319669324,18.5376965956648,5.04,Endothelial,3,4,2875,NS,FALSE
Clec16a,-0.24344644785248,3.5354553239449,0.392170197927209,0.538399012788412,0.892839414198555,-0.264987162710163,,10.759502539599,8.27204472420538,2.75,Endothelial,3,4,2875,NS,FALSE
Dip2c,0.125370889620113,5.28887721462148,0.391611641369125,0.538689367573375,0.893161223497149,0.130718469908275,,33.1718101483251,38.2675835656638,9.18,Endothelial,3,4,2875,NS,FALSE
Mpv17l2,-0.145950128035864,4.82728162350025,0.39107993975275,0.538966669087711,0.89339567387442,-0.165046368523391,,31.4446710977325,25.3477573449562,6.89,Endothelial,3,4,2875,NS,FALSE
Prdx2,-0.0876491542398765,7.61945832056704,0.390849512479402,0.539076124291273,0.89339567387442,-0.0845813831788501,0.935824242915198,199.744845522543,187.738036058042,39.65,Endothelial,3,4,2875,NS,FALSE
Zfp507,-0.146492704889679,4.75443227971892,0.390784430977574,0.539119739803249,0.89339567387442,-0.133844895122119,,23.4287024154507,23.3752768864409,6.61,Endothelial,3,4,2875,NS,FALSE
C77080,0.232257883633197,3.78376289189863,0.390027095155514,0.539491956577396,0.893536656822308,0.145172125938849,,11.6294405275688,11.5522199915873,3.1,Endothelial,3,4,2875,NS,FALSE
Rbm7,-0.0949293059230869,6.24295872559067,0.389897361856987,0.539566693518466,0.893536656822308,-0.096570246424849,0.94783408060134,75.0525701224114,71.9093583147682,18.09,Endothelial,3,4,2875,NS,FALSE
Tm9sf4,0.104719489259709,6.01208774944649,0.389741935231599,0.539647202963336,0.893536656822308,0.105368151498779,0.94783408060134,60.0642077609828,66.2262927632442,15.3,Endothelial,3,4,2875,NS,FALSE
Sppl3,-0.101387820767462,5.91276997647372,0.389581473083184,0.539729911550526,0.893536656822308,-0.101012097648726,0.952763403250986,59.7232227527248,56.9354359198331,14.78,Endothelial,3,4,2875,NS,FALSE
Akt3,-0.129151322962326,5.64746771683679,0.389522271389295,0.539761114817068,0.893536656822308,-0.111922347956896,0.957832186179251,47.923193843339,47.5008440290605,11.72,Endothelial,3,4,2875,NS,FALSE
Tmem176b,-0.0804411989187091,8.62314836157687,0.389343690831163,0.539851183391552,0.893536656822308,-0.0896953344668657,0.908241776380856,398.923294310837,382.243296885065,59.3,Endothelial,3,4,2875,NS,FALSE
Zfp30,-0.164456069644969,4.15152638236625,0.389302580893929,0.539890382974897,0.893536656822308,-0.164859977329293,,15.8405372490096,14.4471113373818,4.07,Endothelial,3,4,2875,NS,FALSE
Tprkb,0.181255492991436,4.19576357015137,0.3888678740469,0.540110119952813,0.893536656822308,0.229362833290051,,14.0638122373282,17.6088385706679,4.31,Endothelial,3,4,2875,NS,FALSE
Dcp1a,0.160207266250063,4.20880058145678,0.388486535142124,0.540307462441556,0.893536656822308,0.156010273241824,,16.1875072091892,17.6982241142547,4.35,Endothelial,3,4,2875,NS,FALSE
Zfp277,0.129914646942488,5.04734931422293,0.38818850098727,0.540454839980374,0.893536656822308,0.143747933938801,,28.7235430050937,33.5020395538672,8,Endothelial,3,4,2875,NS,FALSE
Herc4,-0.131037510457481,5.10811902304049,0.388107609446017,0.540494545628079,0.893536656822308,-0.116417575911928,,33.5127951565832,32.7500578206603,8.35,Endothelial,3,4,2875,NS,FALSE
Cdpf1,-0.160792274968252,4.38783382215444,0.387944631324256,0.540589199926516,0.893536656822308,-0.174390011218381,,21.7681454048318,18.4857382012441,5.08,Endothelial,3,4,2875,NS,FALSE
Sik2,-0.186118635953864,4.06009623428234,0.38785592759968,0.540637299795923,0.893536656822308,-0.180238133619389,,15.27454347818,13.8121030877423,3.86,Endothelial,3,4,2875,NS,FALSE
Chmp5,-0.0892616682010545,7.3183458780318,0.387734021678484,0.540682294302793,0.893536656822308,-0.0880419574399842,0.939721123569302,162.331822137793,152.599299417339,33.46,Endothelial,3,4,2875,NS,FALSE
Fam120b,-0.115625375419316,5.29273965196617,0.387601263115006,0.540754641935239,0.893536656822308,-0.11385250607976,,38.9778406172912,36.3474817464247,9.6,Endothelial,3,4,2875,NS,FALSE
Mvp,-0.100689564391797,6.0726567011864,0.387496891722062,0.540805719738558,0.893536656822308,-0.0994004020381655,0.950742401139657,69.6548737231808,63.7687068526984,15.93,Endothelial,3,4,2875,NS,FALSE
Nemp1,-0.25967667649603,3.22590876314958,0.387302737467629,0.540866264244632,0.893536656822308,-0.343288299244738,,9.57271110643335,6.57081280178053,2.05,Endothelial,3,4,2875,NS,FALSE
Cask,0.133606461505089,4.90645593500643,0.387255993183761,0.540938903294583,0.893536656822308,0.130823688762813,,27.5249734234609,29.5159941422568,6.92,Endothelial,3,4,2875,NS,FALSE
Uvssa,-0.15623880102239,5.31023842025512,0.385908027295149,0.541631248542627,0.894178913683776,-0.203091099625681,,50.0246748058976,38.0282811109437,9.04,Endothelial,3,4,2875,NS,FALSE
Eif2a,-0.147067960707557,5.23678382256185,0.385902670951265,0.541634674355466,0.894178913683776,-0.159048666215001,,37.7123054849329,32.8769532476712,9.18,Endothelial,3,4,2875,NS,FALSE
Lcorl,0.148211543291959,4.98792860173282,0.38571059548779,0.541738565481655,0.894178913683776,0.190647556736189,,23.7515408125682,30.8094437584823,7.41,Endothelial,3,4,2875,NS,FALSE
Tmem67,0.228780992337759,3.70830041709889,0.385623235657459,0.541762220495025,0.894178913683776,0.351577412132086,,7.58218021451957,12.9267077168052,3.03,Endothelial,3,4,2875,NS,FALSE
Thumpd1,0.149664892612923,4.8756499224831,0.385576484478137,0.541809756862838,0.894178913683776,0.12880395061918,,28.2127366365225,28.8177541321678,6.89,Endothelial,3,4,2875,NS,FALSE
Ccar1,0.116872134229306,6.1921249575587,0.385043746258487,0.542077216293964,0.894442233427341,0.115145432497002,0.943275416462447,73.1494330042081,74.5853515366996,16.42,Endothelial,3,4,2875,NS,FALSE
Arpc3,-0.0891120394642246,8.9161994228945,0.384042824820632,0.542596739816169,0.894442233427341,-0.0914309651128308,0.925087595753032,494.140327122769,468.132441936805,68.35,Endothelial,3,4,2875,NS,FALSE
4930542D17Rik,-0.284085180336429,3.20046685771739,0.383908162683325,0.542624973102062,0.894442233427341,-0.311121323102009,,8.2033613876076,6.19943706761632,1.91,Endothelial,3,4,2875,NS,FALSE
Atf2,-0.112534350449916,5.78999033905082,0.383991033384604,0.542625232058119,0.894442233427341,-0.11321746511262,0.949421772791242,54.6169254006635,51.2152837789656,13.25,Endothelial,3,4,2875,NS,FALSE
Rpl39,-0.0876644788478555,9.97423463452352,0.383798797497916,0.542723743609894,0.894442233427341,-0.085013029777939,0.931209714878609,1046.34664258826,978.214073156443,85.84,Endothelial,3,4,2875,NS,FALSE
Prickle3,-0.150259515743848,4.8411508150782,0.383659732358384,0.542804932386407,0.894442233427341,-0.175962563167722,,32.6376392381957,25.5602915707392,6.89,Endothelial,3,4,2875,NS,FALSE
Srrm1,-0.0798216194642994,7.76968361790963,0.382706754178534,0.543293002487485,0.894442233427341,-0.0857107274777068,0.926110041254133,220.507990758365,211.370795439153,41.32,Endothelial,3,4,2875,NS,FALSE
Dennd2c,-0.131607246542697,4.8503462565735,0.382572275495029,0.543371793392293,0.894442233427341,-0.148216267261644,,30.20867721423,25.6630480887144,6.78,Endothelial,3,4,2875,NS,FALSE
Map3k3,0.102201731172009,6.08670128658211,0.382451047685819,0.543427441123128,0.894442233427341,0.102802410497007,0.94783408060134,61.7191633304322,68.1415475755046,16.42,Endothelial,3,4,2875,NS,FALSE
Ogfr,0.115023956916995,5.78646700909846,0.382433988033733,0.543437077713437,0.894442233427341,0.11301030432925,0.950525651212402,53.5534180000704,55.0789432599462,13.01,Endothelial,3,4,2875,NS,FALSE
Taf2,0.163000222302065,4.64405059201974,0.382448939739897,0.543440735454726,0.894442233427341,0.152126676283398,,20.9825525572242,23.5540479736145,5.95,Endothelial,3,4,2875,NS,FALSE
Zbtb41,0.148640172314431,4.75134202702762,0.382423771494263,0.543452386294114,0.894442233427341,0.134394795683249,,26.3264038418281,26.4586039426675,6.3,Endothelial,3,4,2875,NS,FALSE
Acly,-0.107690234153307,6.24425847468737,0.382132936845197,0.543593204683455,0.894442233427341,-0.107211050328581,0.946108886630219,81.3585875883613,70.709837972432,16.9,Endothelial,3,4,2875,NS,FALSE
Poldip3,0.11391584488271,5.73125762541682,0.381814478176213,0.543760819439315,0.894442233427341,0.114740708186148,0.950742401139657,46.4444280968762,51.3265360373016,12.97,Endothelial,3,4,2875,NS,FALSE
Ckb,-0.0923413852208444,6.52516781704639,0.381806446492488,0.543763523996563,0.894442233427341,-0.0979429798651325,0.943237096097876,90.0837664715033,88.2071241186261,20.35,Endothelial,3,4,2875,NS,FALSE
Sp1,-0.104169088007845,6.46771854351494,0.381502982250033,0.543922183689355,0.894442233427341,-0.1056214462241,0.942483133075057,83.7352985286418,84.2352815590836,20.52,Endothelial,3,4,2875,NS,FALSE
Snrnp40,-0.13723118412665,4.98788952555328,0.381050347686621,0.544165190164425,0.894442233427341,-0.149139391547299,,31.9614624182252,27.4039162353513,7.83,Endothelial,3,4,2875,NS,FALSE
Atp5g1,0.0981488315455791,7.47088666595315,0.380566190905481,0.544411990338694,0.894442233427341,0.10394688694743,0.931209714878609,170.164101454826,176.773450045661,37.88,Endothelial,3,4,2875,NS,FALSE
Pmm2,-0.166827997360625,5.13721778469391,0.380509947522872,0.544446348616012,0.894442233427341,-0.0829089054327156,,28.3640278749432,31.7210015245881,8.73,Endothelial,3,4,2875,NS,FALSE
Sncaip,-0.132956908716334,5.01963881525374,0.380432536201027,0.544488282162608,0.894442233427341,-0.106620429201431,,29.7517159602855,30.6730724076643,7.62,Endothelial,3,4,2875,NS,FALSE
Sirpa,0.169203523877597,4.38205554846335,0.380380954446541,0.544523863952699,0.894442233427341,0.169846665482248,,16.5281087066953,19.4316104325186,4.66,Endothelial,3,4,2875,NS,FALSE
Cyb5r1,-0.124231079203406,5.43484529069046,0.380334622860302,0.544536064988724,0.894442233427341,-0.106818614063512,,38.3562759334512,39.7186654136882,10.71,Endothelial,3,4,2875,NS,FALSE
Lrwd1,0.184269695206048,3.88041487511324,0.380297305876646,0.544554897203004,0.894442233427341,0.224460529130363,,10.7652957361446,13.5663938889893,3.55,Endothelial,3,4,2875,NS,FALSE
Mllt3,0.151004018005703,4.93838004216913,0.38030962454321,0.54455536195205,0.894442233427341,0.159029275529723,,25.3212119174427,30.2359470598356,6.3,Endothelial,3,4,2875,NS,FALSE
Prkd1,-0.166012645409976,4.29241698031911,0.379501831676164,0.544986728887463,0.894442233427341,-0.122632482747767,,18.5790449312852,18.5202076373224,4.63,Endothelial,3,4,2875,NS,FALSE
Zfp652,0.102831554525596,6.69577539447365,0.379470120624091,0.544986942446523,0.894442233427341,0.101504777252552,0.942483133075057,92.1700371414945,103.727555604503,22.89,Endothelial,3,4,2875,NS,FALSE
Ralb,-0.101524954272885,6.98059317218314,0.379187294836931,0.545135230114155,0.894442233427341,-0.0988313876335737,0.942065312875147,132.866670805011,119.061748288357,27.34,Endothelial,3,4,2875,NS,FALSE
2810405F17Rik,0.251965093479455,3.4908164513346,0.379105960726972,0.54513658209417,0.894442233427341,0.274336416381391,,6.21302225106978,8.94460570322176,2.47,Endothelial,3,4,2875,NS,FALSE
Eif4ebp2,0.0980178751749138,6.55357173084201,0.378815402054431,0.545330830956625,0.894442233427341,0.104558761865004,0.940999651848525,92.4457823974106,93.5018279567569,21.25,Endothelial,3,4,2875,NS,FALSE
Acer2,0.0972549377220928,7.54402667275403,0.378739674901184,0.545370208415975,0.894442233427341,0.0982321465532726,0.931209714878609,181.385227365327,193.341620907987,34.16,Endothelial,3,4,2875,NS,FALSE
Thrsp,-0.0998315696335527,7.65036448843301,0.37863183938645,0.545426852983676,0.894442233427341,-0.10323690869409,0.931209714878609,203.023700822245,196.893862475614,35.1,Endothelial,3,4,2875,NS,FALSE
Nrm,0.203395661421888,3.81428083710578,0.378199601549987,0.545651039780151,0.894442233427341,0.219219718214583,,10.6008840616251,12.866370550203,3.2,Endothelial,3,4,2875,NS,FALSE
Ccdc130,-0.212723471291233,3.507086036687,0.378118467280468,0.545693575045374,0.894442233427341,-0.23559734671343,,10.9966729613896,8.92096977329946,2.43,Endothelial,3,4,2875,NS,FALSE
Rnf166,0.136662615631173,4.95956127741933,0.37792038647054,0.545809612720014,0.894442233427341,0.145083718915665,,29.1135387083127,31.8275354666947,7.44,Endothelial,3,4,2875,NS,FALSE
Ppa1,0.214712522084539,3.88243728536057,0.377613134783024,0.545963522306843,0.894442233427341,0.184683908215033,,12.871227607617,12.9996586077223,3.48,Endothelial,3,4,2875,NS,FALSE
Spata13,0.140918542512371,5.255623148784,0.377469485323599,0.546043509238821,0.894442233427341,0.133090278431754,,33.9263471567363,37.297192574183,9.22,Endothelial,3,4,2875,NS,FALSE
Mrpl58,-0.0983769234908203,6.3115505442857,0.377387775184728,0.546082075460741,0.894442233427341,-0.0954285386306016,0.950525651212402,82.3317648966706,74.0282172540708,18.96,Endothelial,3,4,2875,NS,FALSE
Parva,0.118069359321918,5.48825347130439,0.377385565532246,0.546085765968786,0.894442233427341,0.12699755205705,,37.1517213998969,43.6668983234688,10.78,Endothelial,3,4,2875,NS,FALSE
Abi3,0.0959021897170759,6.77627735505815,0.37719481533431,0.54618345614387,0.894442233427341,0.0949675363134958,0.945325539249538,103.685974790597,111.306020573035,24.21,Endothelial,3,4,2875,NS,FALSE
Tsn,-0.0929383297292654,6.81719737864855,0.377010216720463,0.546280705938134,0.894442233427341,-0.0873902133533498,0.94783408060134,116.459564519044,106.23552489524,25.77,Endothelial,3,4,2875,NS,FALSE
Lca5,-0.262378265542505,3.66237644623636,0.376810896619482,0.546395940557398,0.894442233427341,-0.289097208644759,,16.0174940935001,11.9932832359501,2.82,Endothelial,3,4,2875,NS,FALSE
Zfp110,0.162623480396554,4.5416854101062,0.376741918782732,0.54643603159964,0.894442233427341,0.152640946312563,,21.0745889952246,21.866187025578,5.5,Endothelial,3,4,2875,NS,FALSE
Il15,-0.143369748901367,5.10811167365752,0.376688709412299,0.546455278687154,0.894442233427341,-0.119008081955868,,30.2019252408046,30.5265934631765,8.42,Endothelial,3,4,2875,NS,FALSE
Smtn,0.084401799141198,6.97735969866697,0.376510055391922,0.546544466013839,0.894442233427341,0.082580824272377,0.947359343041611,117.450313172366,126.215633012642,26.43,Endothelial,3,4,2875,NS,FALSE
Rab18,-0.0846853657101629,7.29171329826823,0.376376453265018,0.546614847253768,0.894442233427341,-0.0875500519826788,0.935824242915198,158.357512327391,150.902739915966,32.7,Endothelial,3,4,2875,NS,FALSE
Ppp6r2,-0.142618847153389,4.8746616808281,0.376066365406871,0.546786591084326,0.894442233427341,-0.14651097528738,,30.488681623684,26.7897345083127,7.17,Endothelial,3,4,2875,NS,FALSE
Slc31a1,-0.216085898741938,3.81652302538387,0.375886739229627,0.54688812779269,0.894442233427341,-0.304086911471994,,14.8243341976609,10.8073084539292,3.23,Endothelial,3,4,2875,NS,FALSE
Kmt5b,-0.100486033584297,6.4530879157509,0.375671767582695,0.54698739135604,0.894442233427341,-0.0981217980827036,0.94783408060134,90.8020297103005,82.6312105096132,19.58,Endothelial,3,4,2875,NS,FALSE
Stam,-0.158251214635082,4.29787793477968,0.375666280654483,0.547006440391835,0.894442233427341,-0.134421545131697,,16.3575203248783,16.5411317353229,4.7,Endothelial,3,4,2875,NS,FALSE
Cacul1,0.138838456394745,4.9771017931714,0.37545472807967,0.547109967413448,0.894442233427341,0.144148277439736,,29.3995280696882,31.7171347010556,7.62,Endothelial,3,4,2875,NS,FALSE
Dus3l,-0.20138929391147,4.00473312767639,0.375441064782993,0.54712658550718,0.894442233427341,-0.120226626865791,,14.8181574903634,15.1572195442821,3.69,Endothelial,3,4,2875,NS,FALSE
D830050J10Rik,-0.243865126407563,3.45518076170388,0.375334128544728,0.547159041834731,0.894442233427341,-0.354833555300425,,11.4650288530493,8.18616271877273,2.16,Endothelial,3,4,2875,NS,FALSE
Rpl36al,0.102851071554533,8.08148790402803,0.375323158163951,0.547171170825543,0.894442233427341,0.104641609155926,0.931209714878609,271.004281297314,277.514757452217,47.55,Endothelial,3,4,2875,NS,FALSE
Ezh1,0.105861335914322,5.95168846526961,0.375314862355821,0.547176844470807,0.894442233427341,0.107236905708097,0.948305391437937,58.305437605066,63.4260738278881,14.09,Endothelial,3,4,2875,NS,FALSE
Mettl16,-0.131597239473204,5.03683571796844,0.374369517224498,0.547682056129985,0.894741644224228,-0.126711063669052,,29.8613237432985,28.6405690622088,7.79,Endothelial,3,4,2875,NS,FALSE
Samd12,0.118452943613404,7.29307376580169,0.373873234728062,0.54793907767002,0.894741644224228,0.119868684181962,0.931209714878609,154.093145757452,165.804954991801,29.08,Endothelial,3,4,2875,NS,FALSE
Mocs1,-0.213482861738138,3.54579283262545,0.373784295610444,0.54798634440937,0.894741644224228,-0.235322214962454,,12.3052338367874,9.60042636193778,2.68,Endothelial,3,4,2875,NS,FALSE
Pten,0.103667642853041,6.7138338200449,0.373243603250173,0.548273381701294,0.894741644224228,0.10316033395762,0.942483133075057,95.7132236067308,106.600377422572,23.76,Endothelial,3,4,2875,NS,FALSE
Nudt16,-0.173988399144374,4.05376622777877,0.373264922786552,0.548279209325812,0.894741644224228,-0.135845399998636,,15.8347440524641,14.8636699350625,3.9,Endothelial,3,4,2875,NS,FALSE
Ccdc47,0.0899211374495791,7.09054165926374,0.372630560383675,0.548598839490496,0.894741644224228,0.07975862058137,0.950525651212402,124.928678800418,138.74229452258,28.73,Endothelial,3,4,2875,NS,FALSE
Dcp2,0.11764667542355,5.56729307287003,0.372212963361955,0.548823321254713,0.894741644224228,0.114183166607524,,44.4548559818423,46.4728016449762,10.89,Endothelial,3,4,2875,NS,FALSE
Mlf2,-0.0914668906168767,6.798540501527,0.372152336233014,0.548853197347975,0.894741644224228,-0.0925883062847946,0.943237096097876,112.813886302305,106.707247206246,25.32,Endothelial,3,4,2875,NS,FALSE
Polrmt,0.245920327986194,3.19651107779559,0.371962233514331,0.548856578823002,0.894741644224228,0.156784498919905,,8.43473861285263,7.72717065619473,2.02,Endothelial,3,4,2875,NS,FALSE
Emc3,-0.0899750857963831,6.98808155541414,0.372026734531148,0.548919940664914,0.894741644224228,-0.0885646554728687,0.945325539249538,129.66521691687,120.914983069018,28.21,Endothelial,3,4,2875,NS,FALSE
Rwdd1,0.0932401983370571,7.11108882269075,0.37192514963922,0.548973979543761,0.894741644224228,0.0991769602297341,0.932988878153559,133.930753471732,139.503940373666,29.5,Endothelial,3,4,2875,NS,FALSE
Nudt5,0.156164290646154,4.78500037594967,0.371788770654511,0.549057511519117,0.894741644224228,0.174761284111773,,21.1407875244462,25.8982184459562,6.75,Endothelial,3,4,2875,NS,FALSE
Mak16,0.142896858386919,5.23066161753264,0.371631509925096,0.549135357930358,0.894741644224228,0.138686917250176,,36.5436606629077,38.9608031464973,8.87,Endothelial,3,4,2875,NS,FALSE
Mindy2,-0.089607067357188,7.22113823408512,0.371315835907479,0.549298366872641,0.894741644224228,-0.0808953035149556,0.94783408060134,158.194634695879,144.146336208646,29.6,Endothelial,3,4,2875,NS,FALSE
Il17ra,-0.228308383473503,3.52782594472468,0.371150656211654,0.549385738331724,0.894741644224228,-0.159285423159808,,9.12192655978636,9.58883871624683,2.54,Endothelial,3,4,2875,NS,FALSE
Inafm2,0.160904624031502,4.14770695782004,0.371143607016996,0.549402635147515,0.894741644224228,0.162040304757947,,14.4773642374814,16.6435880871603,4.24,Endothelial,3,4,2875,NS,FALSE
Pias4,-0.126792645672276,5.34572371938897,0.371019326064229,0.549459534976186,0.894741644224228,-0.14733960839234,,45.5326148981229,37.1271911133475,9.81,Endothelial,3,4,2875,NS,FALSE
Kin,-0.125709456861601,5.22431614934875,0.370828375538888,0.549562279855919,0.894741644224228,-0.118302020548605,,36.5253222963912,34.6079484565809,8.87,Endothelial,3,4,2875,NS,FALSE
Osbpl1a,0.250526051969288,3.87427609983432,0.370668032034688,0.549642074241125,0.894741644224228,0.181013997473666,,15.0009075313995,15.2671718380169,2.99,Endothelial,3,4,2875,NS,FALSE
Gnl3l,0.130208974476108,4.97045308033402,0.37021365065985,0.549894368585174,0.894741644224228,0.121537538971007,,28.6689308689632,30.1112037483933,7.55,Endothelial,3,4,2875,NS,FALSE
Nudt13,-0.144197474692716,4.8052795336061,0.37013659471168,0.549936258042566,0.894741644224228,-0.15639082598553,,29.1135387083127,24.8912623569257,6.68,Endothelial,3,4,2875,NS,FALSE
Fam122a,-0.147840325150202,5.1988282039865,0.37009994669696,0.549951116081084,0.894741644224228,-0.14585187676258,,35.5087357342906,33.1638811332461,8.7,Endothelial,3,4,2875,NS,FALSE
Aacs,-0.213270738233584,3.63460772625092,0.36989508508695,0.550062698038231,0.894741644224228,-0.245268502850722,,12.432604720189,10.2854699835654,2.64,Endothelial,3,4,2875,NS,FALSE
Stk35,0.232020110219189,3.7255357193055,0.369829666374486,0.550079539644374,0.894741644224228,0.3955052520727,,7.29020590122247,13.0356253198846,3.1,Endothelial,3,4,2875,NS,FALSE
Anapc2,0.113842848606405,5.46409893390346,0.369796266324365,0.550112182540467,0.894741644224228,0.112231366755767,,42.2337148861873,44.3949298470914,10.82,Endothelial,3,4,2875,NS,FALSE
Tspyl1,0.127535570164898,5.43020169238825,0.369712378334166,0.550157282537693,0.894741644224228,0.114443772029683,,42.2887105330698,42.3961821918641,10.02,Endothelial,3,4,2875,NS,FALSE
Seh1l,-0.129655601150892,5.13869876575595,0.369497302820249,0.550273702082956,0.894741644224228,-0.134268897721626,,35.722349859147,31.7861704209945,8.77,Endothelial,3,4,2875,NS,FALSE
Ltf,0.187754576871939,4.36915148901931,0.369402734228858,0.550333800600082,0.894741644224228,0.0845418254761165,,20.301349562212,18.5801159470377,4.35,Endothelial,3,4,2875,NS,FALSE
Nop58,-0.11518184962242,5.67858899992748,0.369304659131323,0.550373477674075,0.894741644224228,-0.124712655846374,0.947359343041611,53.5651961485375,45.8614716658321,11.65,Endothelial,3,4,2875,NS,FALSE
Cmtm6,-0.0991800223571569,6.56509176696446,0.369225488613035,0.55041447880926,0.894741644224228,-0.0984542679580196,0.947359343041611,95.5980143825482,88.5790915730344,21.77,Endothelial,3,4,2875,NS,FALSE
Cyb5d2,0.174843698127471,4.21561535004495,0.369026481114592,0.550533987285105,0.894741644224228,0.132845850085718,,15.164935695167,16.236868698665,4.42,Endothelial,3,4,2875,NS,FALSE
Rnf216,-0.10817917647304,6.01512085290528,0.369001115508845,0.550535072940207,0.894741644224228,-0.101997475983951,0.953514776902999,60.6354194622301,62.2962833363235,15.37,Endothelial,3,4,2875,NS,FALSE
Dubr,-0.117652251961091,5.56284025612412,0.368987706366518,0.550543456990584,0.894741644224228,-0.114132575542711,,43.8940801414303,42.8855594351081,11.2,Endothelial,3,4,2875,NS,FALSE
Scarf2,-0.281170111069904,3.3495910595977,0.367741467361768,0.551192503782756,0.894902832032081,-0.385174179563005,,8.88494789337173,6.08979905354359,2.12,Endothelial,3,4,2875,NS,FALSE
Tfam,0.124706503116654,5.07549215487604,0.367710177989761,0.551232599924957,0.894902832032081,0.123297552277952,,29.0035474145477,31.8624992698551,8.17,Endothelial,3,4,2875,NS,FALSE
Rps6ka1,0.273566757268928,3.2602798753619,0.367458743919541,0.551275326829167,0.894902832032081,0.278144130505574,,6.67558494618388,8.80662560963336,1.95,Endothelial,3,4,2875,NS,FALSE
Ndufb6,0.0970280437595524,6.60809968818126,0.367454801399382,0.551363111861109,0.894902832032081,0.100155250952632,0.943237096097876,93.2913970669424,97.7920531653875,22.54,Endothelial,3,4,2875,NS,FALSE
Exosc2,-0.168739329384893,4.04282269777062,0.3673428206746,0.55143998299631,0.894902832032081,-0.17572534756528,,16.4186926790583,14.5083086087124,3.83,Endothelial,3,4,2875,NS,FALSE
Vipas39,-0.178772382995395,4.17125033671947,0.367342298421404,0.551440489931674,0.894902832032081,-0.195007895310793,,17.1490981244074,14.6925344835214,4.42,Endothelial,3,4,2875,NS,FALSE
Mtfr1,-0.200797685342221,3.79890147706839,0.366967160198603,0.551637991016581,0.894902832032081,-0.0860749414113906,,10.6554961977556,12.4854643850224,3.27,Endothelial,3,4,2875,NS,FALSE
Eif1ax,-0.0980439400386797,6.28506582105249,0.36669218911405,0.551772849184227,0.894902832032081,-0.0998211273282383,0.94783408060134,76.2571246559657,74.2570182117396,18.3,Endothelial,3,4,2875,NS,FALSE
Spef1,-0.283151625649643,3.20138561234618,0.366183210472207,0.552004662094977,0.894902832032081,-0.0950149982549213,,7.18078987358544,8.17322610276428,1.98,Endothelial,3,4,2875,NS,FALSE
Wnk1,-0.0802811000226034,7.61579685031551,0.365911096532786,0.552192309632685,0.894902832032081,-0.0741788024847765,0.947359343041611,202.946682921436,189.954305145146,36.45,Endothelial,3,4,2875,NS,FALSE
Sugp1,0.141975919949715,4.5689087025581,0.365884963786267,0.552219946546554,0.894902832032081,0.155866068412035,,18.8100386457783,22.6963802363932,5.63,Endothelial,3,4,2875,NS,FALSE
Gm11730,0.242923420025816,3.27978254703485,0.365564879161365,0.552301969354949,0.894902832032081,0.297903166696638,,7.52177488184347,9.49576093505449,1.84,Endothelial,3,4,2875,NS,FALSE
Ccnc,-0.162713518415028,4.06793133419618,0.365594704080027,0.552379789488621,0.894902832032081,-0.153962726236035,,15.1589507432455,14.1762830461468,4,Endothelial,3,4,2875,NS,FALSE
Zfp451,-0.137405428494878,5.69340218542969,0.365448999859835,0.552442741135479,0.894902832032081,-0.139302791771572,0.942483133075057,55.5065245901144,49.0039191636974,11.79,Endothelial,3,4,2875,NS,FALSE
Ushbp1,-0.090726558899104,8.2517161263484,0.365203383511411,0.552573376743469,0.894902832032081,-0.0964142630388298,0.924584273601752,305.174188421114,293.394379715594,52.77,Endothelial,3,4,2875,NS,FALSE
Ncor1,-0.0755450073858592,8.06291819989319,0.365148846797155,0.552602777360501,0.894902832032081,-0.0780203937527779,0.931209714878609,273.56351161792,260.301966524909,47.34,Endothelial,3,4,2875,NS,FALSE
Zfp668,-0.257520429578517,3.17978309596702,0.365041139646683,0.552614099437055,0.894902832032081,-0.35348454063792,,8.26415023103563,5.82616653806834,1.95,Endothelial,3,4,2875,NS,FALSE
Ptpn11,-0.110107976754497,5.85327802007896,0.365048416967621,0.552658214297256,0.894902832032081,-0.106718168934673,0.953514776902999,54.6165418899115,53.9058223596758,13.77,Endothelial,3,4,2875,NS,FALSE
Stambp,0.151200495390766,4.88549133241238,0.364623362274189,0.552895718029911,0.894902832032081,0.15858553461056,,24.3476510983814,29.1703115526895,6.85,Endothelial,3,4,2875,NS,FALSE
Clock,0.0979418320718486,6.25542511845365,0.364469342897016,0.552969983452278,0.894902832032081,0.0990889795485384,0.94783408060134,71.1882516057741,76.2905550842002,17.36,Endothelial,3,4,2875,NS,FALSE
Vgll4,-0.0837284445889432,7.75181526017709,0.364071785805043,0.553183888946033,0.894902832032081,-0.0948138545437457,0.923272046856931,215.007591399589,208.493499016894,41.46,Endothelial,3,4,2875,NS,FALSE
Pex2,-0.120452823333358,5.02525297971156,0.364049215230032,0.553202245325232,0.894902832032081,-0.119175032749238,,32.8254154542735,30.1553660347788,8.03,Endothelial,3,4,2875,NS,FALSE
Xrn1,0.0957809507704235,6.61783066133076,0.363824306443255,0.553317981937383,0.894902832032081,0.0950562432417685,0.94783408060134,92.6881707496189,100.699295413819,20.35,Endothelial,3,4,2875,NS,FALSE
