gene,logFC,logCPM,F,PValue,FDR,log2FC_DESeq2,padj_DESeq2,cpm_Control,cpm_STZ,pct_cells_detected,cell_type,n_mice_Control,n_mice_STZ,n_cells,sig,deseq2_concordant
Msh3,0.334457794313762,4.0117330848389,1.00406001732041,0.330262907634372,0.839567799162922,0.214112812706343,,17.3697594357637,16.2470767938489,3.69,Endothelial,3,3,2599,NS,FALSE
Gnb1,0.130990178753858,8.5446108361858,1.00294290071529,0.330517285738676,0.839986201598835,0.132068286425706,0.996240103040538,359.010069393458,388.44214867474,59.64,Endothelial,3,3,2599,NS,FALSE
Clpb,-0.33583477235458,4.06815113206865,1.00239838622111,0.330684127583885,0.840099013304709,-0.328297186556974,,14.1700044050787,12.5921800748499,4,Endothelial,3,3,2599,NS,FALSE
Iqsec2,0.248209938958028,4.60808906452584,1.00186923003512,0.330797838625526,0.840099013304709,0.298706786618294,,17.3031638701626,24.5476296792049,5.93,Endothelial,3,3,2599,NS,FALSE
Zfp267,-0.33044208003676,3.77412549186127,1.00173267847048,0.330831081241534,0.840099013304709,-0.415653254485708,,15.9506578757706,10.8179111822686,3.23,Endothelial,3,3,2599,NS,FALSE
Abi2,0.182104084279166,5.72134935056484,1.00090420395266,0.330999714838179,0.840299140382948,0.187518366540069,0.996240103040538,47.61317822366,55.9858701543747,12.5,Endothelial,3,3,2599,NS,FALSE
Tmem141,0.449498509759718,3.3416318341014,0.998481353067734,0.331370671168614,0.840527097313523,0.502969781052138,,5.62403966183621,10.0384063490045,2.23,Endothelial,3,3,2599,NS,FALSE
Hmgb1,-0.121176658094502,9.49695004482531,0.998578215494486,0.331542525162926,0.840527097313523,-0.121577021375895,0.989722158528406,753.547004843245,690.496088967005,79.88,Endothelial,3,3,2599,NS,FALSE
Prkci,0.30918667981618,3.82153970997423,0.998325748178026,0.331585019523598,0.840527097313523,0.302108876406718,,10.2338522786543,12.8654883662352,3.35,Endothelial,3,3,2599,NS,FALSE
Clip2,-0.358368598923184,3.82407270935353,0.998380566135163,0.331623734196696,0.840527097313523,-0.411012299163354,,13.4378824485995,9.47920333749845,3.42,Endothelial,3,3,2599,NS,FALSE
Psma2,-0.164745910056852,7.71741450751056,0.997810067234358,0.331723605238736,0.840527097313523,-0.172938276332999,0.996240103040538,232.726437774352,196.212278827929,41.9,Endothelial,3,3,2599,NS,FALSE
Vac14,0.247748052329388,4.38268738619093,0.997878922459733,0.331737929089862,0.840527097313523,0.234408860537928,,18.5243501595983,21.0982529894307,4.89,Endothelial,3,3,2599,NS,FALSE
Itfg2,-0.342870898347216,4.16352542406636,0.997624548956109,0.331805411397157,0.840527097313523,-0.289235565702551,,14.8698352651514,13.0336883424466,4.23,Endothelial,3,3,2599,NS,FALSE
Ing2,-0.23923219635386,5.01784346025,0.997075390927271,0.331908445618782,0.840527097313523,-0.250038768842674,,37.1238590827072,30.4371832014849,7.43,Endothelial,3,3,2599,NS,FALSE
Trabd,-0.218922243645963,5.29906878511425,0.996261124074865,0.332095518308249,0.840527097313523,-0.191238122486787,,38.3964633177671,35.7145272426316,10.08,Endothelial,3,3,2599,NS,FALSE
Gpr107,-0.197096966735522,5.85309143891247,0.995933285410459,0.332168523790211,0.840527097313523,-0.222995498712763,0.996240103040538,66.2436134316586,53.0124745533036,13.54,Endothelial,3,3,2599,NS,FALSE
Tssc4,-0.245992176408281,5.70521315425792,0.995436458370826,0.332286488136433,0.840527097313523,-0.169876919484215,0.996240103040538,47.4048412483364,47.8358882207897,12.81,Endothelial,3,3,2599,NS,FALSE
Jpt2,0.429659022522919,3.05407461243927,0.99340535430158,0.332403966065419,0.840527097313523,0.386767495180391,,6.36428279844181,7.52104805209192,1.81,Endothelial,3,3,2599,NS,FALSE
Sumf2,-0.261575453370927,4.62864717117725,0.99477462729855,0.332463173715666,0.840527097313523,-0.207076297952758,,24.1303277124927,22.8894589172884,5.96,Endothelial,3,3,2599,NS,FALSE
Plxna4,-0.190156955790356,5.60520573039933,0.994688134370178,0.332463986323394,0.840527097313523,-0.194989275158697,0.996240103040538,52.6420943429178,45.593780823089,11.39,Endothelial,3,3,2599,NS,FALSE
Ndufaf1,0.431113758903498,3.26014538887525,0.993212445422322,0.332579819922622,0.840527097313523,0.617148379086576,,5.7867535082438,10.6716908370387,2,Endothelial,3,3,2599,NS,FALSE
Ccdc69,-0.461222512010801,3.22761633911118,0.993264290707992,0.332722637707847,0.840527097313523,-0.648212058766145,,12.636267518165,6.69448396898619,1.92,Endothelial,3,3,2599,NS,FALSE
Axin1,-0.269910797280834,4.31926610212166,0.993698661568479,0.332727998068618,0.840527097313523,-0.277634941200118,,22.5261750578901,17.8704287400771,4.69,Endothelial,3,3,2599,NS,FALSE
Atp13a1,-0.223425968952616,4.91743472905941,0.993604488926198,0.33273092011255,0.840527097313523,-0.218615378980312,,31.6891585741298,27.5551521068004,7.39,Endothelial,3,3,2599,NS,FALSE
Wdr20,-0.210240788274769,4.95489934159948,0.993069931220139,0.332856551836919,0.840527097313523,-0.198283850771167,,30.8823327913123,27.8397962082585,7.81,Endothelial,3,3,2599,NS,FALSE
Abhd18,0.386325046854373,3.60323446028314,0.992401762549655,0.332922316065884,0.840527097313523,0.490740133735694,,6.6815893111306,12.1393359971804,2.81,Endothelial,3,3,2599,NS,FALSE
A930006K02Rik,-0.332207622835433,4.29890941821357,0.992243895882358,0.333073129465897,0.840527097313523,-0.244671848573372,,14.8702902023236,15.1142349728855,4.66,Endothelial,3,3,2599,NS,FALSE
Mettl4,0.35429143664056,3.59431588860347,0.991768907746782,0.333075168804888,0.840527097313523,0.418879860862017,,8.8323578904307,12.6675121700406,2.81,Endothelial,3,3,2599,NS,FALSE
Vsig2,0.501986686509151,3.2080728451667,0.990561327452864,0.333156010351528,0.840527097313523,0.458981881636772,,4.89237264252925,7.80374954572352,2.04,Endothelial,3,3,2599,NS,FALSE
Plpp1,-0.125667716957286,11.1118566832601,0.991022735730392,0.333327969498277,0.840565986223583,-0.128328479384602,0.968189488046725,2310.01754552541,2115.67448747573,94.19,Endothelial,3,3,2599,NS,FALSE
Zfp36l2,-0.13472176833659,7.39541257572254,0.990384265635305,0.333479781118661,0.840565986223583,-0.133433222343942,0.996240103040538,177.754618645474,157.424848894257,32.74,Endothelial,3,3,2599,NS,FALSE
Zfp148,0.148637722484327,6.7573555334249,0.990313454975515,0.33349711839195,0.840565986223583,0.14490500898865,0.996240103040538,100.717230816732,113.459768486628,23.66,Endothelial,3,3,2599,NS,FALSE
Ubl3,0.132629054215198,7.29589636309204,0.98953711144856,0.333681033516866,0.840565986223583,0.130237364118877,0.996240103040538,150.274231294664,162.687850376062,32.9,Endothelial,3,3,2599,NS,FALSE
Zc3h18,-0.172802425619857,5.87663320074582,0.989398647816231,0.333716002928049,0.840565986223583,-0.173858023057101,0.996240103040538,59.3541420823767,53.7496167378492,14.27,Endothelial,3,3,2599,NS,FALSE
Phb2,-0.166404909531717,6.32150642985753,0.989158372731542,0.333771897875646,0.840565986223583,-0.165553793432774,0.996240103040538,78.4374915666698,72.7946913181096,19.16,Endothelial,3,3,2599,NS,FALSE
Jade1,0.198707036733247,5.68616889115473,0.987982688422653,0.334054706810284,0.840565986223583,0.182567999626834,0.996240103040538,50.8133881915173,54.7899366723739,11.93,Endothelial,3,3,2599,NS,FALSE
Fundc1,0.238311495855098,4.98985523015396,0.987655868723104,0.334145949644723,0.840565986223583,0.169908383835983,,30.5921194420362,30.6809680288586,7.96,Endothelial,3,3,2599,NS,FALSE
Med16,-0.322147310194194,4.3218615213236,0.987501351013735,0.334198668499249,0.840565986223583,-0.176392111623439,,16.4387864956041,17.2591238830244,5,Endothelial,3,3,2599,NS,FALSE
Cat,0.230206044857745,5.05375892079744,0.987216275714397,0.334248616242,0.840565986223583,0.216571202378302,,32.5621120659869,35.8886744386287,8.12,Endothelial,3,3,2599,NS,FALSE
Ikbip,0.195840931864825,5.52800083559922,0.987138016732666,0.334257412929436,0.840565986223583,0.193403718213143,0.996240103040538,40.5700370018306,47.0394463522491,11.16,Endothelial,3,3,2599,NS,FALSE
Mrpl14,-0.183702593299525,6.4390095933819,0.986821941303392,0.334327641720548,0.840565986223583,-0.178490593509594,0.996240103040538,86.8354393075309,80.7667340786549,19.85,Endothelial,3,3,2599,NS,FALSE
Evi5,0.237682053305272,5.85458941127973,0.986704841887154,0.334357839216679,0.840565986223583,0.226025287603886,0.996240103040538,58.741424287418,64.5202159143047,13.2,Endothelial,3,3,2599,NS,FALSE
Rab2b,-0.246132146135251,4.83869221555628,0.986459885790957,0.334429353364423,0.840565986223583,-0.288966286413087,,28.7011057836839,22.6493728283468,6.85,Endothelial,3,3,2599,NS,FALSE
Capn15,-0.286358537145278,4.78179833773324,0.985433147283022,0.334675518859039,0.840890089501365,-0.331689136200462,,35.1048909843141,25.366397173309,6.81,Endothelial,3,3,2599,NS,FALSE
Plgrkt,-0.184402752097282,7.15205795791223,0.985097800324231,0.334738075179378,0.840890089501365,-0.211165433581098,0.98765131158765,160.545143504325,128.916510149083,30.13,Endothelial,3,3,2599,NS,FALSE
Arpc5,0.134397437637598,8.1092562249532,0.984030600739653,0.334992570194997,0.841042612482173,0.139058222167878,0.996240103040538,267.723698194039,285.1975944878,49.44,Endothelial,3,3,2599,NS,FALSE
Dnajc8,0.130490147467218,7.65153536303578,0.983767785808329,0.335055483598859,0.841042612482173,0.131651974944321,0.996240103040538,194.014474773196,208.307056812593,39.09,Endothelial,3,3,2599,NS,FALSE
Nsfl1c,-0.164538976470677,6.11125653998493,0.98362138565504,0.335091923259476,0.841042612482173,-0.166364492378615,0.996240103040538,72.4837490727583,65.2294312480831,16.97,Endothelial,3,3,2599,NS,FALSE
Cavin3,0.127121020070627,9.17579891699878,0.983336222656549,0.335158402921811,0.841042612482173,0.120529617128584,0.996240103040538,546.330816590442,600.1846518911,70.99,Endothelial,3,3,2599,NS,FALSE
Rps6kc1,-0.401207849347617,3.32702169474502,0.982352914700206,0.33534894585419,0.841295089425032,-0.408423022955752,,8.26385965470358,6.57174662937186,2.27,Endothelial,3,3,2599,NS,FALSE
Ptch2,0.556224269205542,3.01601190965479,0.979181951849653,0.335726331599509,0.842016040781074,0.866044562327501,,3.12887140643463,8.00022236728407,1.73,Endothelial,3,3,2599,NS,FALSE
Tubb4b,0.175047789534743,7.4344941393773,0.979536772052457,0.336068728331941,0.84211460113198,0.183278365923012,0.996240103040538,159.053312732614,188.20521761328,32.24,Endothelial,3,3,2599,NS,FALSE
Gpcpd1,0.312851467088035,3.88366741637519,0.979495399065645,0.336070984162125,0.84211460113198,0.254571743513465,,14.1433790982275,14.5829588121467,3.46,Endothelial,3,3,2599,NS,FALSE
Topors,0.203155769028081,5.87828844971509,0.979464432101966,0.336088896677115,0.84211460113198,0.196345653617778,0.996240103040538,56.6529502956805,63.2156348960589,12.97,Endothelial,3,3,2599,NS,FALSE
Arf4,-0.144513746865974,7.91271512942408,0.979298609874732,0.336125699692871,0.84211460113198,-0.149260392238908,0.996240103040538,255.156000856096,232.110745580942,44.36,Endothelial,3,3,2599,NS,FALSE
Eif2ak4,-0.37480116440293,4.02148212125716,0.978116108520178,0.336449322089521,0.842561310347933,-0.202301625182485,,12.6405426574251,14.3896792170752,3.96,Endothelial,3,3,2599,NS,FALSE
Dnajb2,-0.214007982154024,5.59503617620474,0.977821932209082,0.336484132064124,0.842561310347933,-0.229247630252597,0.996240103040538,54.8018939766888,45.1032706978241,11.31,Endothelial,3,3,2599,NS,FALSE
Rbbp6,-0.142002175931967,6.97765076609147,0.976787048200359,0.336729718328725,0.842635045919347,-0.147469691686111,0.996240103040538,126.179092086932,117.468946938462,28.01,Endothelial,3,3,2599,NS,FALSE
Ppp4r1,-0.253996808687023,4.74561050557123,0.976780416888888,0.336750068765916,0.842635045919347,-0.280457867626547,,30.8214159346557,24.4641550004305,6.62,Endothelial,3,3,2599,NS,FALSE
Abl2,0.230387199936476,5.37005419884857,0.976550607106972,0.336794773316034,0.842635045919347,0.20997273614058,0.996240103040538,39.7246445299476,44.3774643233512,9.58,Endothelial,3,3,2599,NS,FALSE
Ets1,0.127248658033575,8.56746601231187,0.976186263439013,0.336873871912171,0.842635045919347,0.125057669200385,0.996240103040538,360.487319428906,392.008367799735,58.64,Endothelial,3,3,2599,NS,FALSE
Ehbp1l1,-0.179585234263169,5.87319038495412,0.97567947244118,0.336998299033265,0.842720953610318,-0.183655939461468,0.996240103040538,61.6376210169284,54.4613333089527,13.97,Endothelial,3,3,2599,NS,FALSE
Pold2,0.366277181753721,3.4875589581989,0.974689986951975,0.337122018162331,0.842805045405829,0.349397502187604,,7.54122368986752,10.4171689501458,2.5,Endothelial,3,3,2599,NS,FALSE
Pgls,0.140676316522626,6.92708395682103,0.973328527214978,0.337563566711951,0.843600548599212,0.136188111089522,0.996240103040538,112.128023986812,125.067615688153,27.59,Endothelial,3,3,2599,NS,FALSE
Icam1,-0.367942187691812,8.80048141616784,1.05686506762,0.33772523628741,0.843600548599212,-0.307934705311347,0.996240103040538,497.562270054524,404.305513345659,39.71,Endothelial,3,3,2599,NS,FALSE
Ldah,0.250127483944023,4.40538110656257,0.97119052743146,0.338110196090413,0.843600548599212,0.294057131559932,,16.3645505258273,22.1103000786062,5.19,Endothelial,3,3,2599,NS,FALSE
Actr10,-0.158892677215592,6.31580629508575,0.971018194787706,0.338122732647499,0.843600548599212,-0.156547820749344,0.996240103040538,77.9879296359017,73.8063924127031,19.28,Endothelial,3,3,2599,NS,FALSE
Myg1,-0.241688798565677,4.75892153893992,0.970001848966946,0.338386509284157,0.843600548599212,-0.30480317552697,,30.4684401412556,22.1404222931714,6.69,Endothelial,3,3,2599,NS,FALSE
Stub1,-0.147352050642716,7.06446900014146,0.969837588369875,0.338407902590215,0.843600548599212,-0.151994609145411,0.996240103040538,135.52713961717,128.247781937111,29.01,Endothelial,3,3,2599,NS,FALSE
Oas1a,-0.258690367067075,4.65119776902855,0.969716553041625,0.338459183324874,0.843600548599212,-0.228458535671161,,23.3325329841461,21.4233171317808,6.16,Endothelial,3,3,2599,NS,FALSE
Ptpn12,0.1822778882345,6.26140595808842,0.969513768674249,0.338487529114364,0.843600548599212,0.182747538259892,0.996240103040538,68.6859601717515,80.7487590596326,17.28,Endothelial,3,3,2599,NS,FALSE
Prkag1,-0.183652407672308,5.76503096145384,0.969299863384766,0.338540682778499,0.843600548599212,-0.189620815373879,0.996240103040538,54.5540675185661,47.8933786566234,13.81,Endothelial,3,3,2599,NS,FALSE
Man1c1,-0.209546323838205,5.77736119373477,0.969222386021483,0.338559359727725,0.843600548599212,-0.237396612147106,0.996240103040538,63.9958037778183,50.8327668274764,12.5,Endothelial,3,3,2599,NS,FALSE
Ogfr,0.184449124923505,5.79137353875482,0.96900557254489,0.338612737840367,0.843600548599212,0.175135977048458,0.996240103040538,52.9104253811642,57.3707326249058,13.12,Endothelial,3,3,2599,NS,FALSE
Zmym6,-0.327016878261613,3.77369704934295,0.968713830124002,0.338709211770368,0.843600548599212,-0.391213824216668,,14.9325977092754,10.8492840154963,3.27,Endothelial,3,3,2599,NS,FALSE
Dpm2,0.189594046411357,5.7482131727783,0.968399336577638,0.338760144411204,0.843600548599212,0.168792571669329,0.996240103040538,54.1891632623409,56.3536429400252,12.93,Endothelial,3,3,2599,NS,FALSE
Gm10575,-0.361875259069023,3.7260675165562,0.968383029584599,0.338787601446472,0.843600548599212,-0.301684320191983,,10.9612312393119,10.3497266825672,3.12,Endothelial,3,3,2599,NS,FALSE
Tle2,-0.359090421814045,3.83461307322357,0.968346249016922,0.338803724124622,0.843600548599212,-0.272632340920293,,12.7637670210335,12.0181952708106,3.23,Endothelial,3,3,2599,NS,FALSE
Tpd52l2,0.161297767591748,6.63591561653902,0.967775484823216,0.338908644591894,0.843600548599212,0.156780433911321,0.996240103040538,95.7549102630756,104.773694394875,22.39,Endothelial,3,3,2599,NS,FALSE
Pi4k2a,-0.245796896166454,4.67630782482154,0.966963532322845,0.339126632567367,0.843600548599212,-0.17249169239514,,22.4200900094898,23.1427301855188,6.35,Endothelial,3,3,2599,NS,FALSE
Pdcd2l,-0.350166025079029,4.01623912591036,0.966890549904267,0.33916158128729,0.843600548599212,-0.470288797170774,,18.0838192833012,11.676194093184,3.96,Endothelial,3,3,2599,NS,FALSE
Mcm4,-0.270129022206463,4.20763020306375,0.966737324629459,0.339196009731371,0.843600548599212,-0.311519059279717,,20.0975894487004,14.8676029136048,4.16,Endothelial,3,3,2599,NS,FALSE
Galnt4,0.407770504951012,3.14124670191216,0.965210845486078,0.339243748137919,0.843600548599212,0.497242288439574,,5.33719157747573,8.37428836730227,1.85,Endothelial,3,3,2599,NS,FALSE
Hcfc1,0.188046960216338,5.53281179161945,0.964969582479306,0.339596036686155,0.843948725395605,0.187108594881464,0.996240103040538,40.1252180668841,47.3303836680749,11.31,Endothelial,3,3,2599,NS,FALSE
Arhgef7,0.159389635885939,6.65924613229118,0.96469955613008,0.339656786597147,0.843948725395605,0.151276501394086,0.996240103040538,94.8729257167475,101.877041025018,22.93,Endothelial,3,3,2599,NS,FALSE
Sash1,0.157039986571118,7.6603127269861,0.964405573498425,0.339727729211915,0.843948725395605,0.156397574172156,0.996240103040538,183.391496644479,215.087383338014,38.67,Endothelial,3,3,2599,NS,FALSE
Erp44,-0.189160860999808,6.04364216535051,0.964306410750082,0.339753490417818,0.843948725395605,-0.183815292055093,0.996240103040538,63.1171715770166,57.9929340588388,16.39,Endothelial,3,3,2599,NS,FALSE
Kdm7a,0.185996496082589,5.81786969280224,0.963979192813025,0.339834831487466,0.843948725395605,0.180963859834732,0.996240103040538,51.5141289259345,58.7482638973235,12.62,Endothelial,3,3,2599,NS,FALSE
Dohh,0.21842890493393,5.17563988576876,0.963631493879054,0.339928677729861,0.843957744204577,0.210477428075179,,31.6092568147977,35.7066374150195,9.35,Endothelial,3,3,2599,NS,FALSE
Pgs1,0.215905531817839,5.3518029572045,0.962717950725032,0.340147891051436,0.844107317144181,0.231846345836502,0.996240103040538,37.4273915451035,44.4465032041743,9.77,Endothelial,3,3,2599,NS,FALSE
C1galt1c1,-0.224842902423245,5.03607041175977,0.962640554833657,0.340169383819729,0.844107317144181,-0.19927445123838,,31.4332238552699,29.3313636072082,8.39,Endothelial,3,3,2599,NS,FALSE
Pepd,-0.384050991676224,4.18950614276931,0.961765076370322,0.340409241120446,0.844265933598639,-0.353575312938242,,18.8021671894879,15.5969485091487,4.42,Endothelial,3,3,2599,NS,FALSE
Zfp560,0.222998745322965,4.91295173402657,0.961673995895744,0.340413800270878,0.844265933598639,0.177362072383148,,29.0579146985611,29.3972092615422,7.46,Endothelial,3,3,2599,NS,FALSE
Map2k3,0.162495559406779,6.47636283437163,0.961102338546943,0.340534964034,0.844342589063892,0.160056635520487,0.996240103040538,85.1547630779009,94.4863673841811,20.66,Endothelial,3,3,2599,NS,FALSE
Inpp1,-0.204973152494213,5.55274808329762,0.958660043848958,0.341135872656132,0.845021363594777,-0.229021911970942,0.996240103040538,47.4942419187009,39.6382884078645,11.2,Endothelial,3,3,2599,NS,FALSE
Zbtb21,-0.234754782921973,4.58911110829365,0.95811819361718,0.341289237270596,0.845021363594777,-0.211884232247218,,22.3806005266906,20.7288835905356,5.81,Endothelial,3,3,2599,NS,FALSE
Cnrip1,0.213632143840465,5.26314405894924,0.957820244828613,0.341348121820805,0.845021363594777,0.225458042104652,,33.1782080452504,39.3725239495093,9.47,Endothelial,3,3,2599,NS,FALSE
Mt1,1.1612396984329,5.83089001222322,1.13037990679357,0.341366115799062,0.845021363594777,1.21889702665837,0.996240103040538,37.7252711373337,87.2997103979349,12.27,Endothelial,3,3,2599,NS,FALSE
Bysl,0.285975478357894,4.21113589936224,0.957565663533099,0.341425225704331,0.845021363594777,0.308537540815103,,16.7261024365261,20.3674040192527,4.39,Endothelial,3,3,2599,NS,FALSE
Hmox1,-0.235655362373581,5.06752839355355,0.956823554670746,0.341592858101886,0.845021363594777,-0.254178514528551,,39.8298067846142,31.6331166834857,6.66,Endothelial,3,3,2599,NS,FALSE
Stk39,0.447817441728161,3.22895121529141,0.955499153150639,0.341660288019399,0.845021363594777,0.460168059483731,,4.94518123844867,8.20449177784634,2.04,Endothelial,3,3,2599,NS,FALSE
Prepl,0.56623667094284,2.99592305953786,0.954438208701441,0.341723090493481,0.845021363594777,0.792252396723603,,3.99324878099313,9.43968792068704,1.69,Endothelial,3,3,2599,NS,FALSE
Rbm34,0.217820458584043,4.92012632281444,0.956253461135394,0.341741680907589,0.845021363594777,0.253367661151314,,23.8967431612239,31.6001472370135,7.16,Endothelial,3,3,2599,NS,FALSE
Cdyl2,-0.276777340931758,4.17927445703827,0.9561236897469,0.341790653128317,0.845021363594777,-0.352752016278459,,19.3178568292956,13.8555558244293,4.35,Endothelial,3,3,2599,NS,FALSE
Gm26632,-0.286766565039983,4.43613602655391,0.956048649409263,0.341802334563617,0.845021363594777,-0.177782619717125,,17.0605482644229,18.2695743589554,5.08,Endothelial,3,3,2599,NS,FALSE
Ubap1,-0.271497097256849,4.7437266954342,0.955111880985091,0.34202195709649,0.845219407452938,-0.356371179423455,,34.166732577151,23.646984119571,6.5,Endothelial,3,3,2599,NS,FALSE
Usp16,-0.2073641353023,5.72931254060392,0.954411356041451,0.34217845386612,0.845219407452938,-0.194424809064917,0.996240103040538,57.6005946944867,51.7538886434577,12.35,Endothelial,3,3,2599,NS,FALSE
Cblb,-0.379226897791778,3.62573144180724,0.954369312668009,0.342203115807683,0.845219407452938,-0.353645310541279,,14.5929410289955,11.2986821107053,2.81,Endothelial,3,3,2599,NS,FALSE
Slc25a38,-0.248463464606613,4.3406473302323,0.954218353984471,0.342255554704306,0.845219407452938,-0.284009375886632,,20.6575115671289,16.2944820382725,4.96,Endothelial,3,3,2599,NS,FALSE
Gnpda2,-0.201714103134825,5.32823943082586,0.953588417224356,0.342384506476004,0.845219407452938,-0.223255220014309,,43.3949210086967,35.233756314195,10,Endothelial,3,3,2599,NS,FALSE
Zmat5,-0.220680661790836,5.14939473774396,0.953436699468061,0.342424538134328,0.845219407452938,-0.256306892187674,,38.6657171497473,29.8700903623668,9.04,Endothelial,3,3,2599,NS,FALSE
Exosc7,0.207430551914342,5.18542222899168,0.953024590691561,0.342529130734928,0.845224862574163,0.214064065441434,,32.5882824356659,38.4063787301232,9.04,Endothelial,3,3,2599,NS,FALSE
Atg5,0.20760600102275,5.62522510003849,0.952288940352195,0.342703514263001,0.845224862574163,0.251582411589781,0.996240103040538,38.030623348419,51.4510568880606,11.89,Endothelial,3,3,2599,NS,FALSE
Rbm42,-0.1482567132627,6.8705409944159,0.952104802564603,0.34274457083231,0.845224862574163,-0.152176113132837,0.996240103040538,121.223969919668,110.280041470862,27.36,Endothelial,3,3,2599,NS,FALSE
Ercc1,0.191479555845179,5.36147151150862,0.951691237522813,0.342854427495846,0.845224862574163,0.190263415772705,0.996240103040538,37.8769534758716,42.7293787528448,10.12,Endothelial,3,3,2599,NS,FALSE
Ap3m1,0.2290694213462,4.69865684552386,0.951044754042124,0.343031537294178,0.845224862574163,0.232214012585332,,20.6351613995378,25.0789058399438,6.35,Endothelial,3,3,2599,NS,FALSE
Atp2c1,-0.154102655685062,6.4233052031499,0.95087014120113,0.343049918170189,0.845224862574163,-0.161158001474805,0.996240103040538,93.2778041166158,80.3483628220918,19.85,Endothelial,3,3,2599,NS,FALSE
Pomp,0.13888407276977,8.41120902731888,0.950828567795362,0.343059198631117,0.845224862574163,0.134627453820668,0.996240103040538,320.74752311776,353.654503990655,56.41,Endothelial,3,3,2599,NS,FALSE
Zscan29,0.337453045382314,3.76560095119529,0.949850352213297,0.343270730974455,0.845523351307538,0.361558758219227,,8.76623018139106,12.5384816160587,3.04,Endothelial,3,3,2599,NS,FALSE
Dmxl1,0.176906514410527,6.24197588385536,0.94866914120346,0.343594929251418,0.845807659703412,0.185953502643077,0.996240103040538,64.8730194895463,79.711632351597,17.51,Endothelial,3,3,2599,NS,FALSE
Megf8,-0.236832404927083,4.47143950697032,0.948694152486507,0.343615604778137,0.845807659703412,-0.267600882684214,,23.0770661218477,18.2005354781323,5.54,Endothelial,3,3,2599,NS,FALSE
Pcsk7,-0.18720503298328,5.69589566267129,0.948423303003086,0.343657393322573,0.845807659703412,-0.218770981235211,0.996240103040538,58.4117085359535,46.2759739301808,12.85,Endothelial,3,3,2599,NS,FALSE
Phf1,-0.196907701063486,5.55546525788748,0.947610263994994,0.343859800052211,0.846083227114266,-0.180828496936115,0.996240103040538,45.9467180621055,42.9850580197898,11.58,Endothelial,3,3,2599,NS,FALSE
Gm35853,-0.351405076193536,3.63731246277037,0.946478331775608,0.344153607449531,0.846422973239059,-0.362876674529086,,10.1149159736952,8.32563250421614,2.81,Endothelial,3,3,2599,NS,FALSE
Fcsk,0.485634922463306,3.0420674865138,0.943953291463155,0.344383300683705,0.846422973239059,0.27841446078527,,8.69153927444198,7.61516655177513,1.77,Endothelial,3,3,2599,NS,FALSE
Phtf1,0.305369883174216,4.23022409712129,0.945569352159688,0.344387383538528,0.846422973239059,0.427043786658755,,12.0715894845258,20.0027312214808,4.54,Endothelial,3,3,2599,NS,FALSE
Dctpp1,0.302919619938084,3.86814724005896,0.945433263471744,0.344387567696212,0.846422973239059,0.322759130701746,,10.9745503524322,14.7888248359535,3.39,Endothelial,3,3,2599,NS,FALSE
Kdm5a,0.171012991270252,6.27890001913708,0.94456099662693,0.344614359403731,0.846422973239059,0.174870792311655,0.996240103040538,66.3273224736894,80.0621221073891,18.2,Endothelial,3,3,2599,NS,FALSE
Sncaip,-0.214684809889726,4.96654591361471,0.944085490404695,0.344744118289529,0.846422973239059,-0.181011816966728,,29.3576140394803,28.6726535057319,7.5,Endothelial,3,3,2599,NS,FALSE
Glmn,-0.34551840286873,3.89187867496317,0.943873559415546,0.344819800277525,0.846422973239059,-0.189669043576718,,12.5782480698626,13.0996272353912,3.5,Endothelial,3,3,2599,NS,FALSE
Taf12,0.194758135940477,5.35034960267702,0.943505611810249,0.344884008137843,0.846422973239059,0.187400846843821,,34.8846126267763,40.5421271939874,10,Endothelial,3,3,2599,NS,FALSE
Vegfb,-0.292404943786628,4.05595672891397,0.943462929738095,0.344923196141792,0.846422973239059,-0.218394274795963,,15.4654266642912,14.9429350087955,3.92,Endothelial,3,3,2599,NS,FALSE
Chd8,0.157248910523295,6.25481724055877,0.943045966826822,0.344991476976973,0.846422973239059,0.148133867603575,0.996240103040538,73.4623197564543,77.8227687029851,17.81,Endothelial,3,3,2599,NS,FALSE
Fem1a,0.23174215559554,4.53679864109119,0.943150008351827,0.344993137034798,0.846422973239059,0.220828141310952,,19.1898894698656,22.7090185069237,5.77,Endothelial,3,3,2599,NS,FALSE
Lrrc3b,-0.1935231023202,5.26710911807418,0.94254281070186,0.345122506600548,0.846447652876157,-0.198132582936202,,40.0101148834021,34.6867937368422,9.27,Endothelial,3,3,2599,NS,FALSE
Got2,0.160838859133091,5.9365127873691,0.942159035958035,0.345213603680843,0.846447652876157,0.154714697721463,0.996240103040538,55.7048380403128,61.7391952842245,14.93,Endothelial,3,3,2599,NS,FALSE
Podxl,-0.126968955225315,10.0581381320799,0.941293387079345,0.345426813807413,0.846447652876157,-0.128496938280095,0.994210773285928,1115.025294534,1017.97962352656,85.53,Endothelial,3,3,2599,NS,FALSE
Gimap3,-0.323188371473671,4.37203542334044,0.941418174263907,0.345427100134788,0.846447652876157,-0.292487665043609,,21.1208475481894,18.8197301627972,4.27,Endothelial,3,3,2599,NS,FALSE
Arf6,0.17055025870462,5.77532395159411,0.940859369592902,0.345538756577845,0.846447652876157,0.169629337913168,0.996240103040538,50.1473810246885,57.0323900646565,12.89,Endothelial,3,3,2599,NS,FALSE
