gene,module,GS_T2D,GS_p,MM_green,MM_blue,MM_turquoise,MM_grey60,MM_brown,MM_yellow,kME_own,hub
KIDINS220,green,-0.290663466694668,0.0726353734530993,0.819628403627569,-0.715642504744382,-0.655882471756152,0.237698476754577,0.712872955018719,0.484602091747175,0.819628403627569,TRUE
KIF11,yellow,-0.134184303295216,0.415410479326507,0.029256312828625,-0.246020225567738,0.094710203163471,-0.1825805513026,0.222486675595228,0.447407316877302,0.447407316877302,FALSE
KIF13A,purple,-0.167597684646526,0.307808962798765,0.68041407725215,-0.569663752980169,-0.616725991818238,0.0423247460029027,0.503257896917234,0.432265635192326,0.731323450067712,FALSE
KIF13B,turquoise,0.102025660146519,0.53655148552519,-0.277906369597689,0.418031563371728,0.534409697322941,0.104850714913761,-0.0971864530586019,-0.417869360478065,0.534409697322941,FALSE
KIF14,grey,-0.19491967990302,0.234394233693964,-0.0402051703836055,0.0568907072604663,0.0130711050976733,-0.0703481726895817,-0.206813792896717,0.0871607922946302,,FALSE
KIF15,green,-0.244861003823434,0.132998624793483,0.62095793323205,-0.481580060633149,-0.618491086300968,0.122820539859924,0.302959810399204,0.369571053559601,0.62095793323205,FALSE
KIF16B,purple,-0.0040184217494232,0.980630363661202,0.225813048110562,-0.233644545534964,-0.213255893295868,-0.109585610170267,0.237182343263318,0.241338348000197,0.260473358570481,FALSE
KIF17,grey,0.08633708031711,0.601245566539281,-0.304818896559334,0.161570492505038,0.192433175511591,-0.241032916604443,-0.170454704258147,-0.00254878944867407,,FALSE
KIF18A,yellow,-0.167123082895951,0.309200585666276,0.241542517950616,-0.361460118097733,-0.255726624974693,-0.114170789900055,0.22783234522854,0.408952097419071,0.408952097419071,FALSE
KIF18B,red,-0.0183238566792775,0.911839568613517,0.272731729353354,-0.319020914856342,-0.558880426907422,-0.375497111555192,0.00148157265216276,0.324700691409558,0.78992618778652,FALSE
KIF1A,red,0.0370638148150534,0.822749889499603,0.300904636689076,-0.240552900205956,-0.457296589608574,0.0507337742032345,0.0227709681382699,0.174276313845888,0.498267295254967,FALSE
KIF1B,green,-0.219184063616641,0.180037987373219,0.625864083497172,-0.519069380172636,-0.518977339286973,0.168793721343993,0.480508921132936,0.376045337284167,0.625864083497172,FALSE
KIF1C,blue,0.238899760414184,0.14300496137176,-0.638852666445954,0.701299158802073,0.62715994772819,-0.333607157751739,-0.507288728954404,-0.5643014210894,0.701299158802073,TRUE
KIF20A,yellow,-0.236129625950204,0.147838831489498,0.132343661784085,-0.349612250490342,-0.0671452638927621,-0.0238723091838977,0.259787371596478,0.402393673521399,0.402393673521399,FALSE
KIF20B,yellow,-0.222019651013451,0.17432862042865,0.565144801490517,-0.596620592987098,-0.415152975310914,0.0890016628045331,0.489044407476664,0.663413529205669,0.663413529205669,FALSE
KIF21B,black,-0.0760308270454504,0.645493972018891,0.351710974744564,-0.368184356694793,-0.545341425069672,-0.0872096345019069,0.123200630055732,0.276080786080245,0.601744127675284,FALSE
KIF22,turquoise,0.138003802018201,0.4021358377465,-0.637178852219552,0.631427064280976,0.677127897378346,0.0304460637487907,-0.422274649458339,-0.555551560472559,0.677127897378346,FALSE
KIF23,grey,-0.1037154509868,0.529789370528041,0.0372092457127922,-0.135212672206282,-0.0456951034288471,0.0460720506682687,0.155281343261864,-0.0113998853435154,,FALSE
KIF24,grey,0.128044204140039,0.437262019942665,0.108476039526914,0.0819809372026083,0.0305884880984109,0.299872839611287,0.00616657592858205,-0.0908387075151284,,FALSE
KIF25,blue,0.118830380270807,0.471211021246238,-0.347394894440126,0.392985669115384,0.0968454911470478,-0.325404137372475,-0.521003308042654,-0.218452239909649,0.392985669115384,FALSE
KIF25-AS1,blue,0.218618770071721,0.181191928317551,-0.493709942970812,0.57365212813841,0.14823218510229,-0.106858511591892,-0.745330811432312,-0.502978089151819,0.57365212813841,FALSE
KIF26B,blue,0.24838129306161,0.127339057587124,-0.400346617928794,0.345998753697763,0.251015295049027,-0.0302035603292595,-0.360541921814894,-0.319439594441434,0.345998753697763,FALSE
KIF2A,midnightblue,-0.0310684204274729,0.851068868732657,0.271351765240958,-0.50147479081158,-0.168802228040494,-0.170510993171624,0.448180087952093,0.624168841598948,0.606389554530538,FALSE
KIF2C,turquoise,0.125916574831801,0.444979184382061,-0.483957477389592,0.203717513761158,0.419793615142717,-0.0138474578986851,-0.272866453279382,-0.0212738748439603,0.419793615142717,FALSE
KIF3A,turquoise,0.193854465253658,0.237011186092054,-0.28249656512604,0.0513095944279934,0.177386527838657,-0.486702983377683,-0.183137518430794,0.156392684007999,0.177386527838657,FALSE
KIF3B,cyan,0.0697855803499159,0.672917847215776,-0.050188365217008,-0.0344713464753682,0.268213115038744,0.0448236700568457,0.264100610290176,0.00630048791239206,0.567107405055241,FALSE
KIF3C,midnightblue,0.0215541830817629,0.896375470785327,0.188666333353495,-0.396601537124449,-0.455482228705952,-0.282866506935025,0.110941234550022,0.3702340397727,0.6351755204784,FALSE
KIF4A,green,-0.377602055731312,0.0177936391675361,0.344239023532287,-0.315307300588304,-0.395443782275759,-0.0145852196335485,0.0635798765672613,0.41474983676269,0.344239023532287,FALSE
KIF5A,red,-0.110073180783297,0.504725358334844,0.518038303101303,-0.526238695289686,-0.718411624701832,-0.0336962407520607,0.209195933801545,0.403138789314274,0.758422214179817,FALSE
KIF5B,turquoise,0.261125715343868,0.108346205467371,-0.201469591578009,-0.0501598179966901,0.421893198392533,-0.211031775146147,0.305448119073925,0.0802255043824614,0.421893198392533,FALSE
KIF5C,pink,0.139584441895143,0.396714546202275,-0.211686929320975,0.0725587585313572,-0.0759184554739671,-0.173794628841307,-0.362489948879148,0.0181783179085773,0.514214422546887,FALSE
KIFAP3,green,-0.360502671149291,0.0241648429159832,0.686047676485611,-0.696014372661845,-0.491285128395472,0.0213556022092874,0.643923514867333,0.630944573391584,0.686047676485611,FALSE
KIFBP,brown,-0.115819356350767,0.482599721258356,0.446954146948629,-0.584974185986514,-0.0773216113829833,0.232237722342835,0.779505214369451,0.513532311328572,0.779505214369451,FALSE
KIFC1,turquoise,0.0178962470887125,0.913889130891925,-0.303224776566189,0.222445600256243,0.362235140181088,-0.0852580719284407,-0.188779323038325,0.0693556052411287,0.362235140181088,FALSE
KIFC3,blue,0.403473070263113,0.0108649235135246,-0.652335133016895,0.708355789428665,0.596349043874515,-0.44973349209471,-0.559624147570001,-0.480886457033868,0.708355789428665,TRUE
KIN,brown,-0.209143915302741,0.201321755026459,0.578670465614318,-0.498084292705834,-0.325178996598662,0.369798987213383,0.574837354275592,0.421085034148057,0.574837354275592,FALSE
KIR3DX1,red,-0.143886844504386,0.382174018455688,0.643955799405358,-0.583207350975062,-0.710401247214695,0.081276092271017,0.402201853331403,0.457057503649785,0.586784267819287,FALSE
KIRREL1,black,-0.00320517860496645,0.98454983691398,0.065144705253922,-0.0908049783305205,-0.297594944737403,-0.531387591085567,-0.0921299855877281,0.228816856363678,0.760863281630064,FALSE
KISS1,blue,0.306425454774584,0.0577897089474504,-0.453973833549244,0.507847932014559,0.260804750437252,-0.159919596995129,-0.596929678517584,-0.412750604224972,0.507847932014559,FALSE
KIT,black,-0.197385148227596,0.228412712505845,0.271831261901066,-0.295757880177406,-0.242494721141927,-0.133177529118607,0.174459878984291,0.411944169982103,0.601601268601314,FALSE
KITLG,grey,-0.181594819671349,0.268556751410816,-0.158413457596886,0.167131703257075,0.185840236197551,-0.0129692582148513,-0.151511295862795,-0.0445630662061659,,FALSE
KIZ,yellow,-0.426694372174004,0.00675119131976683,0.341651330076819,-0.361607042821075,-0.307641129138061,0.0415337528808284,0.148336845207534,0.507038053457898,0.507038053457898,FALSE
KL,red,-0.18839888093493,0.250723987077147,0.407778860363554,-0.413224246367264,-0.504832112135314,0.0392026053558252,0.282562573286273,0.313153943114095,0.436190613358134,FALSE
KLC1,blue,0.101260773527142,0.539625992322202,-0.179614380750418,0.431021047729564,0.380740261145513,0.0280532823646587,-0.118746143901842,-0.51292806516157,0.431021047729564,FALSE
KLC2,blue,0.27459448309509,0.0906951270702697,-0.581201742632388,0.423679975597706,0.329523795793388,-0.487467228908836,-0.533453529595684,-0.195162794000114,0.423679975597706,FALSE
KLF1,red,0.0322592940177259,0.845427975004093,0.132775750913865,-0.150241998062388,-0.287031426096846,-0.0373886262809765,-0.0173910480657456,-0.0179451362199605,0.438011379763176,FALSE
KLF10,brown,0.101915475823794,0.536993856435552,0.272176975663358,-0.247599864411164,-0.179604609143037,-0.250800128700911,0.32966380846597,0.0999304303885646,0.32966380846597,FALSE
KLF11,turquoise,0.355453629673748,0.0263735210621137,-0.26829763720055,0.145556171365227,0.325817380254722,-0.194266443010055,0.000244397688141182,-0.171222911721251,0.325817380254722,FALSE
KLF12,grey60,-0.46997770438797,0.00253737658114334,0.450692607731782,-0.260805617784019,-0.336872274713224,0.489613317657979,0.165462396981758,0.194708697979077,0.489613317657979,FALSE
KLF13,blue,0.0910250054586796,0.581563494951969,-0.246025651835866,0.415895720662462,0.360374694646274,0.122075330350639,-0.302177424702184,-0.407317993895655,0.415895720662462,FALSE
KLF15,blue,0.131980420999932,0.423181571407031,-0.288201676860573,0.418641869280399,0.186884932141641,0.359950868422813,-0.449557437116311,-0.465671375565481,0.418641869280399,FALSE
KLF2,blue,0.227845678731092,0.163007212034142,-0.54370512356045,0.688647625864822,0.417884121008642,-0.0438785364903992,-0.659437961789334,-0.717057190052083,0.688647625864822,FALSE
KLF3,brown,-0.155724509209679,0.343816787956771,0.345262633856356,-0.299100035825625,-0.191709604776677,0.23935421963632,0.280950255862341,0.301012767171062,0.280950255862341,FALSE
KLF3-AS1,green,-0.352224725464328,0.0278717385938628,0.44513459480757,-0.0300905163632889,-0.429133051243353,0.431393230120585,0.00580758018562941,-0.189572290558306,0.44513459480757,FALSE
KLF4,grey,0.0258457354528535,0.875890294504163,0.0172385933782414,0.0133195804279292,-0.0539535953538006,0.209130313495087,-0.155717420805004,0.0310857896974511,,FALSE
KLF5,pink,-0.0123365191535253,0.940582543088749,-0.122029084150271,0.0635489048530199,0.00557645184381704,0.0927192878107266,-0.191560248939368,-0.0708511393955407,0.288813962707058,FALSE
KLF6,turquoise,0.0577415529247192,0.726972756695593,-0.173126660195199,0.205621924257197,0.339650222273573,0.269353798496111,-0.0362898370760214,-0.28578386470998,0.339650222273573,FALSE
KLF7,yellow,-0.139075067621449,0.398456966037723,0.553200714415266,-0.581684395974221,-0.447405333061004,0.0506062725170607,0.504116811703079,0.587378258235341,0.587378258235341,FALSE
KLF8,yellow,-0.19607134907007,0.231587040937695,0.310953005428257,-0.364975095975325,-0.252906493760849,-0.318675960454846,0.249769853787235,0.505473211721422,0.505473211721422,FALSE
KLF9,green,-0.338231348379699,0.0352003498281681,0.391720307840582,-0.269290428628143,-0.398687474120101,0.392427920578069,0.216636445947794,0.0513091447581119,0.391720307840582,FALSE
KLHDC10,green,-0.416396733088821,0.00837064704182717,0.61379043215211,-0.553380825302718,-0.432632054109187,0.330472268452239,0.580667181242362,0.404314324884166,0.61379043215211,FALSE
KLHDC2,salmon,-0.110610462819646,0.502635066832039,0.196436999443611,-0.164718624430435,0.1435828908992,0.574703431198419,0.419660393973359,-0.0758473942253128,0.790971119217323,FALSE
KLHDC3,turquoise,0.117962967043225,0.474477212881574,-0.548957331440333,0.411068812453197,0.676135757008315,0.129666286009733,-0.187686076466173,-0.359152239114118,0.676135757008315,FALSE
KLHDC4,turquoise,-0.0945229865310896,0.567068403208274,-0.420843749778097,0.421676149214956,0.422906101897684,-0.415749801473218,-0.416758922699157,-0.127985722428406,0.422906101897684,FALSE
KLHDC8A,grey,0.00818531294451921,0.960556773409122,-0.00843879246236032,0.00886835531986197,-0.0968522181176742,-0.214829346843478,-0.170252643976967,0.204945971907472,,FALSE
KLHL11,green,-0.280939917358161,0.0831897361065397,0.639328814104937,-0.620216232048675,-0.535463567368622,0.0756320099878219,0.532376723828996,0.659550279549282,0.639328814104937,FALSE
KLHL12,turquoise,0.260432948651506,0.109319905077596,-0.302089419102222,0.204224410824956,0.375299747499994,-0.0808119055126667,-0.103638697899052,-0.0679630030856966,0.375299747499994,FALSE
KLHL18,turquoise,0.419280946137323,0.00788658719877448,-0.258231652991748,0.186713430262086,0.235037775351575,-0.221631631031525,-0.151899645562502,0.0883449410459832,0.235037775351575,FALSE
KLHL2,green,-0.317816589317647,0.0486504540084635,0.666218251241708,-0.678831173489437,-0.473080022042424,0.169366629473214,0.768435399553286,0.418771487706533,0.666218251241708,FALSE
KLHL20,lightyellow,-0.145136463175485,0.378010268785812,0.0502677053976993,0.181176610686615,0.126169035221195,0.40495922243943,-0.0527481912947995,-0.283543340852403,0.481825570836364,FALSE
KLHL21,blue,0.175327322926654,0.285704711589583,-0.428576431348541,0.633907476284242,0.459147483699177,0.130978421918908,-0.414913979029194,-0.616606491801673,0.633907476284242,FALSE
KLHL22,grey,-0.213752797664422,0.191343066660591,-0.0895849013998843,0.2368793888359,0.151876085488664,-0.122639322216986,-0.143231049086022,-0.120762912626592,,FALSE
KLHL24,turquoise,-0.11018426939449,0.504292809012012,-0.108762258521486,0.205932957475876,0.286263580329011,0.418664308813176,-0.0694072703378351,-0.171181937663332,0.286263580329011,FALSE
KLHL25,blue,0.34101848610389,0.0336269944914671,-0.476206585947407,0.62839868103515,0.514010260581732,-0.242714841809356,-0.475354172558653,-0.29735939226772,0.62839868103515,FALSE
KLHL26,black,0.0328415988674601,0.842672476456097,0.515558600069948,-0.461015658431975,-0.621148048831858,-0.0572402810330244,0.281286975405784,0.289077599036392,0.515181668111542,FALSE
KLHL28,yellow,-0.241712922292235,0.138216040459638,0.499355600407633,-0.496597794819863,-0.409346697858674,0.095593227581681,0.362017381928222,0.50158413034662,0.50158413034662,FALSE
KLHL29,red,0.0655434440026102,0.69178927105009,0.233547898330383,-0.294810264437877,-0.376983926875395,-0.36834663865945,0.154946018258283,0.235066330271213,0.566074236258742,FALSE
KLHL3,brown,0.0745735772947246,0.651853443513325,0.305597986406436,-0.333304593236605,-0.266376938126005,-0.232757974878437,0.328841191355668,0.295429439375351,0.328841191355668,FALSE
KLHL35,grey,-0.0446217964527142,0.787367286105843,-0.226135574361458,0.0542311346697547,0.0881495622738993,0.151448268008832,-0.106095537752988,-0.207154629642022,,FALSE
KLHL36,turquoise,0.345803405465408,0.0310605511199935,-0.483805198575314,0.493211098427683,0.53317369308979,-0.337936995595889,-0.335923567829544,-0.270774482342541,0.53317369308979,FALSE
KLHL4,black,-0.154826007795507,0.346642562781294,0.535633716607328,-0.585814383385207,-0.602428502758632,-0.178554542350854,0.371808105841776,0.618503381858057,0.635308684174837,FALSE
KLHL41,grey,-0.122450771664321,0.457707984157533,0.066422598058208,-0.128245454573028,-0.00412902145186491,-0.0268958874514157,0.205472424312588,0.148115206165964,,FALSE
KLHL5,brown,0.0714417571483068,0.665602739429238,0.0158241693258704,-0.309177433833088,0.150054968055739,-0.214815107243927,0.389564697272045,0.505207025894472,0.389564697272045,FALSE
KLHL7,brown,-0.389784373422877,0.0141712303046984,0.399130840355733,-0.409270093667289,-0.192246163791123,0.141509107722896,0.4377894973697,0.457521220756,0.4377894973697,FALSE
KLHL9,brown,-0.142755588521977,0.385966533286556,0.730419535272651,-0.72707008823124,-0.559930635475347,0.0533502031074419,0.798971219845687,0.572995842650508,0.798971219845687,FALSE
KLK1,pink,0.139801319254233,0.395974012670997,-0.482592287122118,0.544741153716442,0.157931291561128,-0.187139140832362,-0.677495030705352,-0.477764969990257,0.760207800217539,FALSE
KLK10,black,-0.424286510646305,0.00710343567019046,0.475454869874129,-0.322064869764338,-0.567035223772178,0.157997176031388,0.148302048228165,0.193413464255516,0.495550214115809,FALSE
KLK11,lightgreen,-0.331064782906447,0.0395240141284522,0.054339241117888,0.0511319066563059,-0.128816031061756,0.111054864738466,-0.189820732722584,-0.0294831023247987,0.774718713440716,FALSE
KLK12,blue,-0.180808906220351,0.270669017313163,-0.179965768381879,0.296866899402896,0.194418536139174,-0.0941684236328022,-0.352528981218613,-0.0654298902139081,0.296866899402896,FALSE
KLK13,grey,0.0595444013392164,0.718790327119251,-0.258068656399824,0.0445830612693585,0.113677625821248,-0.124424761716713,-0.247904124056319,0.0478645237075846,,FALSE
KLK14,pink,-0.0595964087380888,0.718554738738897,-0.142659934357819,0.274827529957791,-0.0209988678290928,0.0912670772916928,-0.43119256097935,-0.19254342841211,0.645158490629982,FALSE
KLK15,blue,-0.136785892882584,0.406341934175985,-0.198582782210272,0.252462513195455,0.174377952234206,0.0960205957481105,-0.325038983324511,-0.207357200257987,0.252462513195455,FALSE
KLK2,red,-0.0277450424306623,0.866848784357161,0.22279939316314,-0.198974300252321,-0.501281060161737,-0.10039085333898,-0.0129034330809171,0.137974535986937,0.560904648490807,FALSE
KLK3,blue,0.270474399468195,0.0958410907129889,-0.553351572406351,0.548302461106234,0.251913185335425,-0.248414952353833,-0.67711741253993,-0.522619397657927,0.548302461106234,FALSE
KLK5,blue,0.297865780871783,0.0655184480731181,-0.465965064712563,0.501789040042133,0.318976986202707,-0.15434823175669,-0.469869077279086,-0.440211286685259,0.501789040042133,FALSE
KLK6,red,-0.13316028795279,0.419011150330945,0.281319810822773,-0.285827189183094,-0.42973402206783,-0.264890583197082,0.0331942263648327,0.375830708267062,0.707305359458677,FALSE
KLK7,red,-0.103216116516023,0.53178324933293,0.26506705716067,-0.346988826143097,-0.541701191332975,-0.228585484320248,0.045645143353369,0.297141159584518,0.678220225610001,FALSE
KLKB1,grey60,-0.162093413870946,0.324192970189503,0.120180275325964,0.11956708546842,0.0673582177681869,0.579789457267802,0.0967718461861378,-0.319239942570239,0.579789457267802,FALSE
KLRA1P,yellow,-0.013664699902434,0.934198757775583,0.0917146333111763,-0.122779873305128,-0.0327839744345858,-0.0361926084812938,-0.00104323086487144,0.334341579598969,0.334341579598969,FALSE
KLRB1,yellow,0.0915687664073469,0.579299366557137,0.0781957424684545,-0.376547559318182,-0.139651829042515,0.00867119179275796,0.304590654241249,0.328828622068914,0.328828622068914,FALSE
KLRC3,turquoise,0.423002177294954,0.00729770475712051,-0.390310633879249,0.289861148774202,0.383277631895562,-0.0664367725575563,-0.189985094207461,-0.132013667678892,0.383277631895562,FALSE
KLRD1,yellow,0.0758641930641473,0.646219920210987,0.0517082606615794,-0.371838528818703,-0.0667159084456275,-0.127877671987897,0.272620076903188,0.457849178081777,0.457849178081777,FALSE
KLRF1,brown,-0.0708180624894363,0.66835397874803,0.260816604410392,-0.407255611073387,-0.107095215448506,0.412372441556639,0.417099794807592,0.396093624053142,0.417099794807592,FALSE
KLRG1,midnightblue,-0.0603624975539884,0.71508741386207,0.0343948768930911,-0.169802746797327,-0.148354876958063,0.085204028274913,-0.0663330489215537,0.279613999234776,0.463989371409178,FALSE
KMO,green,-0.493276645433756,0.00141893689114366,0.519792616071892,-0.408337879331353,-0.373853743991829,0.651938616903756,0.414767609316986,0.160100970748438,0.519792616071892,FALSE
KMT2A,grey,-0.144447010243819,0.38030421348412,0.165552304998612,0.104511887331157,-0.0276894552707592,0.0690696171262923,0.0319576319917727,-0.112676423943134,,FALSE
KMT2B,blue,0.130377719815596,0.428883704323792,-0.544235862748471,0.83825549076979,0.475038582594438,-0.104266699402084,-0.707125706860557,-0.73727768374786,0.83825549076979,FALSE
KMT2D,royalblue,0.0941887378219065,0.568446276092908,0.161463136050159,-0.0817028965844705,-0.34040717162369,-0.112983300742151,-0.084360640806677,0.082438564913481,0.732862326024195,FALSE
KMT5A,turquoise,0.41016600693419,0.00950393785836574,-0.460918554266863,0.345534640828563,0.551149403294772,-0.265736830024003,-0.175949870099352,-0.114938479326888,0.551149403294772,FALSE
KMT5B,cyan,0.0278347177175258,0.866422295259915,0.0927288577174092,-0.164484912385119,0.0860853287527918,-0.0320861575172686,0.385203037973725,0.16851200411868,0.590755721359894,FALSE
KNG1,lightcyan,-0.226120526327573,0.166302689614802,0.38569877127429,-0.378340960557285,-0.165644922347468,0.414404091364337,0.498297000690325,0.297062277611657,0.659847765093919,FALSE
KNL1,turquoise,0.026829665107121,0.871204357488687,-0.410006455687565,0.211868254280888,0.544840999787095,-0.14004339356898,-0.109383530671367,0.0498729236483582,0.544840999787095,FALSE
KNOP1,grey,0.287602983682063,0.0758373279782287,-0.2597018461745,0.116823081569641,0.300902456221319,-0.301733185959313,-0.117182546129313,0.240116503469587,,FALSE
KNTC1,purple,-0.190682168501279,0.244921651902402,0.335703793256764,-0.20417147214108,-0.278824978913053,-0.0493475707115632,0.115391489135558,0.360079842581442,0.340523008555295,FALSE
KPLCE,yellow,0.232152069482876,0.154987439596078,0.055867797546759,-0.32311952694844,-0.0707918577429407,-0.0433141728820697,0.209005297795131,0.380596634686719,0.380596634686719,FALSE
KPNA1,brown,-0.232395648269594,0.154542568971671,0.65349970604332,-0.674882689987896,-0.456169020916953,0.166327715446552,0.722082759563337,0.526692094299689,0.722082759563337,TRUE
KPNA2,turquoise,0.249313610745994,0.12587071171265,-0.300856836615841,-0.0341332147373932,0.400232399870409,-0.240955472921231,0.165974115713077,0.174248506037848,0.400232399870409,FALSE
KPNA3,brown,0.00518136131163218,0.975026309369679,0.376008593668972,-0.648469297631834,-0.115021593362645,0.0575136218785172,0.822918966473995,0.575622813414599,0.822918966473995,FALSE
KPNA4,brown,-0.122190759528494,0.458670759224609,0.306883795801782,-0.62357216112224,-0.0780048071906303,0.108740559636112,0.712497091566439,0.618613938412031,0.712497091566439,FALSE
KPNA5,yellow,-0.262559550451335,0.106351835255262,0.265234445783208,-0.303961035127801,-0.113493103853105,0.0319803442244495,0.218659618644499,0.577500990032243,0.577500990032243,FALSE
KPNA6,yellow,-0.114780232919529,0.486563042197205,0.425383907045523,-0.655329214790295,-0.236184798905071,-0.0657988779110895,0.641140585565738,0.689207113919017,0.689207113919017,FALSE
KPNB1,darkred,-0.239516452102665,0.141944847911811,0.0656951133110773,-0.0465885091604183,0.055389341254536,0.0772761255004645,0.17033060010719,0.0236479346656166,0.46581094483091,FALSE
KPTN,purple,0.00845863101554242,0.959240794922599,0.225712159655225,-0.183451641059652,-0.226337081367366,-0.0876446031561357,0.0962471566567207,0.242901215080292,0.342594484359654,FALSE
KRABD4,green,-0.433702304342569,0.00581028969343629,0.701337625612345,-0.578696402279071,-0.52768511443567,0.324606886487062,0.593178291881324,0.389124077304876,0.701337625612345,TRUE
KRAS,brown,-0.380794518536117,0.0167764301097916,0.411312026158904,-0.413907412524516,-0.16880056939207,0.14651679982513,0.477101242241467,0.436368241997504,0.477101242241467,FALSE
KRCC1,brown,-0.359236317897653,0.0247038159184241,0.617690917464506,-0.662212581808647,-0.338997555613707,0.439996804775381,0.727303130579512,0.502287630402403,0.727303130579512,TRUE
KREMEN2,blue,0.180858628985274,0.270535056978294,-0.574103141628771,0.530467204261473,0.306693611263079,-0.213883907294826,-0.601456323595634,-0.484558054817539,0.530467204261473,FALSE
KRI1,blue,0.326255644027028,0.0426606125154806,-0.515358595931085,0.598761827490059,0.377524535365961,-0.420498323838871,-0.559044123817154,-0.410168852978745,0.598761827490059,FALSE
KRIT1,blue,-0.198223172020847,0.226403516707593,-0.122974582339523,0.284196840908733,0.291800858583205,0.306490613612154,-0.188766792594608,-0.131635546589057,0.284196840908733,FALSE
KRR1,yellow,-0.376803020173024,0.0180561857820115,0.58252287051387,-0.674434761370623,-0.382819738427016,0.171818926237267,0.635112591696452,0.62396489117566,0.62396489117566,FALSE
KRT1,red,-0.0688079468822879,0.677249944948149,0.454659667110581,-0.481376435028772,-0.618738059124649,-0.0864498412189415,0.222923793862339,0.440398686327395,0.745109962233038,FALSE
KRT10,grey,-0.0769743472849611,0.641389607357341,0.0649246501677342,-0.234657002511791,-0.0699242594241589,-0.0683335063625861,0.235501640531066,0.0366126541720014,,FALSE
KRT12,red,-0.0337960876355506,0.838159789969082,0.52193422417945,-0.547976931282773,-0.519713219355555,-0.0196451012952777,0.403140387691347,0.578255058923388,0.571392934940255,FALSE
KRT13,lightgreen,-0.108936131872221,0.509163479912602,0.0563357320309655,0.123892296385176,-0.296194660427582,-0.121499640971721,-0.356950478088437,-0.0966728615576291,0.419336608047769,FALSE
KRT14,grey,-0.036653573168273,0.82468103142846,0.256312090492064,-0.202964870262761,-0.36018645949636,0.0336996799355872,0.0110204644524292,0.112223747813281,,FALSE
KRT15,grey,-0.15712928018746,0.339427156460246,0.154529243778353,-0.220534720251334,-0.17983209323497,-0.0292693964265412,0.0530202241748868,0.239786312196304,,FALSE
KRT16,turquoise,0.153767211455513,0.34999059981113,-0.622594277885988,0.565431171279606,0.659188514755503,-0.197093455366443,-0.467709521665653,-0.320408538634952,0.659188514755503,FALSE
KRT17,grey,0.261110113658815,0.108368061328665,-0.298295631314843,0.18602608864311,0.0459860558066793,-0.320251246222103,-0.30465883373486,-0.243783804537368,,FALSE
KRT18,turquoise,0.362027351210374,0.0235289242474764,-0.701703467221935,0.542518035445617,0.846082856005339,-0.28971741956696,-0.285550020504443,-0.313220960827732,0.846082856005339,TRUE
KRT19,greenyellow,-0.0264606227379821,0.872961412076545,-0.284627629501302,0.321880519663325,0.188827819024073,-0.0770749862658831,-0.338674991891712,-0.297510876917167,0.592771558051302,FALSE
KRT2,red,-0.182043882316768,0.267354711011869,0.481651354886836,-0.480370957384021,-0.600651700054016,0.179862923130326,0.211985493928915,0.384613654231876,0.638355234111151,FALSE
KRT20,red,-0.157604932281296,0.337948683924806,0.187382680382825,-0.226104004060853,-0.2166540822923,-0.0708309788889718,0.0667377308294503,0.29394905226777,0.475997463536076,FALSE
KRT23,black,0.11538547962223,0.484252522130053,0.24637802298175,-0.185321882139295,-0.453512259048971,0.0316517299120003,-0.0580382662878667,0.0565880006279,0.45882436536683,FALSE
KRT24,grey,-0.183702398324904,0.262946008714089,-0.238600451445067,0.0681515814446186,0.106146537657167,-0.427610136716789,-0.2157645214668,0.196988130836332,,FALSE
KRT3,blue,0.199843937786246,0.222552044390506,-0.705319998969954,0.751093151263336,0.608043578836304,-0.174215247338675,-0.661722311035931,-0.575062938637538,0.751093151263336,FALSE
KRT31,grey60,-0.160416175133203,0.329291664943738,0.085553751520312,-0.0979946058341702,0.0452337959470438,0.439663146797368,0.115948144225716,-0.0108727387266113,0.439663146797368,FALSE
KRT32,pink,-0.0954804251728665,0.563130072916635,-0.120732598002936,0.173986756962428,0.0438635144080039,0.073578144193332,-0.325069540816815,-0.0462373986949974,0.440370610755611,FALSE
KRT33A,blue,0.260476739052587,0.109258160961053,-0.431809872084043,0.390188563547385,0.375066015752502,-0.0795325862856401,-0.3458467005462,-0.262458527963804,0.390188563547385,FALSE
KRT33B,red,-0.226224419866601,0.166102877968573,0.338682435404883,-0.349457065974195,-0.477711774233195,-0.0133028817167423,0.124566838038974,0.300343685104393,0.577907718484973,FALSE
KRT35,lightgreen,0.000190192465140284,0.999083146232053,-0.03613148451561,0.0824302106448641,-0.165792870832119,-0.117488579800443,-0.289818409127143,0.0841631294283823,0.385016256982957,FALSE
KRT36,turquoise,0.247182133489583,0.129246400479013,-0.338602831563978,0.262455903623046,0.334851737160242,-0.305129064902128,-0.208280859427041,-0.0876307865429514,0.334851737160242,FALSE
KRT37,blue,0.262267504187284,0.106755772402822,-0.165901993446304,0.286278785879688,0.0304743788027338,-0.344987896738384,-0.387754293210702,-0.110719319947304,0.286278785879688,FALSE
KRT38,red,-0.0962336404983217,0.560040713848384,0.515677837074666,-0.540410044915603,-0.631954476946636,-0.0195200628038647,0.251086710468631,0.529709239269992,0.781372323733108,FALSE
KRT4,black,-0.414844739824475,0.00864150245616119,0.463378384017092,-0.573254464707709,-0.643022234830223,0.113366852848014,0.259968897792461,0.50053561634552,0.641577098372106,FALSE
