gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_T2DvsLean,P_T2DvsLean,adjP_T2DvsLean,consistent_both_datasets
OIP5,0.0446120370334544,3.76466881254953,0.744935985243131,0.460455556480876,0.743034577214888,-5.22734836204168,NS,NS,0.044857413120069,0.432147407156814,0.74498626220364,NS,0.0614153961686228,0.312196367295846,0.744076788857057,-0.00569087389742345,0.942444723362123,0.0931184154310861,0.303373390446296,0.0551105591347125,0.428654824682559,0.623340386167457,FALSE
TCHH,-0.0413963129427187,3.74283195372109,-0.744810615047523,0.460530547806763,0.743034577214888,-5.22742578058448,NS,NS,-0.0225616215576274,0.666975351687388,0.869066472796548,NS,-0.00517179529439065,0.915784376047819,0.977767681676221,-0.114771321591778,0.249071234818936,0.0293581596831596,0.5953408094318,-0.100025337720762,0.153569787479879,0.349566815487488,FALSE
HBE1,0.0479345834842218,4.46197321813485,0.744550664223954,0.460686062308841,0.743034577214888,-5.22758626504787,NS,NS,0.0485752285500994,0.430875965267744,0.74498626220364,NS,0.0457103893186814,0.493919372481511,0.830506001032114,0.0914640693378345,0.339780060539215,0.00595972212538076,0.948578377177425,-0.0217900892325283,0.768410170781853,0.87033174688745,TRUE
PCSK6,0.07197295403757,9.79024073451133,0.744520654049488,0.460704017729797,0.743034577214888,-5.22760478877411,NS,NS,0.0678287870006672,0.464135830513282,0.76337878319893,NS,0.0325923106246337,0.730009405296674,0.927680246273771,0.090244236246144,0.596436367734883,0.0543542176221593,0.590300228962389,0.108307019232169,0.325540339999751,0.533000001129715,TRUE
ATP11B,-0.0420158236499259,6.4799323234171,-0.744436390251196,0.460754435864064,0.743034577214888,-5.22765679658322,NS,NS,-0.0316414004846896,0.561358387157276,0.817847558156431,NS,-0.0409177816963581,0.48447207915365,0.825754517600726,-0.150963771331113,0.0884286644520533,0.0630411258997863,0.345382213103959,-0.0546064103793921,0.477161482510099,0.661615771808022,FALSE
SETD2,-0.0505948620929978,7.96328416421353,-0.744417322225578,0.460765845409566,0.743034577214888,-5.22766856462059,NS,NS,-0.0421370944346744,0.499369305985965,0.786592586115791,NS,-0.0355290371341128,0.607670572170527,0.882093639128415,-0.0783518341567337,0.542412602755978,-0.023829210460112,0.652032763032405,-0.138950554782233,0.101148706052208,0.281159115128171,TRUE
PDPN,-0.0558399211170476,4.20241307571764,-0.743989456721245,0.461021906082851,0.743208392485165,-5.22793254958888,NS,NS,-0.0525132959103604,0.44066463032287,0.749524025160161,NS,-0.071437508872592,0.353544177394898,0.76167552488244,-0.0237449756404146,0.753964786615222,-0.0867886185409434,0.497305162853485,-0.117572405911318,0.192050637228581,0.396009340148222,TRUE
MYL9,0.126040673095902,6.88848366523807,0.743984196375159,0.461025054705721,0.743208392485165,-5.22793579420799,NS,NS,0.126293924216945,0.437943138073842,0.748088202067495,NS,0.0881378197245041,0.609811405001126,0.882801563632162,0.121998746612195,0.674610619992042,0.129938245062333,0.473805854827474,0.0391233940909263,0.845325739499429,0.917199375255964,TRUE
DNAJC17,0.0589727934252483,5.0919419663253,0.74386201158555,0.461098192907333,0.743208392485165,-5.2280111524035,NS,NS,0.0219082503168145,0.771680733905624,0.919438149804873,NS,0.0385447940551947,0.631534615678093,0.890021473678415,0.232309058862078,0.0878254886193416,-0.108172891103124,0.174071303616909,0.0717749930612558,0.47393710855006,0.660181029980696,FALSE
LECT2,-0.0657117290201103,10.8746333440898,-0.743815814237215,0.4611258477801,0.743208392485165,-5.22803964176707,NS,NS,-0.0520432307872519,0.534750824071542,0.804076646841465,NS,-0.0378743843079033,0.668445700347943,0.907152550981417,-0.126751725169017,0.437003451568133,-0.00685173273366834,0.935324471125245,-0.0476337215915773,0.682081056695617,0.813739353339305,TRUE
ZNHIT3,0.043543317479186,6.08566401653006,0.743718634607122,0.461184025039449,0.743208392485165,-5.22809956570782,NS,NS,0.0572093767574616,0.294670082415993,0.653173528362205,NS,0.0306104117219113,0.608051835700017,0.882247470340731,0.00196219710966974,0.986047862078695,0.083639397835504,0.136355877915732,-0.058373325098212,0.388197122064791,0.589168019822668,TRUE
GOLGA2P5,0.0468969152945995,5.12807408704534,0.743344755967471,0.461407889697042,0.743434896120546,-5.22833003997437,NS,NS,0.0457595292863222,0.44832302190793,0.753520036260246,NS,0.0279274035484825,0.65967817963609,0.902623487774534,0.150878444977948,0.088493079163978,-0.0533709883286309,0.561825828384693,0.0315903602288491,0.698304528883692,0.824305050265782,FALSE
GAP43,0.0458511617801085,4.04353804458294,0.743261222240436,0.461457915187744,0.743434896120546,-5.22838151826652,NS,NS,0.0492087009567992,0.407692481019386,0.73151774084882,NS,0.0516100304947537,0.419604643063214,0.796411189372964,-0.0136678538575925,0.880239528683362,0.103244498287891,0.234778904342253,0.101671083346516,0.152771070837906,0.34826987880604,FALSE
OR2C1,0.0441679561683595,4.91294776180076,0.743172801054727,0.461510871029728,0.743434896120546,-5.22843600238214,NS,NS,0.0453084810641496,0.418688745241419,0.736813414380459,NS,0.0561169236883909,0.357779566398267,0.764659807426035,0.0501781469425346,0.539691893369995,0.0383724150646922,0.679153978536947,0.0152054507305112,0.836388262981236,0.912829709270649,TRUE
POMT1,0.0710786343052277,6.38391805611178,0.742709154232696,0.461788608737012,0.743741627869511,-5.22872159334728,NS,NS,0.0626012919494916,0.452581893274347,0.756430326159498,NS,0.0584957578075511,0.553310834488089,0.858357689189803,0.0898108711914589,0.633475146850139,0.0530154058792189,0.386656751447105,0.118991187291182,0.354739437301592,0.559102230565384,TRUE
BMP4,-0.071971420080285,5.81932914836307,-0.742621299765955,0.461841246969698,0.743741627869511,-5.22877568929445,NS,NS,-0.0549940933332057,0.500605442715446,0.787342138753195,NS,-0.0750960186196812,0.45542432790218,0.813660655670033,0.0227411053050046,0.738411049304766,-0.163301355273243,0.35617721285828,-0.0766738509221807,0.401176403389551,0.600348403672183,FALSE
SCG3,-0.037686099382369,2.73553996983355,-0.742543848801433,0.46188765479534,0.743741627869511,-5.22882337419194,NS,NS,-0.0210460815051699,0.664970912107888,0.867705487660031,NS,-0.0284701963732163,0.584610552947829,0.873014536596159,-0.126394510028354,0.13826532107954,0.0478541537405454,0.376206984199403,-0.0831443793651965,0.232716062483109,0.439791112872578,FALSE
CHD3,0.0423084003764638,6.33335915143611,0.742252879913393,0.462062024475181,0.743765041708771,-5.22900247441233,NS,NS,0.0414247092856074,0.441107637142959,0.749740681259729,NS,0.0413600385316132,0.484182520744789,0.82565580098177,0.000129797882609702,0.998728934195286,0.0829806242098233,0.346091797929826,0.0568508576064749,0.445510890401335,0.637082701849591,TRUE
BZW1,0.0893340789845295,8.19072272486587,0.742176787618965,0.462107630780083,0.743765041708771,-5.2290493003138,NS,NS,0.0447483413661827,0.672936337792451,0.871210552398539,NS,0.104178218898716,0.402465287846454,0.787391957090124,0.197397544647908,0.400167682532339,-0.0148699771908731,0.838823322055012,0.0535031641257882,0.639512429708064,0.784795230431053,FALSE
DCXR,0.0591785233601307,12.039465245544,0.742094661478738,0.462156856421829,0.743765041708771,-5.22909983411882,NS,NS,0.0209936768278053,0.780764892283063,0.923830528801426,NS,0.0282966710892706,0.718106692846115,0.924907599984346,0.23597791383139,0.110238210352149,-0.111306603165731,0.124285133412369,0.0932992878889056,0.360171287749126,0.563729985218007,FALSE
RTN2,0.0480172709839069,4.8329796116506,0.742008785390423,0.462208332990084,0.743765041708771,-5.22915266954099,NS,NS,0.0385285010747559,0.53795809319112,0.804651960480271,NS,0.0254219000515346,0.692691549846146,0.916430948662599,0.145658851688658,0.157461508840492,-0.0461371104099603,0.578366938491362,0.130586380621126,0.12083124603859,0.308770902363713,FALSE
ADARB1,0.0577725138113482,6.8709717205413,0.742001296092739,0.462212822445143,0.743765041708771,-5.2291572770642,NS,NS,0.0298222609243406,0.680750096784485,0.874965813161501,NS,0.0360074845713407,0.646623286874587,0.896303576526868,0.153562038096219,0.296715203246342,-0.0345959560347789,0.60718078732566,0.150794678498765,0.136809137462855,0.328950085621488,FALSE
POP4,0.0677995289486746,7.069500357858,0.741204110953794,0.462690838750438,0.744272627226954,-5.22964745895251,NS,NS,0.0489850337369549,0.578941972998593,0.825561629961985,NS,0.0522246190193524,0.578072458924942,0.870034902439478,0.207835723981749,0.166282310139607,-0.0672353734046487,0.524197101247881,0.132313758784129,0.183946563779691,0.386963321309166,FALSE
SGK2,0.0724681609835981,8.21466597040695,0.741141784173968,0.462728223807454,0.744272627226954,-5.22968576158984,NS,NS,0.0666534065734829,0.460923842145931,0.762239230547539,NS,0.0811748599037848,0.422751475812581,0.797782992994126,-0.0100359803597683,0.928899386502602,0.152025725850415,0.332152362715331,0.190268701641566,0.0952245008617673,0.271953178510753,FALSE
SVEP1,-0.0903058415098653,6.65577500626925,-0.741128121790177,0.462736419057298,0.744272627226954,-5.22969415732797,NS,NS,-0.105691283995575,0.340222225893872,0.686614356848973,NS,-0.0771443595339484,0.540033159968804,0.851968495545303,-0.260235663041196,0.0369682410255583,0.0735550578239173,0.716730864921227,-0.171215884287936,0.218323482980127,0.424422034562657,FALSE
YBX1,0.0704920367074799,9.86185982586484,0.740937533608728,0.462850750293666,0.744272627226954,-5.22981126095375,NS,NS,0.0127033497887216,0.875839662801533,0.959863826717315,NS,0.0236847447965454,0.793037300391187,0.947167003252063,0.199135614262231,0.297286320546125,-0.053557127363177,0.264469731062192,0.145879197945201,0.216375580661701,0.422240986419216,FALSE
TM4SF5,0.100044584206482,8.02786736004782,0.740713736663659,0.462985023841602,0.744272627226954,-5.2299487318543,NS,NS,0.113506349522515,0.368107265565014,0.705486996978649,NS,0.112522081581099,0.421241494316997,0.796871577562312,0.05336667903053,0.831570018564154,0.145055421340435,0.209133401297439,0.156282240748189,0.189052583752031,0.392476988599286,TRUE
ALDH1A1,-0.122465227648878,10.3222974213832,-0.740664030769628,0.463014849405311,0.744272627226954,-5.22997925904049,NS,NS,-0.0801173631641652,0.573246225499483,0.822495662952998,NS,-0.099824970731392,0.557985651625681,0.8603059833311,-0.222342888505394,0.497940569808268,-0.0261546261086663,0.768699667858963,-0.379201737745048,0.0428905790791137,0.181958190196722,TRUE
ENDOG,0.0881424596355612,6.13563662548306,0.740642356139417,0.463027855414905,0.744272627226954,-5.22999257002849,NS,NS,0.0543664174775056,0.61592877783466,0.843213187905838,NS,0.0448505417726946,0.703423218454331,0.921175100780491,0.188017711432073,0.409708174314078,-0.00816581888250432,0.92805800215499,0.196909102307432,0.148185891646127,0.34295022130049,FALSE
CD8A,0.0802928954010145,5.88630202191141,0.740497379125,0.463114855286243,0.744272627226954,-5.23008159469784,NS,NS,0.0682227717860815,0.471829319460571,0.767804895009101,NS,0.0955537476384303,0.39352789468314,0.78252419955539,-0.00815433705284299,0.927701466228916,0.165581298124378,0.389527586017995,0.133206958219517,0.334472294000505,0.541195067411008,FALSE
NDST4,-0.0440355735629744,3.58883543102624,-0.740461553448938,0.46313635552265,0.744272627226954,-5.23010359122936,NS,NS,-0.0157194197765749,0.780988383560672,0.923902171745571,NS,-0.0397328849772344,0.519107429011312,0.843629494133974,-0.170726782302918,0.10870540202695,0.0781309491505435,0.170366711925318,-0.0709162700396509,0.339147618967417,0.545050960319695,FALSE
SLC4A4,-0.0955133985099839,8.31598939837249,-0.740438919465736,0.463149939261678,0.744272627226954,-5.2301174876892,NS,NS,-0.0847815693474546,0.445565600219192,0.751808194985986,NS,-0.038382300822766,0.758149597392427,0.93707840137723,-0.122609337376184,0.630242068659556,-0.0693851717461507,0.336005815842719,-0.300631785566949,0.0322529344232558,0.160154347123691,TRUE
NUTF2,0.051030728812519,7.40093078015915,0.740335295986309,0.463212131620038,0.744272666723271,-5.23018110355683,NS,NS,0.0508731491017807,0.438999143085557,0.748383575642959,NS,0.0661492055670375,0.348092503903745,0.759293457422875,0.0444381014781833,0.711077327208504,0.0573879051706257,0.399691698942892,0.10971776666046,0.216145073997529,0.421997525423748,TRUE
YEATS4,-0.0345294084936893,4.71461561662532,-0.740123492987202,0.463339265764534,0.744355489560977,-5.23031110545022,NS,NS,-0.0347834433097246,0.433133650602339,0.745789740401439,NS,-0.0348894682210129,0.471548097742913,0.820586550281973,0.0250817888057084,0.655558396660364,-0.0920116344609672,0.206022688004104,-0.0541862395002157,0.347702839494355,0.553182510887232,FALSE
LINC01949,0.0532113364522456,5.15388697080491,0.740000759032095,0.463412945688221,0.744355489560977,-5.23038642143044,NS,NS,0.0442162956997695,0.524478532788835,0.798506183059007,NS,0.0371770932111871,0.612149988146318,0.883428692796868,0.176911501791696,0.121667906112324,-0.0660709658393673,0.47632651147235,0.00363741599760914,0.967212625381029,0.983303564025347,FALSE
TSGA10,-0.0585981648967983,4.07255638960256,-0.739897241717491,0.46347509469288,0.744355489560977,-5.23044993565839,NS,NS,-0.0666698429561622,0.333771080824538,0.681779112716494,NS,-0.0532924126996478,0.516167595862817,0.84305026707635,-0.111976448938878,0.0759561556865727,-0.00712624814193652,0.959737300564632,-0.00566867867301831,0.939043466183932,0.970098726551158,TRUE
GPR15,-0.0539020796966386,4.12429061979781,-0.739812329537308,0.463526077268091,0.744355489560977,-5.23050202806177,NS,NS,-0.0440250543768876,0.531618166198957,0.802598046552615,NS,-0.0566928019274542,0.453635038762251,0.812282184274853,-0.117737440290982,0.336822954305188,0.00765344659076438,0.928943591440373,-0.0312326926987207,0.71694676390406,0.836740754285378,FALSE
XRCC5,-0.106260537489334,8.37046736165741,-0.739616036527536,0.463643946991473,0.744355489560977,-5.23062242881342,NS,NS,-0.0812048066994237,0.542253156219701,0.806942795060567,NS,-0.126833286554576,0.392450442838236,0.78199971113127,-0.191116101034924,0.477212298136495,-0.0244355297846597,0.834219140762392,-0.170707676303086,0.326574537399578,0.53374084640947,TRUE
SLC39A14,0.0453105507140689,10.1780559518965,0.739592577037604,0.463658035066852,0.744355489560977,-5.23063681614891,NS,NS,0.0265777350665376,0.6362394638721,0.854004191414051,NS,0.0438120693870016,0.489858733893838,0.828347599784954,0.100026900844048,0.411928778739011,-0.00745164405412579,0.873720373882189,0.0734079760274634,0.366196197233491,0.569391337909369,FALSE
ROR2,0.0476154487848749,3.69834964626791,0.739524529561303,0.463698900864163,0.744355489560977,-5.23067854609034,NS,NS,0.051055467550431,0.370613075943977,0.70722821999689,NS,0.0433628590948577,0.515873251039604,0.842836099323732,0.0739637260318777,0.197067203308991,0.0222081814395497,0.843931522140529,0.0200378305241919,0.784926511116325,0.88090813757581,TRUE
UNC13B,-0.0426432689765837,7.15413761032911,-0.739235218119339,0.463872669565755,0.74452236593853,-5.2308559240282,NS,NS,-0.0423323733088016,0.441829178156338,0.750294882395416,NS,-0.0323251945627976,0.584334034771445,0.872716920782524,-0.142101924161291,0.100560175197518,0.0532632913800975,0.502195275036217,-0.0022454666549522,0.975242892614401,0.987282928325689,FALSE
WDR37,-0.0449639437361208,6.67693086233264,-0.739127839029693,0.463937174067432,0.74452236593853,-5.23092174142769,NS,NS,-0.0356224153201259,0.533959211797343,0.803792239863925,NS,-0.0556596320976787,0.373643089049759,0.77423308510465,-0.0786196253408974,0.491051140684913,-0.0125102507600862,0.829935249844645,-0.0690463290177581,0.378711791694171,0.580203761311519,TRUE
MB,-0.0588032258777097,5.24183501871904,-0.739018606046619,0.46400279754444,0.74452236593853,-5.23098868564729,NS,NS,-0.0550091948828229,0.472700645734356,0.768178652196513,NS,-0.0483522452774418,0.55575172836031,0.859653423549287,-0.124143047056069,0.297292926907837,0.00420303025856595,0.969818570592142,-0.0494597185616117,0.626147597422651,0.775686986376654,FALSE
CCDC86,0.0526925460245066,5.97167975058315,0.738893938745569,0.464077699979371,0.74452236593853,-5.23106507717555,NS,NS,0.0503036789809623,0.456589547061139,0.7588063696748,NS,0.0761357863325562,0.287797133393165,0.733215786182336,-0.0972415471843392,0.290853981707563,0.197271850190179,0.0695810833838441,0.0540577043140421,0.514574135452118,0.690482128405375,FALSE
BCOR,0.0397856010139144,4.88293332293529,0.738601707045509,0.464253305555833,0.74452236593853,-5.23124409700759,NS,NS,0.0399713497026408,0.417195111704968,0.735590556308083,NS,0.0431624294303829,0.440029617970053,0.805743214494821,0.0568767572909691,0.282542610504623,0.0233048431753248,0.79621993656268,0.0342257456064668,0.632362398312244,0.780237311408243,TRUE
C4BPB,-0.0649863147837149,9.16025084873442,-0.73836957151064,0.464392825921369,0.74452236593853,-5.23138625325395,NS,NS,-0.0762468418739837,0.329493815626048,0.678059315066054,NS,-0.0804534006568955,0.374049897357568,0.77423308510465,-0.0375512108914788,0.82901859536847,-0.0914415935369416,0.117993536857156,-0.0293375949452195,0.789815451895509,0.883870696373414,TRUE
DNASE1L3,0.0745481455177794,8.94542336182743,0.738358165224103,0.464399682062122,0.74452236593853,-5.23139323717215,NS,NS,0.0643548170279683,0.506901459849444,0.790881361581682,NS,0.0471858355580529,0.643658489150382,0.895138045927219,0.130204785568854,0.458827036724465,0.0208792426113845,0.84623347072403,0.0983968660869613,0.47399806612446,0.660181029980696,TRUE
DZIP1,0.0548832870933408,5.63751865203118,0.738350763989323,0.464404130860013,0.74452236593853,-5.23139776879422,NS,NS,0.0498266446568313,0.465884267073672,0.764469085170778,NS,0.0617178946597635,0.422938221713264,0.797782992994126,-0.0164584652474011,0.848770296715429,0.123677119707626,0.316048144701748,0.00366541589866472,0.965800036312471,0.983303564025347,FALSE
NID2,-0.0772840137480722,5.77498858275823,-0.738263123050739,0.464456812697669,0.74452236593853,-5.23145142616821,NS,NS,-0.0695431248738543,0.490981105110441,0.779192677230224,NS,-0.0421457068927162,0.686365996461165,0.914228712812331,-0.220613528957184,0.146586936136056,0.060926590203569,0.664792155521436,-0.196784661277783,0.12564967069977,0.314967333928836,FALSE
FANCC,0.0651171461921526,6.98823838684746,0.738222838491073,0.464481029301894,0.74452236593853,-5.23147608795423,NS,NS,0.0630118677247164,0.445734594721895,0.751808194985986,NS,0.0414860680697061,0.641823842100629,0.89451863069019,0.0232493744336864,0.829934216446261,0.105489640387816,0.444924346895847,0.146782274851577,0.137745008306396,0.329754170218914,TRUE
PALMD,-0.0679896281320173,7.94473621498143,-0.738213019298803,0.464486932107825,0.74452236593853,-5.23148209896319,NS,NS,-0.0677988400200404,0.444486160099874,0.751808194985986,NS,-0.0489767569952489,0.602583040899519,0.88103455816426,-0.094324469059291,0.484957800767106,-0.0425953172378627,0.731980847784926,-0.151434669961846,0.181603088392892,0.384381824386963,TRUE
GNL3L,0.0489002675133389,6.80932114636436,0.73741991413512,0.464963849944093,0.745182674277861,-5.2319673575973,NS,NS,0.0451167713801877,0.464505984836015,0.763463159041292,NS,0.0357207077185027,0.598242903816846,0.878784667402236,0.0613895799695245,0.627552239045042,0.036857001930587,0.533176797906987,0.103469479300822,0.225533275701007,0.432151788843223,TRUE
SLC27A5,0.0721851810188285,10.3162067756945,0.737320969963212,0.46502336781907,0.745182674277861,-5.2320278607508,NS,NS,0.043243906945082,0.625215854939105,0.847823679665945,NS,0.033689093524521,0.725785322516565,0.925750016699009,0.153528957310344,0.423425341473438,-0.00625346040513183,0.927534519278306,0.162081750653568,0.17563773155991,0.377239849701336,FALSE
FGF21,0.102884820972406,5.17925863046819,0.736981724150363,0.465227467627764,0.745409962853264,-5.23223524564265,NS,NS,0.0941841334995499,0.48577841599111,0.774807003411639,NS,0.073859952236223,0.604681594156834,0.881550990401233,0.179736033929851,0.418789779506201,0.0287782941920139,0.867482062699202,0.278855884097681,0.0931425188928676,0.268440596096632,TRUE
MANBA,0.0473657389030131,6.03560288367273,0.736637388836549,0.46543468217242,0.745628841517248,-5.23244564714234,NS,NS,0.0192367236809571,0.75570354559583,0.914119941715912,NS,0.0314444505815997,0.629967638301222,0.889488449786794,0.242272242903265,0.02234425520161,-0.140579818525801,0.0445248469222214,0.094368667806264,0.275490472520552,0.486032842162478,FALSE
ATF1,-0.0601001912597683,5.94435754778637,-0.736375148023385,0.465592529424788,0.745628841517248,-5.23260582191749,NS,NS,-0.0610991633621031,0.43910005772963,0.748383575642959,NS,-0.0282637258733577,0.724528447507889,0.925265004088895,-0.064873483956076,0.595120712168185,-0.0554973733026155,0.602467327816957,-0.142358920749756,0.166840079628113,0.366593924305486,TRUE
AK5,-0.0558328721582609,3.95835045360049,-0.736306799810881,0.465633674450569,0.745628841517248,-5.23264755941928,NS,NS,-0.0437389206777682,0.550539902051384,0.810873191434326,NS,-0.0244473921502099,0.741191374195054,0.930724170596523,-0.172897338499635,0.151517481329279,0.0570507203852073,0.547032616497492,-0.0107471622127722,0.894082038746169,0.945578636737556,FALSE
CIITA,-0.0700419184657835,6.35288788259599,-0.736177982761882,0.465711226876231,0.745628841517248,-5.23272621258986,NS,NS,-0.0428471465699419,0.63797532678683,0.854918358214901,NS,-0.0356145312400272,0.705416176458311,0.921403849227977,-0.206272873231203,0.217419856352488,0.0613236450580137,0.536878713750081,-0.0930686350172156,0.433491414530735,0.627367627827788,FALSE
TNFRSF17,0.0416567624763058,3.37452724128289,0.736170689883695,0.465715617669535,0.745628841517248,-5.23273066507939,NS,NS,0.0421717815996738,0.434738303957927,0.746298677227459,NS,0.0335364059491867,0.565221031612926,0.863912077028684,0.0498432695356637,0.518683579592768,0.033762630669068,0.686494368779266,0.0181522329328715,0.791545121121455,0.884898514339907,TRUE
OGT,-0.0774240557220685,8.24811551510973,-0.736133911270582,0.465737761181589,0.745628841517248,-5.23275311871585,NS,NS,-0.0636189865806539,0.482266428490545,0.773435188464676,NS,-0.0565184192472757,0.599227849858663,0.87890803256126,-0.109293906795077,0.601185767673132,-0.0466924136159544,0.433912962216549,-0.276438624169271,0.023199420266753,0.139162734687293,TRUE
ATP1B4,-0.0360515193250809,3.14924497515652,-0.735679020906127,0.466011689743982,0.745967635996117,-5.23303074295077,NS,NS,-0.0412582401629718,0.383529218259216,0.716096662663651,NS,-0.0441688299007403,0.382023232975021,0.777081602412752,0.0399999137201623,0.574247475150777,-0.109386829761565,0.0999613864167732,-0.051751593980569,0.382439837263024,0.583405929117344,FALSE
DOC2A,0.0380131300593553,4.69566926763215,0.735359823344556,0.466203961346366,0.746175645085387,-5.23322545309614,NS,NS,0.0381596105362829,0.445097401091434,0.751808194985986,NS,0.0379007672882609,0.480206172987613,0.823543062004234,0.0448582662742543,0.593287972084596,0.0314124629949872,0.655340418196819,0.0749840554074928,0.26835337113124,0.47824670450721,TRUE
CPLX3,0.0446602024455032,5.41250213067551,0.734904576794557,0.466478262248393,0.746468461028353,-5.23350301114871,NS,NS,0.0312220190238549,0.594470754277196,0.833781451373235,NS,0.033582421345366,0.589979906871363,0.875296569766099,0.153992281303675,0.156514716145019,-0.0607671593105889,0.380000808828497,0.0221168627060075,0.785160107427584,0.880968772832524,FALSE
PRG2,0.0727417442095869,5.5914610022833,0.734849237096849,0.466511612547122,0.746468461028353,-5.23353673969482,NS,NS,0.0731493895098641,0.436714395630256,0.747765638857836,NS,0.038982823093921,0.69248496539713,0.916430948662599,0.143521107267039,0.264056579279705,0.00449021554704332,0.976092444801218,0.0599054949922385,0.591472475880795,0.750037970685825,TRUE
MCUR1,-0.0769791609356254,6.19750484353079,-0.734548661767797,0.466692777288744,0.746519114269875,-5.23371989189285,NS,NS,-0.0696081732179621,0.477761272614843,0.770810412184559,NS,-0.0777900977654873,0.4745733641533,0.82240072743633,-0.103257424245705,0.595022481386742,-0.0516394070294779,0.580515344119591,-0.0880749483872166,0.430603557644958,0.624871005106114,TRUE
LMCD1,0.063973580971819,5.82515666787377,0.73444198755852,0.466757082392882,0.746519114269875,-5.23378487514659,NS,NS,0.0620145227920865,0.445798432991417,0.751809950665339,NS,0.0550986937445829,0.540602401503635,0.852151672258264,0.0212640217579733,0.838536264687613,0.10515779878517,0.45273576173166,0.00108755522802544,0.991128240683524,0.994713673191573,TRUE
PHF2,0.0329513006686688,6.27538085697295,0.73435715386758,0.466808225280919,0.746519114269875,-5.23383654716833,NS,NS,0.0356544493832389,0.410832215360037,0.732067925217034,NS,0.0428371347957972,0.350522034492687,0.760042995254029,-0.00990406152386829,0.889313691152849,0.0742761142114716,0.20317641389309,0.0427286075623635,0.476926679153782,0.661541675684055,FALSE
HECTD3,-0.0450824232630119,7.88427781724037,-0.734351245758605,0.466811787166879,0.746519114269875,-5.23384014556934,NS,NS,-0.0295331021497407,0.61700774565562,0.843620019816139,NS,-0.033861696739554,0.589931832994041,0.875296569766099,-0.165525316455983,0.113375103700253,0.0710589380302111,0.291463460992057,-0.076695376731443,0.355381642593652,0.559852712658854,FALSE
RNF19B,0.0439641077194705,6.4586747579455,0.734272239756228,0.466859419876528,0.746519114269875,-5.23388826237524,NS,NS,0.0424934705228268,0.462936317735993,0.763369386025363,NS,0.0400148053336825,0.518590195520863,0.843629494133974,0.0601336847610479,0.546528806094613,0.028372015572234,0.710072096798511,0.120519642866605,0.130518859401316,0.320790758520337,TRUE
SERTAD2,-0.0521436846405619,6.89225237518742,-0.734038924585347,0.467000101869862,0.746519114269875,-5.23403032834909,NS,NS,-0.0604925595335788,0.378365778994193,0.711704236316101,NS,-0.0368709804066987,0.610822373358221,0.882855487590931,0.00432260403994793,0.971197677156524,-0.106593320153911,0.201811478069404,-0.12862158864129,0.170308916971348,0.371298220249654,FALSE
MYBL1,0.0702033617485673,4.5965875567858,0.733977882387887,0.467036912489166,0.746519114269875,-5.23406748981011,NS,NS,0.0530289665498374,0.52722881984148,0.801352166990175,NS,0.0736679725092654,0.458181585861048,0.813970907542435,-0.049839637542444,0.479555384500974,0.185959111064898,0.274059261020571,0.181811824999368,0.139310476411174,0.33121737526964,FALSE
C8B,-0.0579400977384772,10.4925803377544,-0.733887569098355,0.467091377677555,0.746519114269875,-5.2341224655192,NS,NS,-0.0695054422193554,0.339402710308976,0.686119008228411,NS,-0.0618630827768313,0.449688606672271,0.810222128582852,-0.0233448453473454,0.879301642529667,-0.0912998054013605,0.145267857460826,-0.00112774061396589,0.991042160997841,0.994713673191573,TRUE
SGSM2,0.0459210230104838,7.54998743210882,0.733865864657673,0.467104467507153,0.746519114269875,-5.23413567651707,NS,NS,0.0513313831329723,0.395826069211158,0.723375011539609,NS,0.0485518355424371,0.454011156464241,0.81241243382658,0.0105366415590248,0.923176777748698,0.0800416765529639,0.288524261977438,0.10169924972274,0.179401618366793,0.382032304722331,TRUE
EEF1G,-0.0581176716230609,11.5696113634866,-0.733517551132142,0.467314562320031,0.746755197556783,-5.23434763516043,NS,NS,-0.0541768136862403,0.435665842156421,0.746970765893858,NS,-0.0708255454099258,0.38552643419301,0.77735537865348,-0.0675000363590831,0.675810735813867,-0.049070391341898,0.327957905383292,-0.0254762331625068,0.814839210440101,0.899018986949487,TRUE
MDC1,-0.0490338713240759,6.23378898375777,-0.73330063177994,0.467445430572249,0.746786708110893,-5.23447958739786,NS,NS,-0.0493253159699304,0.438245328712531,0.748228993184675,NS,-0.0396695578461811,0.564601041292351,0.863679678301346,-0.106578744811698,0.256779906885468,0.00645582811041571,0.948121734559137,-0.155093619191587,0.0528797862350452,0.200556582727551,FALSE
SMUG1,0.0421674592262945,6.00589866304453,0.733278080637304,0.467459036968178,0.746786708110893,-5.23449330310543,NS,NS,0.031006821152577,0.574567270837993,0.822789228629058,NS,0.053754800385934,0.362196472446262,0.767796736200964,0.101176963550988,0.312672460235082,-0.0147345628010886,0.819626797793353,0.00927059795549583,0.893307177689554,0.945176626716689,FALSE
