gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,sig_fallback,logFC_paper,adjP_paper,sig_paper,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_C2,P_C2,adjP_C2,hyperglycemia_tag
SIRPB1,-0.14947268631094,5.48964389777361,-1.10166019488021,0.277087785388655,0.466876143172955,-5.44479880015653,NS,NS,-0.157251190332749,0.428820049160126,NS,-0.343284653210386,0.0247029866294758,0.0466899352682715,0.834239391107506,-0.0997077827624429,0.461997344655793,0.999792781902493,FALSE
ASCC1,-0.112081869507544,6.36327131051399,-1.10145532928202,0.277175832725585,0.466876143172955,-5.44501000957988,NS,NS,-0.112388858027709,0.438790786063247,NS,-0.110065742800181,0.273027565974874,-0.108670271781806,0.540763448789477,-0.161369538044134,0.116793833554572,0.999792781902493,FALSE
ARNT,-0.0733138355866467,7.81083256571361,-1.10130522963655,0.277240355245998,0.466876143172955,-5.44516473377689,NS,NS,-0.0423750683683402,0.68620191123158,NS,-0.188579265323217,0.111315175543289,0.0410765029356561,0.473567945657554,-0.0520782607740173,0.43380987344615,0.999792781902493,FALSE
CREB3L2,0.132520760874662,7.33745869509986,1.10127674275416,0.277252601945786,0.466876143172955,-5.44519409610199,NS,NS,0.135450136685979,0.464030348755042,NS,0.0789191308627695,0.652083844123957,0.18257282639115,0.281781400345238,0.0558527859447873,0.641559357247596,0.999792781902493,FALSE
H3C6,0.109669362188858,5.21185362262098,1.1008658547349,0.277429287953389,0.467072358272779,-5.44561753199734,NS,NS,0.139237674266482,0.358918969645087,NS,-0.0735389455407134,0.641366491736852,0.303239423051158,0.0131607831284102,0.00230715794419556,0.981443702002747,0.999792781902493,FALSE
SALL1,0.114115918453336,6.91241117787833,1.10066699602737,0.277514827771022,0.467072358272779,-5.44582241027423,NS,NS,0.0973039174965633,0.534069275112125,NS,0.155229735270859,0.416115070768886,0.0561400399937373,0.514776014741517,0.119512078893714,0.250882242300098,0.999792781902493,FALSE
TRIP12,-0.0995542023030973,8.07447472919455,-1.10062022773272,0.277534948034038,0.467072358272779,-5.4458705892261,NS,NS,-0.0730175587765292,0.586112872093703,NS,-0.172058593700855,0.32845498446472,-0.0331121069966773,0.608844860611833,-0.0342529940287548,0.703965721223276,0.999792781902493,FALSE
MED9,0.0839836998241541,5.82876273619238,1.10021090433591,0.277711087686631,0.467275725000404,-5.44629217690015,NS,NS,0.0505451155390766,0.680888345999148,NS,0.292647465131913,0.0232826265593026,-0.11156102292921,0.170629145502635,-0.0350462613693381,0.645167846355835,0.999792781902493,FALSE
BMP5,-0.147454031132132,5.51500949193461,-1.09982188722177,0.277878562323789,0.467464433931121,-5.44669271342597,NS,NS,-0.14805011552736,0.452058146699283,NS,-0.168235941594639,0.253972497715916,-0.129372730082406,0.566786622634748,-0.164958776975212,0.220877713434041,0.999792781902493,FALSE
GNAO1,-0.121888653927485,8.43433516315127,-1.09905669590224,0.27820819072525,0.467852517219377,-5.44748017522237,NS,NS,-0.124416109453412,0.451276045341808,NS,-0.187696310027001,0.177985621093471,-0.0503110592381777,0.772012673455637,0.0315670508317236,0.775094894150547,0.999792781902493,FALSE
EFEMP2,0.123825746877821,6.5307971018488,1.09902932174693,0.278219988050576,0.467852517219377,-5.44750833655444,NS,NS,0.121029160729595,0.460119776235604,NS,0.0738259037638178,0.547311094059,0.173917157826435,0.366838542704341,0.130274179497532,0.249449726073451,0.999792781902493,FALSE
ADAMTS2,-0.131954436707006,6.612742109348,-1.09802335813978,0.278653768959596,0.468438442460716,-5.4485427710516,NS,NS,-0.108370340518059,0.568874709377965,NS,-0.324961224552339,0.0903187156264628,0.0620966555626517,0.672912696546675,0.0370817089343989,0.756782159754652,0.999792781902493,FALSE
ETFB,0.141328172410397,8.95600031636814,1.09796419412627,0.278679295887576,0.468438442460716,-5.44860358183705,NS,NS,0.104135227690811,0.574557068391187,NS,0.230917042278882,0.372415345803543,0.0565560230236333,0.474048744865572,0.0599606838913598,0.640357107415902,0.999792781902493,FALSE
LIMK2,0.0898975924501082,6.29323865876326,1.09770074455451,0.278792983974726,0.468506350912659,-5.44887432691304,NS,NS,0.112656809999359,0.367116537647066,NS,-0.0503012454319194,0.710582464708624,0.231649462982414,0.021409490379812,0.0657846617429403,0.421689741486192,0.999792781902493,FALSE
IVNS1ABP,-0.0669632947940002,6.70732589757601,-1.09759453869518,0.27883882492618,0.468506350912659,-5.44898345659347,NS,NS,-0.0703579741814888,0.454245569136055,NS,-0.0523175078558271,0.600253169280745,-0.0906642340570176,0.221142733377021,0.0372476623326623,0.54071676163346,0.999792781902493,FALSE
MUTYH,0.0662510340974771,5.51852569940224,1.09740575985521,0.278920319448884,0.468506350912659,-5.44917740799225,NS,NS,0.057577985340517,0.534972204756782,NS,0.105628966316976,0.338337143484547,0.0349536517576299,0.588973633647166,0.0914114770850034,0.133743163464771,0.999792781902493,FALSE
CEBPB,0.157234304950171,9.35202587969775,1.09731244853155,0.278960607508638,0.468506350912659,-5.44927326448572,NS,NS,0.108003536852582,0.634677928393653,NS,0.501259416884208,0.0336376020556227,-0.16800669753472,0.282285236445037,0.0516069894984295,0.717790238116012,0.999792781902493,FALSE
OR10H3,-0.0992818282388734,5.16331547079225,-1.09722835762419,0.278996918081953,0.468506350912659,-5.44935964250864,NS,NS,-0.0574672421328364,0.689458258156008,NS,-0.259862675595454,0.113018904706252,0.0683846660075638,0.432250052336494,-0.00266374148093007,0.976413730852548,0.999792781902493,FALSE
SH2D3A,0.0611745784391315,5.14019106536056,1.09709377714855,0.279055037060491,0.468510841081094,-5.44949787038611,NS,NS,0.0594602841417355,0.47236974158728,NS,0.00299379731912541,0.968020998779048,0.116663336574267,0.202337295092499,0.00639687900613772,0.908282792652748,0.999792781902493,FALSE
CEBPG,0.16224802431615,5.9668108428644,1.09663038665947,0.279255218949419,0.468753794223796,-5.44997369788701,NS,NS,0.214319172153073,0.282387371997892,NS,0.0508585752508042,0.862342408227876,0.282049652737298,0.00186670799666305,0.0338512578904409,0.818317577758905,0.999792781902493,FALSE
TRIM17,0.114716175723832,4.86522981672354,1.09612247906898,0.279474748275685,0.469029120740723,-5.45049502042248,NS,NS,0.0765768217435481,0.644971063332707,NS,0.319617948779635,0.0759092636190052,-0.0814083356477449,0.465623658362968,0.040826453794967,0.695496694137659,0.999792781902493,FALSE
PCDHB13,0.136048833017161,4.89329204358444,1.09598655900268,0.27953351668508,0.46903459412012,-5.45063449196202,NS,NS,0.135379678400536,0.440299973794954,NS,0.117118535408234,0.300431332914519,0.153965056107555,0.487728968864906,-0.0121781142007542,0.921518428891502,0.999792781902493,FALSE
ACAD10,0.114460502602893,7.62663516960794,1.09373840399166,0.280506826354746,0.470574286817075,-5.45293903261189,NS,NS,0.083449519555975,0.614129469949875,NS,0.289768947856136,0.102761997272975,-0.0375578887384425,0.72210471612456,0.0576380372504195,0.580886807720509,0.999792781902493,FALSE
ZCCHC14,0.143929174664915,7.39094462588874,1.09359172410256,0.280570412383765,0.470587531687736,-5.45308923687943,NS,NS,0.0359105182444388,0.87321406121022,NS,0.505560379249371,0.037136341425884,-0.206912065137534,0.0245801626585629,0.0705165806915273,0.591173583013502,0.999792781902493,FALSE
IGF1R,-0.128595173929955,5.67939084683666,-1.09282715006189,0.280902021175456,0.471050224039016,-5.45387187541755,NS,NS,-0.130212988825016,0.470172583307244,NS,-0.0904287539374113,0.568234864796926,-0.141953791152351,0.394452156245725,-0.125418866707113,0.287818397123058,0.999792781902493,FALSE
RCN2,0.0794939125245087,5.92400898938642,1.09155049442781,0.281456343474738,0.47188613142094,-5.45517754808795,NS,NS,0.0759345938395581,0.498949826845479,NS,0.0996206232974028,0.429676171113488,0.0647789906214911,0.459291143029112,-0.0316944203678942,0.662430473550987,0.999792781902493,FALSE
ACTR3,-0.0994583861538629,8.39759621693492,-1.0913830452641,0.281529106771372,0.471914491612398,-5.45534869680777,NS,NS,-0.0684635822590956,0.628689307793488,NS,-0.234576849300236,0.150161663446372,0.0121332321880949,0.874781204488043,0.0591752385362145,0.515415923127682,0.999792781902493,FALSE
LIG1,0.0766405962380947,5.63463462413365,1.09090471254454,0.281737034212778,0.472169365152315,-5.45583746170718,NS,NS,0.0817367334651546,0.450721163288679,NS,0.0379223168033844,0.746810519298465,0.117062625560519,0.197426310881635,-0.0437542249818748,0.532648582755737,0.999792781902493,FALSE
DHTKD1,0.145273420468234,8.98296123298453,1.09072354404083,0.281815814932613,0.472207740666384,-5.4560225288246,NS,NS,0.0469446864330383,0.829295108148546,NS,0.434061560930987,0.088094367092002,-0.140160325251991,0.112617832623023,0.0553016949744514,0.677009628297072,0.999792781902493,FALSE
FXR2,0.0553156860422703,7.23289180229728,1.09013574448175,0.282071524979285,0.472542503186947,-5.45662277849714,NS,NS,0.0509498542580449,0.516335217770025,NS,0.105019310770212,0.262007156039723,0.0105684814300746,0.866183207258702,-0.0192249618830873,0.70382219989896,0.999792781902493,FALSE
PRKAB1,0.0869304433644027,6.58418181492796,1.08973151441015,0.282247471603486,0.472743535193153,-5.4570353940422,NS,NS,0.0967299530274062,0.429396075042276,NS,-0.00427129340279908,0.971814231695313,0.160398828514066,0.102933603356416,0.0201050724248262,0.800256729267257,0.999792781902493,FALSE
ST6GALNAC2,-0.114905480068275,6.06309709729315,-1.08947851556778,0.282357632048949,0.47280958403947,-5.45729356798963,NS,NS,-0.1199074018043,0.417485733894122,NS,-0.178165178694464,0.0806566184153077,-0.0631174928254881,0.735115954536919,-0.235176975154635,0.0297031010785196,0.999792781902493,TRUE
DHX32,-0.106198191522029,6.70475861793089,-1.08934602248103,0.282415334088086,0.47280958403947,-5.45742874874993,NS,NS,-0.0761978616555865,0.620538783917945,NS,-0.260549773575049,0.124513171033046,0.0364201944463511,0.721609365232203,-0.0729195720922693,0.454103427170829,0.999792781902493,FALSE
NR1I2,0.125895771655988,8.21451028441292,1.08925548942373,0.282454766891272,0.47280958403947,-5.45752110941829,NS,NS,0.100085754046368,0.583715594280558,NS,0.292806665007587,0.132547614621371,-0.0271072566960857,0.834166846556655,-0.0183047311707067,0.873645190271987,0.999792781902493,FALSE
PPARG,0.110892244020443,6.4984407482207,1.08904422342649,0.28254680149205,0.472869968827059,-5.45773661222522,NS,NS,0.10849836435866,0.483330359036366,NS,0.190035167202676,0.166466737396565,0.0419722449091005,0.782039411430714,0.0619498680078836,0.542124909858025,0.999792781902493,FALSE
LPA,-0.228952336983004,8.28228564446885,-1.08862950583084,0.282727527793672,0.473078734625056,-5.45815953245574,NS,NS,-0.24663376520931,0.445863085827086,NS,-0.0388750232349713,0.899998988905902,-0.417508454508656,0.148062452254795,0.138211221885344,0.510393887102522,0.999792781902493,FALSE
ANXA1,-0.20020417928554,6.75299085034811,-1.0880027912831,0.283000792638011,0.473442228824231,-5.45879835538084,NS,NS,-0.196841496249786,0.48095720379227,NS,-0.460805970622353,0.053161617828211,0.0416600749719445,0.879111806851008,0.0387639749194229,0.832489686156509,0.999792781902493,FALSE
RNF43,-0.0822485705723715,6.84340630073413,-1.08752203652727,0.283210540760519,0.473680915370016,-5.45928816411835,NS,NS,-0.0875314640198761,0.448047758561517,NS,0.0413536655503783,0.696490478336446,-0.204662814644792,0.0618052742651639,-0.030744269331386,0.683390660191601,0.999792781902493,FALSE
POLR2B,-0.0911431884889211,7.71943306661097,-1.08741883273975,0.283255581699963,0.473680915370016,-5.45939328499349,NS,NS,-0.0713379896263069,0.589819770020953,NS,-0.216272724962558,0.139835721718395,0.0284132737076188,0.762064991293827,-0.0916876424198083,0.275484733000607,0.999792781902493,FALSE
ZSCAN2,0.0896162914761058,5.17708976902145,1.0864896996145,0.283661307299656,0.474265541488344,-5.4603392551275,NS,NS,0.075296885661202,0.560376273531108,NS,0.169148194167463,0.232508115572376,0.028250690741606,0.748957960626214,-0.0545823617573129,0.507470467729589,0.999792781902493,FALSE
TPPP3,0.108258084838733,5.1759597031919,1.08573528269521,0.283991039518149,0.474722904832515,-5.46110678369604,NS,NS,0.109673982668217,0.434174128981134,NS,0.123436728124425,0.191465468216849,0.0991737189584629,0.576849149874681,0.0984230270386979,0.324440070696826,0.999792781902493,FALSE
PSMC2,-0.105247927815043,8.35538990677472,-1.08495467639375,0.284332501512797,0.475199691017234,-5.46190042908839,NS,NS,-0.0675272154860274,0.663838919737942,NS,-0.34088627169959,0.0387433584735199,0.11687115998938,0.24169942737873,-0.0368340088391417,0.703205949174417,0.999792781902493,FALSE
HLX,0.0923150199807878,6.51024247672295,1.08450954178769,0.284527346507614,0.475418823264132,-5.4623527588081,NS,NS,0.0679933449355534,0.608397887539498,NS,0.194157172544797,0.202305868152698,0.00670763442172007,0.933027842219402,0.00132164473596053,0.987558778352332,0.999792781902493,FALSE
LONRF3,-0.110562306267881,6.19003643063611,-1.08433613969274,0.284603273691819,0.475418823264132,-5.46252891651225,NS,NS,-0.104382192437091,0.504613202931733,NS,-0.258385263466613,0.0820045011158505,0.0378017899997793,0.793041778874442,-0.0428554739098361,0.673282798009421,0.999792781902493,FALSE
GFOD3P,0.0855607230408815,6.35512729160839,1.08426961713045,0.284632405549496,0.475418823264132,-5.46259648918313,NS,NS,0.080632240820643,0.489038577176003,NS,-0.0279124597282641,0.768583151778435,0.203853096806759,0.117623388119999,-0.0431447019389344,0.583636084866688,0.999792781902493,FALSE
NUDT7,0.0960350319035932,8.19041155161112,1.08370871379256,0.284878122052276,0.475735203822476,-5.4631660917661,NS,NS,0.0942779526931243,0.47692581055234,NS,0.0722743018530423,0.516397529886992,0.123522892508289,0.36619004212994,-0.0408464001981361,0.643865069144835,0.999792781902493,FALSE
NUCB2,-0.208433796102109,6.3368741057251,-1.08321396939138,0.285094979616995,0.476003275590518,-5.46366827923527,NS,NS,-0.166119968055309,0.586032411078381,NS,-0.54345663558879,0.0693453221067543,0.0903070338787222,0.687337272327974,-0.0842861761354614,0.660381327156291,0.999792781902493,FALSE
ID2,0.152768599872218,9.49182099510129,1.08274108339533,0.285302364359738,0.476241018138914,-5.46414807784623,NS,NS,0.0881194638064855,0.682992652195681,NS,0.336253777997841,0.221030915430963,-0.0304632379340628,0.762874666935122,0.0169808716485846,0.903803250995632,0.999792781902493,FALSE
RAP2B,-0.136051145251456,5.92292575762811,-1.08263228796718,0.285350091696725,0.476241018138914,-5.4642584357537,NS,NS,-0.0420842837390261,0.845297110504466,NS,-0.55707295542805,0.0100659013484503,0.269109034872643,0.00954320300261441,0.0125072471511771,0.920384707810216,0.999792781902493,FALSE
DDX39A,0.112411669481775,5.39134337974283,1.08232631194049,0.285484349971435,0.476371002618212,-5.46456875017105,NS,NS,0.0897358275302409,0.55934296452875,NS,0.17561206302697,0.383883542830028,0.0560572684025447,0.484296818569101,0.0293549140199358,0.776631977441058,0.999792781902493,FALSE
LOC220077,0.0729851985361831,5.52748514168,1.08213031984729,0.285570372005237,0.476401169760634,-5.46476747785504,NS,NS,0.073726784410777,0.473105197417984,NS,0.0943206106266556,0.362947390776373,0.0520084748614442,0.608862465337643,0.0695768916588557,0.303372600639058,0.999792781902493,FALSE
CIAO2B,0.123755571658753,8.28200326191681,1.08202823114448,0.285615186509748,0.476401169760634,-5.46487097806698,NS,NS,0.0669318740790104,0.699126109030129,NS,0.266528830534995,0.232905038970412,-0.0306431055976812,0.678610567526265,0.0798797127808921,0.484372757293149,0.999792781902493,FALSE
COMT,0.17952798654129,9.19908588001006,1.0815015495054,0.285846465515598,0.476692842630116,-5.46540479582218,NS,NS,0.144860791593535,0.577409434506822,NS,0.341176019458407,0.24693045480587,0.0411253262305475,0.800212267870679,-0.168552756211122,0.310935932205278,0.999792781902493,FALSE
PCOLCE,0.180285200268607,8.83950913466167,1.0810189340816,0.286058509179609,0.476952328841298,-5.46589373562106,NS,NS,0.154329101205171,0.557119496293975,NS,0.441145281041592,0.0887357464706768,-0.0828164041986401,0.697902854501898,0.0727645252509852,0.661629383617997,0.999792781902493,FALSE
PROZ,-0.204909367407602,9.01208760663416,-1.0806156042059,0.286235802195339,0.477153783497852,-5.46630219338749,NS,NS,-0.201899961006658,0.48555813408113,NS,-0.32283949541353,0.216854808349361,-0.0883788116579805,0.750760972488847,0.0572660956828051,0.76179310763714,0.999792781902493,FALSE
IL1B,0.14020724621423,5.59575875636238,1.08009780028985,0.286463527787624,0.477439212979373,-5.46682637035926,NS,NS,0.135796745607927,0.480018839636787,NS,-0.0358390700596507,0.805966895643115,0.304818047310603,0.157289088873952,-0.062485076176416,0.629286501044219,0.999792781902493,FALSE
LRRC15,-0.0823749634163029,5.23696143912928,-1.07943560029781,0.28675494240278,0.477742074619126,-5.46749637614501,NS,NS,-0.0610783585474231,0.614331936138991,NS,-0.21588709745321,0.0940713094622205,0.0514357351459367,0.570346698510028,0.0362701914013268,0.633608189914293,0.999792781902493,FALSE
PCNA,0.112710946416277,6.38863766956624,1.07940959866794,0.286766389185128,0.477742074619126,-5.46752267638445,NS,NS,0.130572483389027,0.404413238231137,NS,0.0354807007534301,0.846658365958322,0.169259480637916,0.0860366789485104,0.05528458537606,0.595558781578939,0.999792781902493,FALSE
MSX1,-0.0687854336500493,4.69409759768328,-1.07929951018607,0.286814857342346,0.477742074619126,-5.46763402254621,NS,NS,-0.0682181257841492,0.480018839636787,NS,-0.0742841078771184,0.42629350774297,-0.0610589142371181,0.531931140157328,0.0139680581453048,0.825834182117402,0.999792781902493,FALSE
TLL2,-0.0901458729885931,4.81316674432765,-1.07886019081614,0.287008331615659,0.47797012261575,-5.46807825439883,NS,NS,-0.0815325779867226,0.531946008736839,NS,-0.139237779828408,0.324909844550564,-0.0491797611285318,0.622293544845398,-0.0622307052162112,0.456030332360944,0.999792781902493,FALSE
SORBS3,0.0853331457484945,7.2476915264507,1.07771193864148,0.287514448190814,0.47871863787436,-5.46923854255939,NS,NS,0.0782025634949974,0.52486785650088,NS,0.143618404038167,0.296128051937052,0.046339174767156,0.598137707383456,0.188046760765799,0.0210673214511634,0.999792781902493,TRUE
TJP2,-0.120753567894617,8.14484362335953,-1.07746352819825,0.287624022510068,0.478740641120745,-5.46948940384417,NS,NS,-0.121974400710823,0.459427098339087,NS,-0.130727139223939,0.525776692274968,-0.135210118268047,0.110704955489601,0.053909311840739,0.629524545467505,0.999792781902493,FALSE
ANXA4,-0.118438691510804,8.95235618516922,-1.0773071386052,0.287693021245089,0.478740641120745,-5.46964730847243,NS,NS,-0.0625490451533359,0.715306741737134,NS,-0.293759740163742,0.16089222619496,0.0392549762335772,0.609169190367395,0.0682153223915112,0.534168162570351,0.999792781902493,FALSE
ALDOC,0.181530159248831,8.58182372479651,1.07729669296658,0.287697630249839,0.478740641120745,-5.46965785453532,NS,NS,0.194609868000608,0.45258108005584,NS,-0.0110961718217037,0.963573936246,0.360581256672212,0.125277065287964,-0.131687636130495,0.434279059587821,0.999792781902493,FALSE
LYVE1,-0.187103037286544,8.48791673955928,-1.07662362695835,0.287994720963433,0.479018071255229,-5.47033718848699,NS,NS,-0.189562673352441,0.458586872438779,NS,-0.22671538133844,0.225162281193179,-0.168988059733021,0.554878538891654,-0.081750006702622,0.637086811782242,0.999792781902493,FALSE
ALOX15B,-0.0697728593263136,5.29245582669552,-1.07658197231916,0.288013114331989,0.479018071255229,-5.47037921790464,NS,NS,-0.0677749009646851,0.495367789536889,NS,-0.0880700330225848,0.368378193772954,-0.044112451992298,0.637493336919801,-0.0594933863968121,0.359084407239293,0.999792781902493,FALSE
EIF2S3,0.0999860855615058,7.79010011195933,1.07653373241049,0.288034416573706,0.479018071255229,-5.47042788992848,NS,NS,0.0732459817338516,0.618876444633844,NS,0.30957856904247,0.0223197282027003,-0.0838145041951428,0.399454405897346,-0.0539057171810695,0.560790414485215,0.999792781902493,FALSE
CCDC90B,-0.103763874487262,6.83372283581612,-1.07579752511267,0.288359654815445,0.479419904896779,-5.47117043714854,NS,NS,-0.0639807422544267,0.677657939114802,NS,-0.306229677177472,0.0535919119726893,0.0696452343235317,0.422608778972989,0.0935092638116419,0.333048095341952,0.999792781902493,FALSE
TCTN2,-0.230949258129558,6.0736521860936,-1.07568554843858,0.28840914584304,0.479419904896779,-5.47128333622337,NS,NS,-0.230620127754739,0.484009732735956,NS,-0.195436983618184,0.562525509311684,-0.199676777942986,0.351424478118042,-0.211482994652935,0.325448474803008,0.999792781902493,FALSE
ARFGAP2,0.109446780198965,7.53610434075905,1.07537969541573,0.288544355873759,0.479419904896779,-5.4715916523129,NS,NS,0.0284725953538523,0.864759267384949,NS,0.334412682700092,0.0882908724146703,-0.104439406364338,0.101925592535439,0.0354594336800025,0.726605775835404,0.999792781902493,FALSE
BLTP1,0.077630778839719,7.25626856765371,1.07535757956403,0.288554134460832,0.479419904896779,-5.47161394306594,NS,NS,0.0621570967689937,0.580838385660616,NS,0.14224742392518,0.254927733848708,0.0262677719907884,0.70312995669068,-0.0481319143105878,0.504293406492888,0.999792781902493,FALSE
SLC47A1,-0.111173491595968,9.4595509590094,-1.07532136685118,0.288570146515652,0.479419904896779,-5.47165044123203,NS,NS,-0.0938369030103043,0.560123963577459,NS,-0.192623618758789,0.309841391601679,-0.0389227048912026,0.700732961551346,-0.112454831956402,0.278175071344298,0.999792781902493,FALSE
SH2D3C,-0.0982781333510845,5.40209061156378,-1.07521664085697,0.288616456356203,0.479419904896779,-5.47175598623597,NS,NS,-0.0622231827422235,0.672107322656448,NS,-0.341801294225797,0.0255089034251382,0.138573949232232,0.173461298514234,0.0330115230980343,0.717035982892285,0.999792781902493,FALSE
FBXO7,-0.0950533308443493,9.20908764737779,-1.07500053162215,0.288712036294696,0.479484415623069,-5.47197375496275,NS,NS,-0.0978965921418187,0.467068309117086,NS,-0.0847603523594991,0.606773515985373,-0.10804347281784,0.230677309072572,-0.102172935860141,0.24974943505008,0.999792781902493,FALSE
SUPT7L,-0.066842660936163,6.85942679019186,-1.07463378532834,0.288874290029482,0.479659609107708,-5.47234322316943,NS,NS,-0.0670984514836768,0.483635617826947,NS,-0.080779657754591,0.387180630124827,-0.06938242157229,0.356249127522586,0.0515944507176016,0.406821392279651,0.999792781902493,FALSE
MC1R,0.0762598132373205,5.59523901601499,1.07397192048745,0.289167269646581,0.480051754128411,-5.47300969983157,NS,NS,0.075439923631575,0.489249154079239,NS,0.111629932578037,0.309806939970978,0.0517675285943078,0.604503017306713,0.026674209647072,0.706219083973838,0.999792781902493,FALSE
GGCT,0.0948128329344309,6.23214882130002,1.07355621410822,0.289351391431208,0.480179873602305,-5.47342810514767,NS,NS,0.0889862612320336,0.485431319805068,NS,0.0061646017120065,0.944480907554658,0.167334533923552,0.266824878557538,-0.0584250349362856,0.507601048193067,0.999792781902493,FALSE
EPHX1,0.164400630079374,11.7492778472148,1.07354107877404,0.289358096613366,0.480179873602305,-5.47344333586895,NS,NS,0.104596914021293,0.625866000608875,NS,0.299885234260929,0.330214605371444,0.0445742343049531,0.548872147088267,0.0733457216988995,0.63099818143843,0.999792781902493,FALSE
DEGS1,0.0986904211717698,6.26038040820707,1.07283789692613,0.289669736498024,0.480602645475811,-5.47415072644452,NS,NS,0.095863235554841,0.497308496642445,NS,0.112837065073905,0.48221916161438,0.09424585202202,0.352674372843956,0.0132213533218941,0.885243119155735,0.999792781902493,FALSE
SEC23IP,-0.0921403546867712,6.4353200311146,-1.07207329805807,0.290008861442153,0.481070843970592,-5.47491940630479,NS,NS,-0.0630213780572699,0.642129001157957,NS,-0.223829508430863,0.145166121946477,0.0374202193539306,0.666898330637175,0.0166583543243455,0.845696572294847,0.999792781902493,FALSE
DGUOK,-0.0789954962324506,6.6152121373941,-1.07181853744444,0.290121917764092,0.481163926419348,-5.47517541205384,NS,NS,-0.0732609536261419,0.520593379551761,NS,-0.168982814739223,0.138407599684503,0.00187712445090416,0.985118491260812,-0.0273562854961051,0.709558305292618,0.999792781902493,FALSE
ASNSD1,0.0771907762210278,6.22133437541473,1.07055844654773,0.290681566701365,0.481986922494759,-5.4764408189148,NS,NS,0.0679971412961615,0.539692024529595,NS,0.111659705512364,0.4005264125886,0.0467920498111392,0.525003244606784,-0.0776654634522904,0.282806059974597,0.999792781902493,FALSE
P2RX1,0.0796969772411753,5.40465492823112,1.07044445786719,0.290732230053939,0.481986922494759,-5.47655521932804,NS,NS,0.0771527375862844,0.501071469838779,NS,0.135681030486137,0.248669372777258,0.0392855267424443,0.694476453134179,0.0619556244728114,0.405328281622679,0.999792781902493,FALSE
EIF2B1,0.0733776248583276,7.58464745734769,1.06975844993473,0.291037262909347,0.48239797402589,-5.47724346282613,NS,NS,0.0743838851518595,0.481393433471405,NS,0.0574334387867337,0.608670309240377,0.0807443712273308,0.335022928466052,0.0241241532669658,0.724131812048521,0.999792781902493,FALSE
CD8A,0.138637977656742,5.88630202191141,1.06927611185687,0.291251867746197,0.482659008130097,-5.47772712389733,NS,NS,0.119753060102699,0.516335217770025,NS,-0.0626194047396558,0.541817765192518,0.328034207081956,0.157475411312773,0.0240315660829946,0.852361168603571,0.999792781902493,FALSE
EOLA1,0.0755130454185355,6.24908019308737,1.0687667169626,0.29147863065815,0.482917949693467,-5.4782376928941,NS,NS,0.0781857837616595,0.467497682548882,NS,0.0656030358477064,0.613831148509187,0.0837461627605425,0.278426006494647,-0.0112124467600019,0.873391325715569,0.999792781902493,FALSE
ITPKB,0.0841183300171604,5.28233066913519,1.0686683781538,0.291522421465843,0.482917949693467,-5.47833623196859,NS,NS,0.0817551718902232,0.498495254177631,NS,0.145900413515312,0.158526684296714,0.0486617215439962,0.640253703150834,0.061585388735721,0.433755483292258,0.999792781902493,FALSE
CEP104,0.0817678297492153,6.98990731032087,1.06841730617746,0.291634245990066,0.483008502276765,-5.47858777650251,NS,NS,0.0829186044277916,0.482523423118379,NS,0.075625530640643,0.528016942217178,0.10140509801582,0.289173504459778,-0.0852185322835934,0.26710427963682,0.999792781902493,FALSE
ALAD,0.0945485329690205,8.73059084395966,1.06800489088206,0.29181799583746,0.483218119699497,-5.479000847167,NS,NS,0.0714213640739985,0.602319646810097,NS,0.169577598337805,0.306052812215154,0.0126980240870473,0.869387223578199,0.010670080568409,0.903663062647674,0.999792781902493,FALSE
DNAJA4,-0.0623405015445542,6.04256318753534,-1.06761501388492,0.291991778030597,0.483411152891564,-5.47939120554903,NS,NS,-0.060965183774127,0.494678795239943,NS,-0.0548093644893433,0.574399968028077,-0.0593676067020112,0.484532798545563,-0.014608065318968,0.801698492944645,0.999792781902493,FALSE
CNBP,0.127866349253507,8.96649353402192,1.06734420203476,0.292112531045916,0.483485727786431,-5.47966227273451,NS,NS,0.0676976630317654,0.715736183955911,NS,0.290699599778094,0.19903400267394,-0.0590852027719286,0.434203442366468,0.168922102280082,0.16183027662235,0.999792781902493,FALSE
CD24,0.208220704689701,6.44276846662429,1.06707547904814,0.292232387043165,0.483485727786431,-5.47993118503661,NS,NS,0.228041335440526,0.420662559366984,NS,0.147446418985954,0.6925022854898,0.256760970909038,0.0910032768286167,0.28800084503883,0.143568767799586,0.999792781902493,FALSE
PPP1R11,-0.0933303737486444,7.87635184805331,-1.0668006844181,0.292354986547863,0.483485727786431,-5.4802061072756,NS,NS,-0.0591694625215036,0.669479913827595,NS,-0.234402443800736,0.153651799416749,0.0423249747735062,0.609940589944383,0.00282269351489894,0.974150584728974,0.999792781902493,FALSE
CINP,-0.0863542103178911,6.03940436813908,-1.06678566189707,0.292361689871897,0.483485727786431,-5.48022113484925,NS,NS,-0.0876624096824736,0.477702073181394,NS,-0.0660825924556221,0.568283776897162,-0.109355619866393,0.36553931347117,-0.054273862487797,0.501915401545771,0.999792781902493,FALSE
